# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "50" "-p" "-t" "exon" "-g" "gene_id" "-a" "/home/zju/桌面/2023_ZM_RNA/0.ref/Homo_sapiens.GRCh38.105.gtf.gz" "-o" "./6.featureCounts/D3_M3_expression.txt" "./5.alignment/D1.Hisat_aln.sorted.bam" "./5.alignment/D2.Hisat_aln.sorted.bam" "./5.alignment/D3.Hisat_aln.sorted.bam" "./5.alignment/M1.Hisat_aln.sorted.bam" "./5.alignment/M2.Hisat_aln.sorted.bam" "./5.alignment/M3.Hisat_aln.sorted.bam" 
Geneid	./5.alignment/D1.Hisat_aln.sorted.bam	./5.alignment/D2.Hisat_aln.sorted.bam	./5.alignment/D3.Hisat_aln.sorted.bam	./5.alignment/M1.Hisat_aln.sorted.bam	./5.alignment/M2.Hisat_aln.sorted.bam	./5.alignment/M3.Hisat_aln.sorted.bam
ENSG00000272647	0	0	0	0	0	0
ENSG00000244219	2	0	1	1	3	4
ENSG00000197037	950	956	1066	1123	1282	1191
ENSG00000224448	0	0	0	1	0	0
ENSG00000106258	219	203	212	169	165	162
ENSG00000282277	0	0	0	0	0	0
ENSG00000160870	1	1	2	3	2	4
ENSG00000273407	0	0	0	0	0	0
ENSG00000261511	0	0	0	0	0	0
ENSG00000260445	0	0	0	0	0	0
ENSG00000260524	0	0	0	0	0	0
ENSG00000176402	2	0	0	0	4	0
ENSG00000280144	0	0	0	0	0	0
ENSG00000174469	4	16	2	4	8	6
ENSG00000274127	0	0	0	0	0	0
ENSG00000274118	0	0	0	0	0	0
ENSG00000236795	0	0	0	0	0	0
ENSG00000226857	0	0	0	0	0	0
ENSG00000232391	0	0	0	0	0	0
ENSG00000221442	0	0	0	0	0	0
ENSG00000230190	0	0	0	0	0	0
ENSG00000270634	0	0	0	0	0	0
ENSG00000207318	0	0	0	0	0	0
ENSG00000251936	0	0	0	0	0	0
ENSG00000242266	0	0	0	0	0	0
ENSG00000199370	0	0	0	0	0	0
ENSG00000243374	0	2	0	0	0	0
ENSG00000274133	0	0	0	0	0	0
ENSG00000283504	0	0	0	0	0	0
ENSG00000283648	0	2	0	0	0	0
ENSG00000218586	0	1	2	0	1	0
ENSG00000224057	0	0	0	2	0	2
ENSG00000280890	0	0	0	0	0	0
ENSG00000237210	0	0	0	0	0	0
ENSG00000230564	0	0	0	0	0	0
ENSG00000230936	0	0	0	2	0	0
ENSG00000230882	2	0	2	4	2	0
ENSG00000251798	0	0	0	0	0	0
ENSG00000227038	0	0	0	0	0	0
ENSG00000224273	4	0	0	0	0	0
ENSG00000213549	0	0	0	0	0	0
ENSG00000228829	0	0	0	2	0	0
ENSG00000177679	2	4	2	0	0	0
ENSG00000170027	7232	7701	7331	9606	11399	10804
ENSG00000213548	0	2	0	2	4	0
ENSG00000146700	2	4	5	0	0	0
ENSG00000188372	13	12	4	1	4	7
ENSG00000233980	0	0	0	0	0	0
ENSG00000250614	0	0	0	0	0	0
ENSG00000106211	1219	1284	1263	588	591	612
ENSG00000214960	59	59	74	45	81	38
ENSG00000224683	0	0	0	0	0	0
ENSG00000229688	5	0	2	8	8	2
ENSG00000171243	0	0	2	2	2	4
ENSG00000272537	0	0	0	0	1	0
ENSG00000205858	0	0	0	0	0	0
ENSG00000224280	2	0	2	2	0	2
ENSG00000272361	0	4	2	4	2	0
ENSG00000287799	7	2	14	3	8	6
ENSG00000272953	27	45	14	39	24	34
ENSG00000234432	363	382	423	162	193	175
ENSG00000273084	21	23	11	11	27	20
ENSG00000230733	0	0	0	0	0	0
ENSG00000207973	1	1	3	1	2	2
ENSG00000075624	43014	45775	42965	60532	66837	62217
ENSG00000272719	2	0	2	4	0	0
ENSG00000228974	0	0	0	0	0	0
ENSG00000075618	670	571	620	527	506	526
ENSG00000237738	2	0	0	0	0	0
ENSG00000283419	0	0	0	0	0	0
ENSG00000082014	12	13	10	17	14	3
ENSG00000015520	22	27	18	2	9	2
ENSG00000135164	1888	2060	2085	2820	3091	3267
ENSG00000106404	486	526	453	385	352	401
ENSG00000213265	0	0	0	0	0	0
ENSG00000196652	761	866	773	803	972	886
ENSG00000166448	0	0	2	0	0	2
ENSG00000002726	2	0	2	2	0	2
ENSG00000129103	1118	1465	1318	1080	1283	1200
ENSG00000011275	995	1060	1084	1328	1490	1296
ENSG00000164542	22	36	19	44	56	42
ENSG00000106443	2992	2864	3066	2581	3299	3102
ENSG00000157219	1	0	0	0	0	0
ENSG00000106477	252	365	312	245	311	315
ENSG00000229626	0	0	2	0	0	0
ENSG00000273055	0	0	5	0	2	2
ENSG00000238297	0	0	0	0	0	0
ENSG00000091136	158	123	205	247	322	334
ENSG00000188707	232	209	280	69	44	42
ENSG00000127399	12	23	13	9	0	10
ENSG00000261305	0	0	0	0	0	1
ENSG00000106538	0	2	0	4	1	0
ENSG00000240449	22	21	13	16	12	13
ENSG00000227073	3	4	1	0	0	6
ENSG00000155561	2194	2323	2639	2455	2983	2759
ENSG00000271414	0	0	0	0	2	0
ENSG00000223718	2	4	0	1	5	1
ENSG00000238906	0	0	0	0	0	0
ENSG00000136193	263	263	240	330	395	379
ENSG00000227014	6	5	9	2	20	12
ENSG00000106080	79	61	71	97	101	105
ENSG00000231519	2	0	0	0	0	1
ENSG00000106624	15	22	20	35	8	28
ENSG00000284412	0	0	0	0	0	0
ENSG00000252848	0	0	0	0	0	0
ENSG00000106631	0	0	0	0	0	0
ENSG00000176428	0	0	0	2	2	2
ENSG00000176410	34	39	37	40	52	41
ENSG00000071462	2526	2693	2488	2465	3061	2718
ENSG00000106089	12	19	16	17	32	13
ENSG00000265724	0	0	0	0	2	1
ENSG00000241709	0	0	0	0	0	0
ENSG00000225969	0	0	2	4	2	1
ENSG00000165215	18	8	4	1	8	2
ENSG00000165171	17	20	22	25	18	25
ENSG00000175877	0	0	0	0	2	0
ENSG00000261467	0	0	2	2	0	0
ENSG00000272915	0	0	0	0	0	0
ENSG00000106344	3932	4074	4130	4747	5525	5275
ENSG00000242261	0	0	0	0	0	0
ENSG00000238750	0	0	0	0	0	0
ENSG00000224940	0	0	0	0	4	0
ENSG00000106348	197	251	247	112	126	138
ENSG00000228700	0	0	0	0	0	0
ENSG00000238590	0	0	0	0	0	0
ENSG00000273184	0	0	0	0	0	0
ENSG00000135245	42	51	34	58	47	58
ENSG00000240758	0	0	0	0	0	0
ENSG00000272601	0	0	0	0	0	0
ENSG00000165055	540	610	545	638	707	769
ENSG00000276988	0	0	2	2	5	0
ENSG00000273270	75	74	69	104	66	79
ENSG00000213280	4	1	1	2	2	2
ENSG00000221510	0	0	0	0	1	0
ENSG00000239480	3	3	4	0	0	1
ENSG00000160993	81	112	114	51	58	58
ENSG00000161036	283	340	309	314	349	383
ENSG00000284176	0	0	0	0	0	0
ENSG00000284596	0	0	0	0	0	0
ENSG00000170667	3	11	6	0	3	5
ENSG00000168255	40	46	30	45	47	63
ENSG00000270249	0	0	0	0	0	0
ENSG00000279168	1	0	0	0	0	0
ENSG00000205236	0	0	0	0	0	1
ENSG00000267368	0	0	0	0	0	0
ENSG00000267645	0	0	0	1	0	0
ENSG00000228049	11	20	17	23	30	21
ENSG00000233297	3	3	9	7	4	6
ENSG00000286830	10	13	9	0	5	5
ENSG00000213385	10	5	1	4	4	3
ENSG00000225244	0	0	0	0	0	0
ENSG00000264426	0	0	0	0	0	0
ENSG00000189166	2	3	3	2	6	8
ENSG00000214668	0	0	2	0	0	0
ENSG00000229508	0	0	0	0	2	0
ENSG00000275061	0	0	0	0	0	0
ENSG00000286436	0	0	0	0	0	0
ENSG00000235095	17	14	8	8	7	0
ENSG00000283431	2	0	0	0	0	0
ENSG00000284474	0	0	0	0	0	0
ENSG00000283547	0	0	0	0	0	0
ENSG00000231537	0	0	0	0	0	0
ENSG00000283230	0	0	0	0	0	0
ENSG00000283481	0	0	0	0	0	0
ENSG00000225295	0	0	0	0	0	2
ENSG00000228440	0	0	2	0	0	0
ENSG00000283311	0	0	0	0	0	0
ENSG00000224880	0	0	0	0	0	0
ENSG00000224723	0	0	0	0	0	0
ENSG00000230764	0	0	0	0	0	0
ENSG00000237309	0	0	0	0	0	2
ENSG00000236692	0	0	2	0	0	0
ENSG00000284291	0	0	0	0	0	0
ENSG00000284098	0	0	0	0	0	0
ENSG00000283626	0	0	0	0	0	0
ENSG00000228851	0	0	0	0	0	0
ENSG00000284558	2	0	0	0	0	0
ENSG00000284221	0	0	0	0	0	0
ENSG00000227584	0	0	3	0	0	0
ENSG00000230531	0	0	0	0	0	0
ENSG00000284572	2	0	0	0	0	0
ENSG00000234671	0	0	0	2	4	0
ENSG00000169325	0	0	0	0	0	0
ENSG00000234089	0	2	0	0	0	0
ENSG00000238431	0	0	0	0	0	0
ENSG00000287517	2	0	0	0	0	0
ENSG00000274299	0	0	0	0	0	0
ENSG00000280225	0	0	0	0	0	0
ENSG00000260653	0	0	0	4	0	0
ENSG00000266168	0	0	0	0	0	0
ENSG00000227182	0	0	0	0	0	0
ENSG00000235368	0	0	1	0	0	0
ENSG00000284981	8	8	9	18	17	9
ENSG00000105792	8	0	4	6	0	10
ENSG00000207488	0	0	0	0	0	0
ENSG00000234459	0	0	0	0	2	1
ENSG00000225498	0	0	0	0	0	0
ENSG00000105793	528	614	596	549	767	583
ENSG00000280440	0	0	0	0	0	0
ENSG00000157224	41	42	51	54	46	38
ENSG00000273299	0	0	0	0	0	0
ENSG00000058091	2	7	2	4	11	8
ENSG00000223584	0	0	0	0	0	0
ENSG00000286411	0	0	0	0	0	0
ENSG00000226254	0	0	0	0	0	0
ENSG00000157240	48	35	42	42	64	40
ENSG00000225843	0	0	0	0	0	0
ENSG00000251154	0	2	0	0	0	0
ENSG00000225144	0	0	0	0	0	0
ENSG00000223436	0	0	0	0	0	0
ENSG00000183470	0	0	0	2	0	0
ENSG00000201009	0	0	0	0	0	0
ENSG00000225881	0	0	0	0	0	0
ENSG00000227197	0	2	0	0	0	2
ENSG00000105974	16	18	18	20	28	16
ENSG00000211717	0	0	0	0	0	2
ENSG00000211720	0	1	0	0	0	0
ENSG00000244661	0	0	0	0	0	0
ENSG00000229769	0	0	0	0	0	0
ENSG00000241657	0	0	0	0	0	0
ENSG00000211739	0	0	0	0	0	0
ENSG00000211721	0	0	0	0	0	0
ENSG00000253409	0	0	0	0	1	0
ENSG00000230099	0	0	2	0	0	0
ENSG00000211724	0	0	0	0	0	0
ENSG00000227550	0	0	0	2	2	0
ENSG00000211725	0	0	2	0	0	0
ENSG00000253188	0	0	0	0	0	0
ENSG00000211727	0	0	0	0	0	0
ENSG00000211728	0	0	0	0	0	0
ENSG00000253534	0	0	0	0	0	0
ENSG00000253291	0	0	0	0	0	0
ENSG00000211731	0	0	0	0	0	0
ENSG00000278030	0	0	0	0	0	0
ENSG00000276405	0	0	0	0	0	0
ENSG00000275791	0	0	0	0	0	0
ENSG00000276597	0	0	0	0	0	0
ENSG00000274752	0	0	0	0	0	0
ENSG00000276953	0	0	0	0	0	0
ENSG00000275158	0	0	0	0	0	0
ENSG00000105976	8	12	9	8	17	12
ENSG00000050344	198	169	170	208	164	192
ENSG00000122565	18054	19413	17954	19006	21928	20095
ENSG00000285860	0	0	1	0	0	0
ENSG00000232383	0	0	0	0	0	0
ENSG00000238284	0	0	0	0	0	0
ENSG00000229161	3	0	6	9	5	9
ENSG00000231539	0	0	0	0	0	0
ENSG00000261019	0	0	0	0	0	0
ENSG00000256646	0	2	1	2	3	3
ENSG00000106588	30	16	21	42	43	41
ENSG00000234983	0	0	0	0	0	0
ENSG00000106591	1007	1060	1205	965	1234	1151
ENSG00000232006	2	2	0	0	0	0
ENSG00000201933	0	0	0	2	0	0
ENSG00000233025	12	10	14	13	17	4
ENSG00000224415	11	35	29	17	23	13
ENSG00000236848	29	36	35	3	12	6
ENSG00000279482	4	2	4	0	1	8
ENSG00000237632	2	0	0	0	2	0
ENSG00000105821	4130	4748	4682	4407	5170	5243
ENSG00000235354	0	2	0	1	0	2
ENSG00000170615	0	2	0	0	0	0
ENSG00000251852	0	0	0	0	0	0
ENSG00000252047	0	0	0	0	0	0
ENSG00000234715	0	0	0	0	0	0
ENSG00000222386	0	0	0	0	0	0
ENSG00000232415	0	0	0	0	0	1
ENSG00000106683	219	248	279	196	176	182
ENSG00000207741	14	7	7	13	6	9
ENSG00000105819	2550	2784	2619	2637	2896	2938
ENSG00000161057	4896	5390	4811	5877	6889	6219
ENSG00000273623	0	0	0	0	0	0
ENSG00000276185	0	0	0	0	0	0
ENSG00000005469	104	87	85	130	98	122
ENSG00000005471	53	45	39	28	17	12
ENSG00000085563	18	15	8	55	77	58
ENSG00000231956	0	0	0	0	1	0
ENSG00000228596	0	0	0	0	0	0
ENSG00000196262	17332	18247	19036	19891	26793	24728
ENSG00000105968	5698	6208	6256	6498	8036	7231
ENSG00000234183	24	21	23	22	21	22
ENSG00000146676	1566	1708	1728	1669	1888	1883
ENSG00000284261	0	0	0	0	0	0
ENSG00000272768	18	12	16	29	34	20
ENSG00000230160	2	2	0	0	2	1
ENSG00000228903	18	7	5	5	5	1
ENSG00000235314	6	14	15	8	4	20
ENSG00000136279	4945	5717	5532	6740	7756	7160
ENSG00000284067	0	0	0	0	0	0
ENSG00000164708	0	0	0	0	0	0
ENSG00000239775	0	0	0	0	0	0
ENSG00000122678	33	49	49	72	77	72
ENSG00000283969	0	0	0	0	0	0
ENSG00000106636	1955	2212	2209	2447	2977	2838
ENSG00000221393	0	0	0	0	0	0
ENSG00000225000	0	0	0	0	0	0
ENSG00000222164	0	0	0	0	0	0
ENSG00000226522	0	0	0	0	0	0
ENSG00000232492	0	0	0	0	0	0
ENSG00000250990	0	0	0	1	2	2
ENSG00000127951	8	34	20	37	26	41
ENSG00000146535	1173	1398	1221	1513	1593	1442
ENSG00000231357	0	0	0	0	0	0
ENSG00000237286	0	0	0	0	0	0
ENSG00000201794	0	0	0	0	0	0
ENSG00000086730	75	99	103	59	45	49
ENSG00000049541	2839	3330	2945	3001	3735	3365
ENSG00000106665	1005	1118	957	1094	1168	1227
ENSG00000238391	0	0	0	0	0	0
ENSG00000198286	107	109	95	45	62	83
ENSG00000122641	12	14	20	9	17	12
ENSG00000224116	4	5	0	0	2	0
ENSG00000213721	1	4	2	0	2	2
ENSG00000287672	10	14	21	6	18	7
ENSG00000250591	0	0	0	0	0	0
ENSG00000243661	0	0	0	0	0	2
ENSG00000282431	2	0	0	0	0	0
ENSG00000282320	0	0	0	0	0	0
ENSG00000282420	0	0	1	0	0	1
ENSG00000282133	0	2	0	0	1	0
ENSG00000281958	0	0	1	0	2	0
ENSG00000282173	0	0	1	0	0	0
ENSG00000282780	0	1	0	0	0	0
ENSG00000211751	3	0	2	0	1	1
ENSG00000211764	21	19	17	22	20	18
ENSG00000211765	9	11	3	11	9	11
ENSG00000211766	26	41	16	28	18	25
ENSG00000211767	11	10	13	14	9	7
ENSG00000211768	2	4	0	1	3	2
ENSG00000211769	4	1	0	2	1	3
ENSG00000211770	15	16	14	27	23	18
ENSG00000211771	37	19	20	39	26	49
ENSG00000211772	111	113	73	166	107	167
ENSG00000237254	28	43	21	6	12	2
ENSG00000106123	1139	1069	876	620	533	714
ENSG00000165125	50	72	48	41	27	21
ENSG00000224970	3	0	0	0	0	0
ENSG00000286569	0	0	0	2	3	0
ENSG00000127412	38	31	50	36	37	41
ENSG00000197993	12765	13596	12689	12522	13664	13298
ENSG00000239293	0	0	0	0	0	0
ENSG00000179420	0	0	0	0	0	0
ENSG00000159763	0	2	0	0	0	0
ENSG00000165131	317	360	371	398	371	370
ENSG00000223595	0	0	0	0	0	0
ENSG00000164675	29	14	12	32	25	24
ENSG00000232524	0	0	0	0	0	0
ENSG00000207338	0	0	0	0	0	0
ENSG00000128609	2849	2977	2827	2662	3161	3014
ENSG00000230442	0	0	0	0	0	4
ENSG00000170807	2	4	0	0	2	0
ENSG00000106299	365	328	347	391	455	443
ENSG00000272686	39	45	42	71	99	132
ENSG00000201104	0	0	0	0	0	0
ENSG00000228211	2	0	0	0	0	0
ENSG00000106302	2	0	0	4	2	0
ENSG00000106333	16	32	26	22	19	17
ENSG00000106330	233	276	270	363	467	405
ENSG00000106327	8724	10039	9654	4486	5230	5119
ENSG00000077080	36	33	14	17	17	22
ENSG00000172354	1926	2022	2199	2682	2911	2794
ENSG00000172336	901	1080	1104	873	999	950
ENSG00000130427	3	4	0	8	0	3
ENSG00000146839	2	4	4	2	3	0
ENSG00000196411	1828	1874	1670	668	823	765
ENSG00000263672	0	0	0	0	0	0
ENSG00000146828	253	267	240	226	296	285
ENSG00000087077	1150	1391	1255	476	527	511
ENSG00000283821	0	0	0	0	0	0
ENSG00000087087	25378	27587	24243	31395	36059	34250
ENSG00000176125	9	10	11	23	10	13
ENSG00000239825	0	1	0	0	0	0
ENSG00000235926	0	0	0	0	0	0
ENSG00000146830	8763	9708	9709	10975	13173	12905
ENSG00000231183	0	0	0	0	0	0
ENSG00000202273	0	0	0	0	0	0
ENSG00000178397	95	97	94	129	112	112
ENSG00000286075	0	0	0	0	0	0
ENSG00000274319	0	0	0	0	0	0
ENSG00000136238	4917	5508	5250	6245	7027	6288
ENSG00000164535	203	180	194	193	210	239
ENSG00000136240	449	523	453	532	598	526
ENSG00000231359	0	0	0	0	0	0
ENSG00000164889	2268	2023	1952	2811	2596	2585
ENSG00000281896	0	0	0	0	0	0
ENSG00000223189	0	0	0	0	0	0
ENSG00000243302	251	301	297	376	363	430
ENSG00000230715	11	15	13	17	19	19
ENSG00000229413	1	6	6	6	1	7
ENSG00000243679	19	29	26	26	42	39
ENSG00000281490	451	541	418	502	475	428
ENSG00000271553	4	8	6	0	5	3
ENSG00000241493	3	2	0	0	0	0
ENSG00000271344	30	20	38	26	14	26
ENSG00000239722	0	0	0	2	0	0
ENSG00000201041	0	0	0	0	0	0
ENSG00000252866	0	0	0	0	0	0
ENSG00000128595	5888	6209	6344	7649	9066	8810
ENSG00000244218	2	8	1	4	8	15
ENSG00000128596	842	870	887	345	401	393
ENSG00000242902	0	0	0	0	0	0
ENSG00000128524	72	85	95	85	135	126
ENSG00000272899	0	2	2	4	2	12
ENSG00000224163	0	0	0	0	0	0
ENSG00000128604	8	4	1	6	2	10
ENSG00000275106	2	2	0	0	2	2
ENSG00000242241	0	0	0	0	0	0
ENSG00000244556	6	7	5	10	5	8
ENSG00000230359	16	26	27	25	18	37
ENSG00000242162	0	0	0	0	0	0
ENSG00000241102	0	0	0	0	0	0
ENSG00000241573	0	0	0	0	0	0
ENSG00000240416	0	0	0	0	0	0
ENSG00000230626	3	18	12	9	14	16
ENSG00000158457	0	4	2	4	20	6
ENSG00000200629	0	0	0	0	0	0
ENSG00000128602	2	2	5	0	6	0
ENSG00000243230	0	0	0	0	0	0
ENSG00000106571	12	2	2	7	6	2
ENSG00000136247	59	103	87	75	126	95
ENSG00000170419	0	2	0	0	0	0
ENSG00000105926	146	151	117	172	217	166
ENSG00000136267	2	7	9	6	8	0
ENSG00000004866	812	961	860	509	639	655
ENSG00000128591	24	25	22	35	34	32
ENSG00000122566	161476	161716	163564	177512	210534	195663
ENSG00000164597	443	565	606	586	722	766
ENSG00000197150	908	889	804	1003	1187	1057
ENSG00000154710	79	89	78	126	153	127
ENSG00000075790	16	16	26	42	26	27
ENSG00000010270	302	319	293	310	402	442
ENSG00000146833	1700	1902	1888	2186	2539	2320
ENSG00000158525	0	0	2	2	2	0
ENSG00000266265	2	0	0	0	0	2
ENSG00000243335	421	405	354	263	274	311
ENSG00000180535	2	2	0	0	8	0
ENSG00000198742	312	332	343	421	406	442
ENSG00000146574	440	471	426	480	587	560
ENSG00000136297	0	0	0	0	0	0
ENSG00000136237	16	4	23	10	12	13
ENSG00000251993	0	0	0	0	0	0
ENSG00000233476	885	878	996	913	1055	1075
ENSG00000232759	1	0	0	0	0	0
ENSG00000232949	0	4	2	0	0	2
ENSG00000179428	0	0	0	0	0	1
ENSG00000136244	0	0	0	0	1	2
ENSG00000228803	0	0	0	0	0	0
ENSG00000234513	0	0	2	0	2	2
ENSG00000286703	3	0	0	2	0	2
ENSG00000226329	19	36	30	30	49	24
ENSG00000221740	0	0	1	0	0	1
ENSG00000226279	0	1	2	0	0	0
ENSG00000087085	1182	1191	1158	946	940	1006
ENSG00000257923	1991	2143	2080	1707	1923	1736
ENSG00000105889	0	3	2	4	3	4
ENSG00000008282	149	140	158	148	177	167
ENSG00000242562	2	0	4	2	4	0
ENSG00000201796	0	0	0	0	0	0
ENSG00000273320	2	4	0	2	0	10
ENSG00000243438	0	0	0	0	0	0
ENSG00000105835	867	1113	1031	1363	1661	1642
ENSG00000207597	0	0	0	0	0	0
ENSG00000223657	0	0	0	0	0	0
ENSG00000181072	6	0	2	3	0	6
ENSG00000199646	1	0	0	0	0	0
ENSG00000146858	62	70	73	59	71	82
ENSG00000105939	3516	3714	3356	4547	5008	4573
ENSG00000229677	27	15	8	24	15	23
ENSG00000105948	537	525	611	742	892	790
ENSG00000239254	0	3	0	4	7	1
ENSG00000271537	2	4	0	0	0	0
ENSG00000228360	3	2	2	5	4	10
ENSG00000271404	2	3	1	2	0	0
ENSG00000157741	3786	3816	3893	4176	4443	4481
ENSG00000206843	0	0	0	0	0	0
ENSG00000252003	0	0	0	0	0	0
ENSG00000226636	0	0	0	0	0	0
ENSG00000213302	0	0	0	0	0	0
ENSG00000128610	0	0	0	0	0	0
ENSG00000008311	50	85	79	88	128	111
ENSG00000278586	0	0	0	0	0	1
ENSG00000264675	0	0	0	0	0	0
ENSG00000170409	8	5	6	14	13	17
ENSG00000200552	0	0	0	0	0	0
ENSG00000228546	0	1	1	0	0	0
ENSG00000128563	1579	1717	1680	1722	2163	1937
ENSG00000239486	10	3	5	5	11	10
ENSG00000189056	75	84	60	70	98	88
ENSG00000164815	221	244	255	295	331	332
ENSG00000128617	2	0	2	4	2	5
ENSG00000230444	0	0	0	0	2	0
ENSG00000231476	0	0	0	0	0	0
ENSG00000234977	0	0	0	0	0	0
ENSG00000205971	0	2	2	0	0	0
ENSG00000236081	0	0	4	2	5	4
ENSG00000176349	7	6	10	2	8	3
ENSG00000265089	0	0	0	0	1	0
ENSG00000122687	8	10	10	10	22	9
ENSG00000106266	1528	1620	1482	1378	1827	1709
ENSG00000284047	0	0	0	0	0	0
ENSG00000271098	0	0	0	0	0	0
ENSG00000230914	2	0	2	3	3	0
ENSG00000271163	0	0	0	2	0	2
ENSG00000136213	296	278	346	238	266	219
ENSG00000002822	16	34	16	15	11	13
ENSG00000286192	0	1	0	0	0	0
ENSG00000277265	0	0	0	0	0	0
ENSG00000122543	4	0	0	0	0	0
ENSG00000122674	776	824	1083	893	1065	989
ENSG00000223419	1	0	1	0	0	0
ENSG00000254959	0	0	0	0	0	0
ENSG00000106125	5	6	11	8	10	12
ENSG00000229263	0	8	1	0	1	2
ENSG00000250424	0	0	0	0	0	0
ENSG00000240583	355	330	329	57	47	46
ENSG00000106128	0	0	0	1	0	1
ENSG00000078549	0	0	0	0	3	2
ENSG00000232887	0	0	0	0	0	0
ENSG00000185467	0	0	0	0	0	2
ENSG00000106628	1463	1638	1530	1950	2317	2109
ENSG00000243018	0	0	0	0	0	2
ENSG00000013374	3815	3915	3833	4452	4760	4621
ENSG00000236398	0	0	0	0	0	0
ENSG00000268170	0	0	2	0	0	0
ENSG00000221937	0	0	0	0	0	0
ENSG00000279223	0	0	0	0	0	0
ENSG00000197448	787	810	795	715	826	835
ENSG00000231840	0	0	0	0	0	0
ENSG00000178826	2	0	0	0	2	0
ENSG00000106144	607	680	658	754	800	817
ENSG00000239419	0	1	2	0	0	1
ENSG00000240322	2	2	0	3	2	2
ENSG00000231531	0	0	0	0	0	0
ENSG00000159784	0	0	2	6	2	2
ENSG00000272619	0	0	0	0	1	0
ENSG00000159840	81	79	95	122	89	123
ENSG00000278449	0	0	0	0	0	0
ENSG00000146904	9	8	5	13	5	6
ENSG00000234066	0	0	0	0	0	0
ENSG00000185899	0	0	0	0	0	0
ENSG00000221855	0	0	0	0	0	0
ENSG00000236853	0	0	0	0	0	0
ENSG00000176510	0	0	0	0	2	0
ENSG00000229977	0	0	0	0	0	0
ENSG00000229877	0	0	0	0	0	0
ENSG00000271079	0	0	0	0	0	0
ENSG00000252037	0	0	0	0	0	0
ENSG00000230556	0	0	0	0	0	0
ENSG00000223459	20	22	25	47	47	48
ENSG00000283537	0	0	0	0	0	2
ENSG00000283528	0	0	0	0	0	0
ENSG00000127914	10318	10515	11051	10732	13047	13229
ENSG00000202023	0	0	0	0	2	0
ENSG00000231114	0	0	0	0	2	0
ENSG00000228031	0	0	0	2	0	0
ENSG00000279483	1825	2064	1551	1342	1617	1479
ENSG00000230383	407	447	402	380	427	357
ENSG00000237243	0	0	1	2	0	4
ENSG00000157680	2	10	7	5	2	2
ENSG00000066923	195	218	224	284	212	262
ENSG00000288640	0	0	0	0	0	0
ENSG00000231210	0	0	0	0	0	0
ENSG00000122591	815	895	915	1350	1584	1423
ENSG00000230658	7	0	2	8	9	4
ENSG00000230042	4	4	5	13	6	3
ENSG00000164604	12	22	25	0	6	0
ENSG00000106268	3888	4409	3886	3805	4373	4057
ENSG00000136271	1135	1348	1222	1234	1529	1366
ENSG00000106682	17060	18774	18164	21783	24712	22582
ENSG00000164638	1	4	7	2	2	0
ENSG00000155849	814	810	694	550	653	649
ENSG00000189143	18	19	9	14	18	10
ENSG00000258083	0	2	0	0	0	0
ENSG00000213215	0	0	0	0	0	0
ENSG00000196329	2	0	0	2	0	4
ENSG00000240720	0	0	0	0	0	0
ENSG00000146776	345	393	370	244	259	257
ENSG00000161048	1102	1116	978	1011	1119	1056
ENSG00000132434	563	638	665	699	840	711
ENSG00000282301	0	0	0	1	0	0
ENSG00000055609	4745	5137	5128	6065	6913	7099
ENSG00000212450	0	0	0	0	0	0
ENSG00000235955	0	0	0	0	4	0
ENSG00000226838	0	0	0	0	1	0
ENSG00000251378	0	0	0	0	0	0
ENSG00000202350	0	0	0	0	0	0
ENSG00000283247	0	0	0	2	0	0
ENSG00000146678	0	2	2	0	8	0
ENSG00000146674	366	422	468	436	536	554
ENSG00000237471	0	3	2	11	8	4
ENSG00000229628	0	0	0	0	2	4
ENSG00000233952	0	0	0	2	2	6
ENSG00000221971	0	0	0	0	0	2
ENSG00000231952	10	3	11	6	15	9
ENSG00000272905	6	8	3	6	3	19
ENSG00000224573	0	0	0	0	0	0
ENSG00000122642	235	244	252	215	287	232
ENSG00000252821	1	2	0	1	0	0
ENSG00000122643	678	788	734	507	678	563
ENSG00000229054	0	1	1	0	0	0
ENSG00000241420	0	0	0	0	0	0
ENSG00000228015	0	2	0	0	0	0
ENSG00000222741	0	0	0	0	0	0
ENSG00000224946	0	0	0	0	0	0
ENSG00000164610	617	719	792	703	902	808
ENSG00000277206	0	0	0	0	0	0
ENSG00000197008	296	264	306	318	418	377
ENSG00000287580	17	7	16	8	20	12
ENSG00000234338	152	124	106	144	145	124
ENSG00000182722	0	0	0	2	0	4
ENSG00000213640	0	0	0	0	0	0
ENSG00000287869	0	2	0	0	2	0
ENSG00000189316	304	388	281	127	172	216
ENSG00000205085	80	89	69	76	58	64
ENSG00000187416	1	0	0	0	0	0
ENSG00000197258	139	152	158	156	172	138
ENSG00000226869	0	0	0	0	0	0
ENSG00000237606	0	0	0	0	0	0
ENSG00000225329	0	2	0	0	2	0
ENSG00000243352	0	0	0	0	0	0
ENSG00000273293	0	1	0	4	0	0
ENSG00000279536	0	0	0	3	0	0
ENSG00000273011	0	0	0	0	0	0
ENSG00000224016	0	0	0	0	0	0
ENSG00000260555	0	0	0	1	0	4
ENSG00000075303	131	185	202	151	184	204
ENSG00000006634	1986	2303	1982	1815	2286	2014
ENSG00000075142	669	744	707	441	538	530
ENSG00000254003	6	15	9	6	7	7
