ID	D1	D2	D3	M1	M2	M3
MIR30A	0	0	0	0	0	0
MIR30C2	0	0	0	0	0	0
RNU6-84P	0	0	0	0	0	0
SNORA70	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU6-155P	0	0	0	0	0	0
RNU6-1338P	0	0	0	0	0	0
RNA5SP209	0	0	0	0	0	0
RNU6-280P	0	0	0	0	0	0
RNU6-130P	2	0	0	0	0	0
RN7SKP256	0	0	0	0	0	0
RNA5SP210	0	0	0	0	0	0
RNU2-61P	0	0	0	2	1	1
RNU6-411P	0	0	0	0	0	0
RNU6-248P	0	0	0	0	0	0
RN7SL643P	0	0	0	0	0	0
RN7SL415P	0	0	0	0	0	0
MIR4643	0	0	0	0	0	0
MIR548AI	0	0	0	0	0	0
RN7SKP209	0	0	0	0	0	0
RN7SL509P	0	1	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU4-66P	0	0	0	0	0	0
SNORA73	0	0	0	0	0	0
U3	0	0	0	0	0	0
RN7SL797P	0	0	0	0	0	0
U3	0	0	0	0	0	0
RNU7-48P	0	0	0	0	0	0
RNU6-1299P	0	0	0	0	0	0
MIR2113	0	0	0	0	0	0
RNU6-1106P	0	0	0	0	0	0
RNA5SP212	0	0	0	0	0	1
MIR4464	0	0	0	0	0	0
Y_RNA	0	0	0	0	1	0
U4	0	0	0	0	0	0
RN7SL47P	0	0	0	0	0	0
RNU6-344P	0	0	0	0	0	0
RNU6-957P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU6-437P	0	0	0	0	0	0
RNU6-1163P	0	0	0	0	0	0
RNU6-214P	0	0	0	0	0	0
RNU6-960P	0	0	2	2	0	0
RNU6-1016P	48	57	56	75	64	75
Y_RNA	0	0	0	0	0	0
RN7SKP18	0	0	0	0	0	0
RNU6-897P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RN7SKP163	1	0	0	2	2	0
RNA5SP215	0	0	0	0	0	0
RNU6-1226P	0	0	0	0	0	0
RN7SKP51	0	0	0	0	0	0
RNY3P11	0	0	2	0	0	0
RN7SL11P	0	0	0	0	0	0
RN7SKP56	0	0	0	0	0	0
RNU6-253P	0	0	0	0	0	0
MIR588	0	1	0	0	0	0
RNU6-200P	0	0	0	0	0	0
RNU4-76P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU6-1286P	0	0	0	0	0	0
MIR3144	0	1	0	0	0	0
RNA5SP216	0	0	0	0	0	0
RNU6-475P	0	0	0	0	0	0
RNU6-653P	0	0	0	0	0	0
RNU4-18P	0	0	0	0	0	0
RNU6-1144P	1	0	0	0	0	0
RNU1-18P	0	0	0	0	0	0
RNU4-35P	0	0	0	0	0	0
RN7SL408P	0	0	0	0	0	0
SNORD101	64	62	80	130	163	139
Y_RNA	0	0	0	0	0	0
RNU6-770P	0	0	0	0	0	0
MIR3662	2	0	0	0	0	0
MIR3145	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU6-1222P	0	0	0	0	0	0
SNORD100	2	5	1	5	6	4
MIR548B	0	0	0	0	0	0
RNU6-194P	0	2	0	0	0	0
SNORA33	0	3	3	6	9	7
RNA5SP218	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
MIR548AJ1	0	0	0	0	0	0
RN7SL234P	0	0	0	0	0	0
RNU7-152P	0	0	0	0	0	0
RN7SKP211	0	0	0	0	0	0
RNU6-896P	0	0	0	0	0	0
RNA5SP225	0	0	0	0	0	0
RNU2-8P	0	4	0	0	0	0
RNU4-7P	0	0	0	0	0	0
RNU6-302P	0	0	0	0	0	0
RNU7-3P	1	0	0	1	2	0
RNU6-300P	0	0	0	0	0	0
MIR4466	5	2	1	4	2	1
RNA5SP224	0	0	0	0	0	0
RN7SKP106	2	2	0	0	4	0
MIR1202	0	0	0	0	0	0
RN7SL564P	0	0	0	0	0	0
RNA5SP222	0	0	0	0	0	0
MIR4644	1	0	0	0	1	0
SNORD28B	0	0	0	0	0	0
RNU6-293P	0	0	0	0	0	0
RN7SL336P	3	0	0	0	2	1
RNA5SP221	3	1	0	2	0	0
Y_RNA	0	0	0	0	0	0
DNAJC19P6	0	0	0	0	2	0
PIMREGP3	0	0	0	2	0	4
Y_RNA	0	0	0	2	0	2
RPL22P14	0	0	0	0	0	1
GJA10	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RN7SKP110	0	0	0	0	0	0
CASP8AP2	4679	4666	5001	5476	6382	6008
RNU1-33P	0	0	0	0	0	0
FBXO30	4340	4285	3999	2962	3322	3269
LINC01312	0	0	0	0	0	0
TBPL1	439	507	461	384	493	478
TCF21	0	0	2	0	0	2
GSTA3	0	0	0	0	0	0
GSTA9P	0	2	3	0	0	4
GSTA4	23	35	30	30	29	24
7SK	0	0	0	0	0	0
RN7SK	0	0	0	0	0	0
RN7SL244P	0	0	0	0	0	0
GCM1	8	0	0	8	6	5
RNU6-464P	0	0	0	0	0	0
SOD1P1	4	2	2	0	0	0
IQCB2P	0	1	0	0	0	0
U3	0	0	0	0	0	0
OR2W2P	2	0	0	0	2	0
OR2B7P	0	0	1	2	0	0
OR1F12	5	2	2	2	0	0
OR2B8P	0	0	0	0	0	0
OR2W6P	0	0	0	5	2	4
OR2B6	9	6	1	13	4	12
RPLP2P1	0	0	0	0	0	2
OR2W4P	0	0	0	0	0	0
TATDN2P2	96	81	85	81	137	138
MIR7161	0	0	0	0	0	0
MIR3939	0	0	0	0	0	0
CEP43	301	289	267	286	343	300
TCP10L2	0	0	0	0	0	0
UNC93A	0	0	2	0	0	0
TTLL2	0	0	0	0	0	0
CDKN1A	413	409	450	669	770	736
IFNGR1	211	219	182	253	263	267
HTR1B	0	0	0	0	0	2
PPP1R3G	0	0	2	2	2	2
RIPOR2	132	98	109	81	76	75
DCBLD1	87	105	80	80	54	99
PHF3	13142	13393	12568	13264	15154	14356
TPBG	0	1	4	4	5	6
NR2E1	0	0	2	0	4	0
TSPYL1	729	844	717	755	828	697
SIM1	1	0	1	0	0	0
NUP153	2965	3077	3153	2959	3509	3590
GPR31	2	0	0	0	0	0
LPA	4	0	0	0	0	0
FARS2	242	284	292	234	251	282
ZBTB24	427	474	474	302	461	378
PRDM13	0	0	1	0	0	2
DTNBP1	656	831	678	779	913	845
H2BC1	0	0	4	0	0	0
H2AC1	0	0	0	0	0	2
TFAP2D	0	2	1	0	0	0
RNF144B	30	22	33	34	35	32
PXDC1	7	6	12	3	12	20
IYD	0	2	3	4	0	2
SLC22A16	247	221	234	44	34	26
RN7SL617P	0	0	0	0	0	0
DDO	4	2	0	0	2	0
WRNIP1	1675	1755	1755	1873	1782	1904
SERPINB1	576	563	530	406	495	498
MIR4645	1	0	0	0	0	0
SERPINB9	268	162	190	416	379	429
SERPINB6	734	737	727	1069	1177	1076
LINC01011	21	18	5	10	19	16
NQO2-AS1	0	4	3	0	0	0
HTATSF1P2	18	16	20	24	35	30
FAM136BP	2	2	1	0	0	0
SERPINB8P1	0	0	0	1	0	2
RNA5SP201	0	0	0	0	0	0
BPHL	60	76	55	67	123	100
TUBB2BP1	2	2	1	2	0	3
KAAG1	0	0	0	1	0	0
RNU6-391P	0	0	0	0	0	0
GPLD1	395	411	413	145	124	148
ALDH5A1	928	1008	997	547	573	545
KRT8P43	0	0	0	0	2	2
TDP2	1143	1211	1143	1250	1527	1475
ACOT13	660	693	731	736	727	730
RNU1-11P	0	0	0	0	0	0
TBC1D7	271	263	230	479	500	518
LINC02530	0	0	0	0	0	0
EPM2A	121	126	141	133	137	150
FIG4	513	434	492	425	491	496
Y_RNA	0	0	0	0	0	0
GMPR	6870	6996	6003	5690	6323	6233
LINC01015	0	1	0	0	2	0
GPR53P	0	0	0	0	0	0
OR2I1P	2	0	0	6	4	2
UBD	0	0	0	0	0	0
GABBR1	47	40	39	29	44	48
OR2H5P	0	0	0	0	2	0
TMEM183AP1	0	0	0	0	2	0
SNORD32B	0	0	0	0	0	0
RPL13AP	0	0	0	0	0	0
SUMO2P1	71	59	67	56	74	74
MOG	0	0	0	0	0	0
ZDHHC20P1	2	4	0	0	0	0
HLA-F	8	4	7	5	0	4
HLA-F-AS1	35	35	50	8	9	11
RPL23AP1	0	0	0	0	0	0
MICE	14	19	20	5	11	3
Y_RNA	9	7	4	1	0	4
IFITM4P	6	6	4	0	0	2
HLA-V	0	2	0	0	0	0
HCG4	0	0	0	0	0	0
HLA-P	0	0	0	0	0	0
RPL7AP7	0	0	0	0	0	0
MICG	0	0	0	0	0	0
GCNT2P1	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
PAK1IP1	1274	1431	1510	1562	1828	1647
TMEM14C	3403	3687	3759	3291	3581	3523
TMEM14B-DT	33	35	45	32	34	45
TMEM14B	1467	2016	1837	2005	2300	2148
RNA5SP203	18	16	19	18	22	23
MAK	34	50	48	79	70	57
GCM2	0	0	0	0	3	0
ZFP57	0	0	1	0	0	0
SOD2	1200	1334	1271	1465	1791	1603
HNRNPH1P1	58	41	58	66	79	59
RNU4ATAC18P	3	0	2	1	1	5
WTAP	2229	2478	2335	2534	3065	2866
SOD2-OT1	6	2	2	2	0	12
ACAT2	1447	1617	1773	1827	2022	1949
TCP1	4627	4937	5206	6079	7280	6711
SNORA20	0	0	0	0	0	0
SNORA29	0	0	0	0	0	0
MRPL18	866	795	857	812	1010	868
PNLDC1	2	2	0	0	0	0
RPL7L1	2485	2801	2571	2796	3010	3175
C6orf226	10	4	8	24	12	21
PTCRA	0	0	5	0	6	1
RPL24P4	1398	1587	1377	1415	1751	1604
GNMT	6	1	0	4	4	3
PEX6	143	110	128	141	183	144
PPP2R5D	982	1057	1076	1258	1305	1192
MEA1	7886	8461	7685	10459	12177	11551
RRP36	3580	3806	4024	4097	4824	4640
RN7SL403P	0	2	0	3	0	1
KLC4	1391	1326	1310	1522	1503	1556
MRPL2	63	66	59	52	57	61
KLC4-AS1	0	0	2	0	0	0
PTK7	20	15	29	26	29	21
SRF	1631	1802	1904	2518	2987	2919
CUL9	894	961	952	1116	1311	1355
DNPH1	868	1051	988	579	629	641
TTBK1	2	2	0	2	2	5
KCNQ5-DT	0	0	0	0	0	0
MIR4282	0	0	0	0	0	0
KNOP1P4	0	0	0	0	0	0
PGAM1P10	0	0	0	0	0	0
KCNQ5-AS1	0	0	1	0	0	0
RBPMS2P1	0	0	0	0	0	0
KHDC1P1	0	0	0	0	0	0
KHDC1L	0	0	0	0	0	0
KHDC1-AS1	24	22	34	26	34	49
RPSAP41	0	0	0	0	0	0
EIF3EP1	0	0	0	0	0	0
SDCBP2P1	0	0	0	0	0	0
PAICSP3	0	0	0	0	0	0
DPPA5	0	0	0	0	0	0
KHDC3L	0	0	0	0	0	0
OOEP-AS1	0	0	0	0	0	0
RPL39P3	399	449	369	387	497	428
RPS6P8	0	0	2	0	0	2
DDX43	27	23	42	33	42	46
KHDRBS2-OT1	0	0	0	0	0	0
KHDRBS2	0	0	0	2	0	0
C6orf132	24	16	19	17	29	21
GUCA1B	30	66	41	51	50	36
MRPS10	1542	1660	1779	1896	2062	2028
CRYBG1	568	655	679	25	11	27
Y_RNA	0	0	0	0	0	0
RNA5SP211	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RTN4IP1	217	266	237	249	262	244
RNU6-527P	0	0	0	0	0	0
QRSL1	586	614	715	556	783	586
RPL21P65	0	0	2	0	2	0
LINC02526	2	0	0	0	0	0
RNU6-117P	0	0	0	0	0	0
MIR587	0	0	0	0	0	0
SNORA40C	0	0	0	0	0	0
RNU6-1115P	0	0	0	0	0	0
CNN2P9	6	10	6	2	2	2
AMD1	1505	1693	1737	2079	2421	2312
GTF3C6	4407	4882	4590	2180	2724	2374
RPF2	1100	1363	1319	1263	1723	1485
GSTM2P1	1	0	2	0	1	4
RNU6-824P	0	0	0	0	0	0
MIR1273C	0	0	0	0	1	0
U8	1	1	0	2	0	2
TFB1M	124	146	157	130	115	141
CLDN20	5	5	0	3	5	10
NOX3	0	0	0	0	0	2
RN7SKP186	0	0	0	0	0	0
DDR1-DT	2	2	0	2	0	0
MIR4640	0	0	0	0	0	0
GTF2H4	3	8	5	9	9	5
SFTA2	2	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
MUCL3	0	0	0	5	2	16
HCG21	0	2	0	0	0	0
NAPGP2	0	0	0	2	0	0
MUC21	1	0	0	0	0	0
MUC22	0	0	0	0	3	6
RNU6-1133P	0	0	0	0	0	0
C6orf15	0	0	0	2	0	0
PSORS1C1	1	2	2	0	2	1
CDSN	0	0	2	0	0	0
PSORS1C2	0	0	0	0	0	0
POLR2LP1	0	0	0	0	0	0
TCF19	1975	2109	2149	2383	2863	2627
PSORS1C3	0	2	2	2	1	0
VARS2	5	4	7	2	2	16
LINC00602	0	0	0	0	0	0
GAPDHP72	0	0	0	3	2	2
RNU6-153P	0	0	0	0	0	0
GNG5P1	0	0	0	0	0	0
PRR18	0	0	0	0	0	0
SFT2D1	243	289	316	280	305	290
HNRNPA1P49	6	2	4	7	4	4
MPC1	754	808	801	945	1001	1038
MPC1-DT	17	7	5	38	42	55
RPS6KA2-IT1	0	0	1	1	0	0
MIR1913	0	0	0	0	0	0
TBXT	0	0	0	9	2	2
ARMC12	2	4	6	9	6	1
C6orf89	3723	4185	3815	3546	3872	3687
MRS2	453	579	508	643	693	691
BEND3	73	101	115	69	69	82
PREP	341	345	355	390	412	378
SCAF8	1603	1901	1688	1890	2256	2111
CILK1	278	337	331	196	254	274
CENPW	1421	1603	1698	1547	1923	1576
KCNK16	0	0	0	0	0	0
TMEM200A	4	0	0	6	4	4
REPS1	312	316	309	358	446	430
FAM120B	967	1131	1034	1207	1532	1420
FKBP5	9770	10461	10359	9119	10208	9233
HMGCLL1	0	0	0	0	0	0
ADTRP	2	2	1	4	0	1
CGA	0	0	0	0	0	2
PLG	4	0	4	0	4	0
SMIM28	0	2	0	0	0	0
LYRM4	278	293	304	304	308	337
LNCDAT	0	0	0	0	2	0
RN7SL221P	0	0	0	0	0	0
PKMP5	0	0	0	0	0	0
NRN1	5	2	0	2	0	0
MIR7853	0	0	0	0	0	0
MIR5683	0	0	0	0	0	0
SNAPC5P1	0	0	0	0	0	0
F13A1	23	14	23	46	36	40
LINC02544	0	0	0	0	0	0
VTA1P1	0	0	0	0	0	0
SMIM15P2	0	0	0	0	0	0
CCDC28A-AS1	2	8	8	7	6	10
ACKR4P1	0	0	0	0	2	0
CCDC28A	3436	3565	2971	3047	3457	2967
TCP10L3	0	2	0	2	0	2
AMZ2P2	0	0	0	0	0	0
MIR3918	0	0	0	0	0	0
EZR-AS1	1	2	0	3	2	1
RPSAP43	0	0	0	0	0	0
RNA5SP213	0	0	0	0	0	0
LINC02536	0	0	0	0	0	0
MRPS17P5	0	0	0	0	0	0
GSTA1	0	0	2	0	0	0
GSTA6P	0	0	0	0	0	0
GSTA5	0	0	2	0	0	0
GSTA11P	0	0	0	0	0	0
GSTA10P	0	0	0	0	0	0
NCR2	0	0	0	0	0	0
LINC01276	0	3	0	1	2	2
MIR4641	0	0	0	0	1	0
SLC17A4	2	0	0	2	0	0
SLC17A1	0	0	0	0	0	0
SLC17A3	0	0	0	2	0	0
H2AC3P	0	0	0	0	0	0
H2BP5	0	0	0	0	0	0
TRIM38	824	935	815	733	782	747
H3P26	0	0	0	0	0	0
H1-1	12	6	6	45	32	53
H3C1	32	44	49	152	240	243
H4C1	12	19	9	20	27	40
H3C2	69	110	115	296	435	338
H2AC4	50	53	66	207	292	272
H2BC3	48	46	70	197	290	226
H2AC5P	19	15	6	40	45	57
H3C3	43	77	45	208	306	259
H1-2	1488	1679	1395	3654	4202	4117
H1-6	4	4	4	10	12	6
H1-4	342	473	379	1616	2208	1959
LARP1P1	2	0	4	5	7	13
H2BC6	56	61	71	186	217	224
H4C4	20	40	22	111	159	140
MICB	353	363	377	333	368	331
Y_RNA	0	0	1	0	3	0
PPIAP9	4	6	0	2	8	2
RPL15P4	0	0	0	0	0	0
MCCD1	0	0	2	0	0	2
DDX39B	2499	2755	2775	3265	3511	3609
ATP6V1G2-DDX39B	0	0	0	0	0	0
SNORD117	2	4	3	3	4	5
SNORD84	0	0	0	0	0	0
DDX39B-AS1	0	0	0	0	0	2
NFKBIL1	490	675	545	446	592	597
LTA	4	4	8	0	5	5
TNF	4	0	0	6	6	7
LTB	10	6	9	3	5	3
LST1	13	3	16	0	2	9
NCR3	2	6	0	2	0	0
UQCRHP1	3	2	5	1	0	2
AIF1	108	131	74	33	36	33
SNORA38	0	0	1	0	0	0
MIR6832	7	10	8	6	5	6
APOM	56	31	56	82	78	68
C6orf47	293	380	353	410	463	463
C6orf47-AS1	0	0	0	0	0	0
GPANK1	2487	2848	2610	2620	2966	2725
Y_RNA	6	1	0	2	6	4
LY6G5B	161	170	140	163	202	188
LY6G5C	95	66	61	61	72	83
ABHD16A	114	95	112	96	128	126
MIR4646	0	0	0	0	0	0
LY6G6F	2	0	0	0	3	3
LY6G6F-LY6G6D	0	0	0	0	0	0
LY6G6C	3	1	2	0	0	2
CLIC1	3268	3438	3060	3552	3816	4131
MSH5	144	115	119	151	191	182
MSH5-SAPCD1	51	52	52	62	63	103
RNU6-850P	4	20	10	16	18	14
SAPCD1	458	459	396	494	706	620
SAPCD1-AS1	0	0	0	0	0	0
VWA7	14	25	11	15	23	30
Y_RNA	0	1	0	0	0	1
RNU6-975P	0	0	0	0	0	0
RN7SL827P	0	0	1	1	0	0
DDAH2	309	343	281	504	474	565
USP8P1	29	17	22	17	28	13
RPL3P2	167	167	181	149	166	144
WASF5P	0	0	2	0	0	0
LINC02571	0	0	0	0	0	0
MIR6891	0	0	0	0	0	0
DHFRP2	0	0	0	0	0	0
RNU6-283P	0	0	0	0	0	0
FGFR3P1	0	0	0	0	0	0
ZDHHC20P2	0	0	0	0	0	0
HLA-S	0	0	0	0	0	0
UBR2	5538	5548	5354	5575	6101	6335
RNU6-890P	3	1	6	2	0	4
PRPH2	10	5	9	6	11	10
ATP6V0CP3	2	0	0	0	0	4
TBCC	2583	2915	2677	2235	2816	2703
RN7SKP299	0	2	0	0	0	0
MAP3K5	508	575	609	690	750	655
MAP3K5-AS1	0	0	0	4	3	2
RNA5SP219	0	6	4	2	4	4
PEX7	55	85	55	72	91	75
SLC35D3	6	14	16	4	18	8
Y_RNA	0	0	0	0	0	0
RPL35AP3	0	0	0	0	0	0
NHEG1	0	0	0	2	0	0
HLA-DMB	2	0	0	0	4	4
HLA-DMA	17	8	14	13	26	29
BRD2	16350	18077	16836	21676	24999	24263
C6orf223	243	240	177	65	61	60
MRPL14	737	801	723	757	900	836
TMEM63B	2633	2660	2482	2319	2408	2588
CAPN11	0	6	2	2	0	6
LRRC73	2	0	0	7	1	0
POLR1C	313	298	357	339	401	347
YIPF3	1571	1805	1499	1601	1828	1795
XPO5	677	726	794	1112	1216	1202
POLH	1126	1287	1186	1069	1133	1222
POLH-AS1	7	5	4	3	9	11
GTPBP2	19571	21413	19761	20781	23702	24178
MAD2L1BP	449	499	392	438	570	550
RSPH9	6	14	12	22	24	19
LINC02537	0	0	0	0	0	0
NPM1P51	0	0	0	0	0	0
PGC	0	0	0	0	0	0
FRS3	50	48	68	54	50	86
PRICKLE4	1	0	0	0	2	1
EEF1A1	151506	158870	146768	152237	174803	173533
VARS1	2392	2771	2828	2618	3128	2881
LSM2	387	395	375	315	400	403
HSPA1L	54	54	44	34	45	54
HSPA1A	1820	1863	1538	4174	4645	4491
HSPA1B	353	365	367	1065	1158	1182
SNHG32	217	276	248	360	353	316
SNORD48	0	0	0	0	0	0
SNORD52	0	0	0	0	0	0
EHMT2-AS1	0	2	0	0	5	1
EHMT2	1606	1798	1720	1295	1715	1466
ZBTB12	28	54	33	43	51	32
CSNK2B	115	115	127	120	151	111
MAS1	2	5	4	6	4	0
IGF2R	8482	8836	8485	7648	9290	8968
AIRN	0	2	2	6	2	2
CHP1P2	0	0	0	0	0	0
SLC22A1	3	4	8	6	4	7
TFEB	18	17	11	12	13	47
C6orf118	0	0	0	0	2	0
RNA5SP226	0	0	0	0	0	0
RNU6-730P	0	0	0	0	0	0
NEU1	836	889	775	1548	1873	1823
SYNCRIP	926	930	963	1053	1214	1130
ACTG1P18	0	0	0	0	2	0
RN7SL366P	0	0	0	0	2	0
MICC	0	0	0	0	0	0
TMPOP1	0	0	0	2	0	2
SUCLA2P1	0	2	0	1	0	3
RANP1	37	39	32	40	48	30
HLA-E	2086	2246	2030	2075	2147	2257
LINC02569	7	9	5	10	2	6
PRR3	428	513	455	450	549	569
MIR877	0	0	0	0	0	0
PPP1R10	4073	4310	3954	4905	5822	5578
MRPS18B	1981	2242	2017	1820	2119	2041
ATAT1	115	186	174	170	189	236
PTMAP1	1	7	3	14	13	10
C6orf136	169	189	161	171	254	220
DHX16	6706	7245	6986	8607	10138	9569
ABCF1	18807	20609	18832	23468	26546	25468
LINC02525	0	0	0	0	0	0
FAM135A	83	148	105	77	78	91
CEP57L1	1062	1086	1179	972	1179	1190
SLC35B3	362	440	376	358	478	388
ROS1	2	2	4	1	1	0
TOMM6	0	0	0	0	0	0
ZNF311	90	113	103	100	111	127
PTPRK	14	20	13	15	20	12
CRISP3	26	32	28	10	5	7
MTHFD1L	880	912	1012	945	1185	995
MRPS18A	1795	2126	1944	1605	1867	1869
FBXO9	3662	3687	3582	3539	3750	3956
ATP6V1G2	12	15	15	15	21	35
MPIG6B	56	43	15	112	80	93
TFAP2A	0	3	7	6	4	8
CLIC5	0	2	4	2	4	0
RIPK1	1859	1984	2024	2292	2621	2376
GFOD1-AS1	0	4	0	2	5	4
RPS4XP7	1	0	0	0	2	1
RN7SKP204	0	0	0	0	0	0
NOL7	10811	12187	11580	13458	15379	14867
RANBP9	2066	2132	2058	2081	2421	2376
MIR3692	0	0	0	0	0	1
SNX9	3574	3753	3729	2997	3469	3398
SNX9-AS1	0	0	2	0	2	1
HSPE1P26	0	2	5	3	13	2
RNU6-786P	2	0	0	1	2	4
SYNJ2	262	142	152	401	256	211
SYNJ2-IT1	2	0	0	0	0	2
MEP1A	0	0	0	0	3	2
MAPK14	1388	1396	1477	1889	2267	2183
MAPK13	54	91	61	32	29	29
BRPF3-AS1	75	78	86	64	63	54
BRPF3	3682	4147	3668	4071	4450	4252
BNIP5	0	6	0	0	2	6
ETV7	8	5	5	16	10	12
ETV7-AS1	0	1	0	0	0	0
RNU6-906P	0	0	0	0	0	0
KATNBL1P6	8	7	10	20	21	4
ADGB	0	2	0	1	4	0
CMTR1	3609	3759	3670	4116	4892	4365
CCDC167	1906	2012	1773	1664	1899	1813
MIR4462	0	0	0	0	0	0
MDGA1	21	11	18	24	23	19
SIRT5	230	254	261	223	251	266
PNPLA1	4	2	7	1	2	2
HLA-DQA2	0	0	0	0	0	0
MIR3135B	0	0	0	0	0	0
HLA-DQB2	0	0	0	0	0	0
HLA-DOB	0	2	2	0	2	0
PSMB8	50	68	52	55	55	60
PSMB8-AS1	2	1	3	5	0	2
PSMB9	4	6	15	9	4	3
PPP1R2P1	0	0	2	0	2	2
HLA-Z	0	2	0	0	0	1
CGAS	148	207	176	91	109	115
HFE	38	42	40	28	43	54
OPN5	0	0	0	0	0	1
HNRNPA3P4	5	8	15	10	17	8
RBMXP1	3	4	2	0	2	4
MYB-AS1	8	0	4	1	3	0
MIR548A2	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
AHI1	694	722	747	992	1022	1122
AKIRIN2	496	605	606	611	630	624
Y_RNA	0	0	0	1	0	0
RN7SL183P	0	0	0	0	0	0
SPACA1	0	2	0	0	0	0
ACTBP8	0	0	0	0	0	0
SNORA73	0	0	0	0	0	0
ORC3	477	476	526	589	756	716
KIAA0319	0	0	2	3	3	0
C6orf62	943	1046	908	1124	1258	1244
LINC02828	4	0	1	3	15	7
GMNN	3298	3461	3293	3510	4603	4123
BTN1A1P1	0	0	0	0	0	0
RNU6-502P	0	0	0	0	0	0
HCG11	974	1102	1208	522	575	564
HMGN4	1282	1431	1392	1304	1503	1485
H2AC15	42	45	45	152	165	158
H2BC16P	2	4	0	4	5	19
H2AC16	99	135	165	365	451	415
H1-5	279	412	341	1847	2337	2328
H3C11	96	115	118	438	490	486
H4C13	100	147	133	366	532	579
H3C12	12	14	14	42	24	26
H2AC17	3	2	4	13	17	16
H2BC17	27	47	41	125	158	180
RNU7-26P	1	3	0	4	3	2
OR2B2	0	2	0	0	0	1
ETF1P1	0	0	1	0	0	0
POLR1H	161	141	168	135	177	177
PPP1R11	1234	1198	1156	1294	1561	1544
TRIM31	2	8	3	6	14	6
TRIM31-AS1	0	0	0	0	2	1
TRIM40	0	0	0	2	0	2
TRIM10	12292	11912	11308	1489	1623	1567
TRIM15	50	42	49	20	21	20
PAIP1P1	0	4	2	0	3	3
HLA-B	52	75	52	56	96	61
SLC44A4	0	2	2	3	3	8
ATF6B	2309	2539	2645	2422	2970	2771
FKBPL	406	416	403	320	337	359
PRRT1	67	94	61	58	63	76
PPT2	66	98	72	76	94	83
PPT2-EGFL8	67	64	60	48	62	61
EGFL8	473	608	524	436	541	488
AGPAT1	3459	3674	3237	2426	2758	2604
MIR6721	0	0	0	0	0	0
RNF5	2281	2598	2335	2098	2549	2461
MIR6833	0	0	0	0	0	0
PBX2	3552	3796	3261	2209	2628	2705
GPSM3	329	310	276	157	179	209
NOTCH4	25	17	41	35	40	46
TSBP1	4	0	3	1	0	0
HNRNPA1P2	4	6	0	3	0	4
RNU6-603P	2	0	0	0	0	0
HLA-DRA	4	2	0	0	2	0
GUCA1A	0	0	0	0	0	0
PPP1R18	1392	1425	1089	919	942	1055
RPL7P4	0	0	0	0	0	0
MDC1-AS1	0	0	0	0	0	2
TUBB	12573	14251	13799	13756	15498	14353
FLOT1	6013	6506	5614	5353	5500	5466
Y_RNA	0	0	0	2	0	1
IER3	168	153	123	223	296	309
HCG20	2	13	4	3	6	1
RN7SL353P	0	0	0	0	0	0
LINC02570	0	0	1	0	0	0
TUBB2B	23	25	18	33	40	35
PSMG4	362	393	411	365	425	425
SLC22A23	3986	4086	3910	3841	3823	3962
TUBB2A	1590	1853	2003	2237	2668	2460
GUCA1ANB	2	0	0	0	0	0
COL12A1	165	199	228	210	227	237
TMEM30A	895	957	1004	1144	1528	1302
HMGB1P39	0	0	0	1	0	0
U3	0	0	0	0	0	0
MIR4463	0	0	0	0	0	0
UBE2V1P15	0	0	0	0	0	1
RNU1-34P	0	0	0	0	0	0
SCUBE3	22	23	31	34	46	50
ZNF76	917	1005	979	1185	1288	1279
DEF6	656	887	849	257	293	296
PPARD	621	739	685	871	986	987
MKRN6P	0	0	0	0	0	0
FANCE	516	682	690	830	927	922
RPL10A	5843	6428	5633	5934	7120	6739
MIR7111	0	3	0	0	1	0
TEAD3	34	42	38	10	25	20
TULP1	1	1	4	0	2	2
MIR5690	2	2	6	5	12	2
RSPH3	485	545	520	638	676	652
TAGAP	2	4	7	8	2	5
FAXC	1	2	2	2	3	1
COQ3	394	495	468	389	465	426
PNISR	25241	26118	24941	28631	31958	31200
USP45	203	197	228	315	404	403
TSTD3	162	165	171	209	233	229
Y_RNA	0	0	0	0	0	0
CCNC	606	637	649	798	857	766
SLC25A27	19	20	8	43	50	52
TDRD6	0	0	2	4	1	6
PLA2G7	2	0	0	0	0	0
ADGRF5	0	1	0	0	2	1
ADGRF5-AS1	0	2	0	0	1	0
C2	5	2	9	9	12	4
C2-AS1	0	0	0	0	0	1
CFB	0	5	6	0	2	4
NELFE	2841	3123	2780	2764	3166	3087
MIR1236	0	0	0	0	0	0
SKIV2L	904	982	1016	959	1076	1082
DXO	317	340	368	273	327	338
C4A	20	12	6	13	29	13
C4A-AS1	0	0	0	0	0	0
CYP21A1P	6	6	4	0	4	4
