	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
2254	16	84676419	84676819	401	*	3.584699531	3.9062439	3.170301347	0.536214073	0.200920512	0.914266868
330	1	147833082	147833482	401	*	3.585036539	3.907239798	3.169540316	0.537970555	0.200920512	0.914266868
27	1	5770739	5771139	401	*	3.169923861	3.523554943	2.700448968	0.620162051	0.20129707	0.914266868
286	1	108965585	108965985	401	*	3.169932597	3.523567173	2.700451522	0.620171726	0.20129707	0.914266868
83	1	19783736	19784136	401	*	3.169932987	3.523570061	2.700447492	0.620178645	0.20129707	0.914266868
5845	9	93891277	93891677	401	*	3.169930099	3.523567749	2.700443586	0.620180238	0.20129707	0.914266868
4933	6	31791454	31791854	401	*	3.169924467	3.523561596	2.700438874	0.620178797	0.20129707	0.914266868
157	1	37415868	37416268	401	*	3.169933386	3.523573044	2.70044332	0.620185799	0.20129707	0.914266868
623	10	20002437	20002837	401	*	3.169928606	3.523568044	2.700438928	0.620185191	0.20129707	0.914266868
5047	6	104017715	104018115	401	*	3.169920036	3.523557863	2.700433209	0.620180729	0.20129707	0.914266868
1274	12	41527634	41528034	401	*	3.169930469	3.523570945	2.700438955	0.620188066	0.20129707	0.914266868
2616	18	44356610	44357010	401	*	3.169922481	3.523561579	2.700433406	0.620184248	0.20129707	0.914266868
334	1	150579451	150579851	401	*	4.17007224	4.044547074	4.285544621	-0.431911828	0.201412159	0.914266868
327	1	146035422	146035822	401	*	4.169924624	4.044358439	4.285431713	-0.431987547	0.201412159	0.914266868
1945	15	64825529	64825929	401	*	4.169840139	4.044242487	4.285373852	-0.43204563	0.201412159	0.914266868
5353	7	104984074	104984474	401	*	4.895213121	4.808135793	4.977332516	-0.361600304	0.201494873	0.914266868
4746	5	151758520	151758920	401	*	4.247890404	4.129310712	4.357459571	-0.419306	0.20256865	0.914266868
4311	4	48243486	48243886	401	*	4.247887593	4.129260344	4.357497361	-0.419394151	0.20256865	0.914266868
2718	19	4328318	4328718	401	*	4.94219457	4.856260726	5.02329626	-0.359508814	0.202715719	0.914266868
2905	19	45549135	45549535	401	*	2.954204944	2.700454872	3.169928926	-0.652669024	0.202810319	0.914266868
3506	20	30336265	30336665	401	*	2.954189597	2.700438446	3.169914359	-0.652670883	0.202810319	0.914266868
509	1	220818159	220818559	401	*	2.954193491	2.700438381	3.169921111	-0.652677701	0.202810319	0.914266868
1305	12	52329711	52330111	401	*	2.954193491	2.700438381	3.169921111	-0.652677701	0.202810319	0.914266868
3724	22	23640366	23640766	401	*	2.954186488	2.700429992	3.16991511	-0.652680088	0.202810319	0.914266868
2680	18	79366736	79367136	401	*	2.95420501	2.700443676	3.169937126	-0.65268842	0.202810319	0.914266868
2950	19	53061623	53062023	401	*	2.954213271	2.700449845	3.169946897	-0.652692022	0.202810319	0.914266868
6175	X	106391744	106392144	401	*	2.954213271	2.700449845	3.169946897	-0.652692022	0.202810319	0.914266868
1389	12	99463385	99463785	401	*	2.954202522	2.700438249	3.16993676	-0.652693481	0.202810319	0.914266868
512	1	223167967	223168367	401	*	2.954200173	2.700433153	3.169936395	-0.652698212	0.202810319	0.914266868
3059	2	28387846	28388246	401	*	2.954191895	2.700424718	3.16992823	-0.652698482	0.202810319	0.914266868
5424	7	143836671	143837071	401	*	2.954213226	2.700438117	3.16995529	-0.652712142	0.202810319	0.914266868
4177	3	183636407	183636807	401	*	4.28548381	4.169994072	4.392409745	-0.413681684	0.203007804	0.914266868
5716	8	143385010	143385410	401	*	4.643746824	4.554061943	4.728181261	-0.36621658	0.203352869	0.914266868
4209	3	196503580	196503980	401	*	4.321942874	4.209445949	4.426298632	-0.408220255	0.203362743	0.914266868
5668	8	123768236	123768636	401	*	4.321916101	4.209417371	4.426273412	-0.408223613	0.203362743	0.914266868
5182	7	6863124	6863524	401	*	2.527439817	3.006034212	1.806291845	0.982351327	0.203539896	0.914266868
2912	19	46634132	46634532	401	*	4.61468856	4.523472941	4.700478347	-0.369047372	0.203585853	0.914266868
52	1	11680994	11681394	401	*	4.357554403	4.247926423	4.459437031	-0.402973097	0.203639218	0.914266868
326	1	145996549	145996949	401	*	4.357548672	4.247919473	4.459432351	-0.402975367	0.203639218	0.914266868
2510	17	68035460	68035860	401	*	4.357564452	4.247931683	4.459451215	-0.402982021	0.203639218	0.914266868
1295	12	50763727	50764127	401	*	4.357564325	4.247926625	4.459455347	-0.402991211	0.203639219	0.914266868
5298	7	73738757	73739157	401	*	4.523549284	4.426246875	4.614701742	-0.380310935	0.204016766	0.914266868
2700	19	2050253	2050653	401	*	4.459454196	4.357564362	4.554620344	-0.388768978	0.204048898	0.914266868
2590	18	21600630	21601030	401	*	4.643829891	4.554711087	4.727762424	-0.36514885	0.204656098	0.914266868
5499	8	11612674	11613074	401	*	2.755380705	2.459049321	3.001094801	-0.722279667	0.204914421	0.914266868
2512	17	70268985	70269385	401	*	2.755345444	2.459704616	3.000585078	-0.721115139	0.205383454	0.914266868
5603	8	62403705	62404105	401	*	2.755287703	2.459545286	3.000597159	-0.721286473	0.205499966	0.914266868
3082	2	42518883	42519283	401	*	2.755227319	2.459379231	3.000609396	-0.721464681	0.205614059	0.914266868
3212	2	113889731	113890131	401	*	4.990099189	4.905660763	5.069867647	-0.356744601	0.205620703	0.914266868
5447	7	152973850	152974250	401	*	2.755164241	2.459206319	3.000621789	-0.721649896	0.205725658	0.914266868
2496	17	64755135	64755535	401	*	2.523860403	3.002397225	1.802844665	0.982160982	0.205840388	0.914266868
2828	19	20806965	20807365	401	*	2.755148631	2.459548663	3.000360178	-0.721046205	0.205971648	0.914266868
5604	8	62683863	62684263	401	*	2.755195514	2.460038727	3.000102347	-0.720298628	0.206083517	0.914266868
2242	16	78819171	78819571	401	*	2.755083309	2.459377687	3.000367478	-0.721224397	0.20608837	0.914266868
5308	7	77408377	77408777	401	*	2.755083309	2.459377687	3.000367478	-0.721224397	0.20608837	0.914266868
6169	X	100741056	100741456	401	*	2.755083309	2.459377687	3.000367478	-0.721224397	0.20608837	0.914266868
3991	3	62102100	62102500	401	*	2.755133415	2.459883278	3.000104445	-0.720456109	0.20621017	0.914266868
4654	5	112974699	112975099	401	*	2.755133415	2.459883278	3.000104445	-0.720456109	0.20621017	0.914266868
558	1	236569115	236569515	401	*	2.524887807	3.002376643	1.806276085	0.978727323	0.206505544	0.914266868
2049	15	98935594	98935994	401	*	2.75485733	2.459193012	3.00011311	-0.721154712	0.206692692	0.914266868
2498	17	65107484	65107884	401	*	2.75485733	2.459193012	3.00011311	-0.721154712	0.206692692	0.914266868
2604	18	31601000	31601400	401	*	2.75485733	2.459193012	3.00011311	-0.721154712	0.206692692	0.914266868
5838	9	91577310	91577710	401	*	2.321003792	2.909684469	1.309791417	1.365434688	0.20680399	0.914266868
5226	7	36431812	36432212	401	*	2.75478112	2.459002665	3.000115344	-0.721347193	0.206806935	0.914266868
3196	2	106018965	106019365	401	*	2.754917357	2.459729595	2.999845493	-0.720350882	0.206829783	0.914266868
3201	2	108589911	108590311	401	*	2.754844633	2.459555607	2.999842406	-0.720521705	0.2069545	0.914266868
5779	9	36961623	36962023	401	*	2.754844633	2.459555607	2.999842406	-0.720521705	0.2069545	0.914266868
4007	3	72383658	72384058	401	*	2.754768996	2.459374512	2.999839281	-0.720699589	0.207076706	0.914266868
4189	3	186831283	186831683	401	*	2.754768996	2.459374512	2.999839281	-0.720699589	0.207076706	0.914266868
4491	4	184920749	184921149	401	*	2.754768996	2.459374512	2.999839281	-0.720699589	0.207076706	0.914266868
6189	X	120549329	120549729	401	*	2.754690392	2.459186176	2.999836118	-0.720884668	0.207196324	0.914266868
2595	18	25847161	25847561	401	*	2.754679249	2.459559174	2.999560834	-0.720236691	0.207466266	0.914266868
4999	6	52419989	52420389	401	*	4.672200505	4.585167631	4.754280365	-0.361262999	0.207930913	0.914266868
1547	13	40495258	40495658	401	*	2.754336608	2.458769242	2.999525745	-0.720991146	0.207950492	0.914266868
3636	21	33749063	33749463	401	*	2.754504633	2.459562805	2.999263612	-0.719935979	0.207991993	0.914266868
5464	8	535570	535970	401	*	2.523589838	3.000515262	1.806268173	0.976883053	0.208012503	0.914266868
5496	8	10735484	10735884	401	*	2.523589838	3.000515262	1.806268173	0.976883053	0.208012503	0.914266868
4619	5	83721679	83722079	401	*	2.754418088	2.459371221	2.99924932	-0.720113185	0.208119981	0.914266868
728	10	73417255	73417655	401	*	3.044389382	2.807371756	3.247906881	-0.624832208	0.208535527	0.914266868
5195	7	22924432	22924832	401	*	3.044366077	2.807344616	3.247886402	-0.624838868	0.208535527	0.914266868
5580	8	43204666	43205066	401	*	3.044366077	2.807344616	3.247886402	-0.624838868	0.208535527	0.914266868
2118	16	12457108	12457508	401	*	3.044383623	2.807358185	3.247906877	-0.624845774	0.208535527	0.914266868
2608	18	36360293	36360693	401	*	3.044377864	2.807344612	3.247906878	-0.624859347	0.208535527	0.914266868
4704	5	138969803	138970203	401	*	3.044377864	2.807344612	3.247906878	-0.624859347	0.208535527	0.914266868
206	1	47000606	47001006	401	*	3.044447646	2.807398543	3.247988339	-0.624886877	0.208535527	0.914266868
4518	5	6730347	6730747	401	*	3.044389662	2.807344613	3.247927369	-0.624879837	0.208535527	0.914266868
3643	21	35106579	35106979	401	*	3.044407205	2.807358182	3.247947839	-0.624886738	0.208535527	0.914266868
4745	5	151534417	151534817	401	*	3.044383904	2.807331039	3.247927369	-0.62489341	0.208535527	0.914266868
6095	X	15088493	15088893	401	*	3.044383904	2.807331039	3.247927369	-0.62489341	0.208535527	0.914266868
4278	4	22470639	22471039	401	*	3.044413233	2.807344626	3.247968296	-0.624920749	0.208535527	0.914266868
4426	4	139255165	139255565	401	*	3.044389944	2.807317466	3.247947861	-0.624927474	0.208535527	0.914266868
5309	7	78004423	78004823	401	*	3.044407491	2.807331057	3.247968322	-0.624934345	0.208535527	0.914266868
2244	16	79402650	79403050	401	*	3.044424976	2.80734464	3.247988682	-0.624941122	0.208535527	0.914266868
5260	7	50359379	50359779	401	*	3.044413522	2.807317504	3.247988783	-0.624968358	0.208535527	0.914266868
5512	8	18109006	18109406	401	*	2.954197694	3.321922701	2.459445326	0.65739708	0.208610195	0.914266868
2145	16	25034140	25034540	401	*	2.954199959	3.321925856	2.459445973	0.657399589	0.208610195	0.914266868
4733	5	148929433	148929833	401	*	2.95420025	3.321929243	2.459440635	0.657408313	0.208610195	0.914266868
3590	20	57455949	57456349	401	*	2.954194482	3.321923418	2.459434969	0.657408154	0.208610195	0.914266868
5158	7	110991	111391	401	*	2.954194482	3.321923418	2.459434969	0.657408154	0.208610195	0.914266868
5179	7	6025414	6025814	401	*	2.954194482	3.321923418	2.459434969	0.657408154	0.208610195	0.914266868
282	1	107385066	107385466	401	*	2.954196303	3.321926144	2.459435146	0.657410704	0.208610195	0.914266868
4141	3	153825899	153826299	401	*	2.954196303	3.321926144	2.459435146	0.657410704	0.208610195	0.914266868
113	1	26059733	26060133	401	*	2.954190547	3.321919577	2.459430863	0.657408419	0.208610195	0.914266868
742	10	77714914	77715314	401	*	2.954194825	3.321926284	2.459430724	0.657415265	0.208610195	0.914266868
5157	6	170328821	170329221	401	*	2.954194825	3.321926284	2.459430724	0.657415265	0.208610195	0.914266868
520	1	225811458	225811858	401	*	2.954195153	3.32192902	2.459426674	0.657422051	0.208610195	0.914266868
1306	12	52429177	52429577	401	*	2.954195767	3.321934109	2.459419152	0.657434662	0.208610195	0.914266868
24	1	5138169	5138569	401	*	2.524618847	3.000510826	1.809659184	0.973505433	0.208662635	0.914266868
268	1	88851613	88852013	401	*	2.522277255	2.998632158	1.806260241	0.97501728	0.209535652	0.914266868
725	10	72567412	72567812	401	*	2.522277255	2.998632158	1.806260241	0.97501728	0.209535652	0.914266868
5741	9	16777311	16777711	401	*	2.522277255	2.998632158	1.806260241	0.97501728	0.209535652	0.914266868
3143	2	69164550	69164950	401	*	2.518758404	2.996671641	1.799173824	0.980114846	0.209688466	0.914266868
4765	5	160899857	160900257	401	*	2.518758404	2.996671641	1.799173824	0.980114846	0.209688466	0.914266868
3124	2	61471015	61471415	401	*	5.010549715	4.928384003	5.088286933	-0.352472873	0.209835806	0.914266868
989	11	35299013	35299413	401	*	2.523326004	2.998643865	1.809676124	0.971631031	0.210191569	0.914266868
1230	12	8922437	8922837	401	*	2.523326004	2.998643865	1.809676124	0.971631031	0.210191569	0.914266868
3335	2	197286991	197287391	401	*	2.523326004	2.998643865	1.809676124	0.971631031	0.210191569	0.914266868
5048	6	104127124	104127524	401	*	2.523326004	2.998643865	1.809676124	0.971631031	0.210191569	0.914266868
2309	17	7614865	7615265	401	*	5.7905106	5.727185498	5.851172617	-0.317207217	0.210206178	0.914266868
4064	3	122340794	122341194	401	*	2.519863326	2.996699487	1.802745897	0.976589901	0.21039218	0.914266868
4122	3	141354354	141354754	401	*	2.524356504	2.998655572	1.813026681	0.968309494	0.210826304	0.914266868
6121	X	44184269	44184669	401	*	2.520950082	2.996727336	1.806252288	0.97313001	0.211075067	0.914266868
4195	3	194070486	194070886	401	*	3.42652671	3.755025233	3.000471559	0.553932342	0.211527434	0.914266868
4967	6	40541072	40541472	401	*	3.426164644	3.754820484	2.999844044	0.554355043	0.211527434	0.914266868
3570	20	50602834	50603234	401	*	3.426328877	3.755084714	2.999839506	0.554623763	0.211527434	0.914266868
2288	17	1516648	1517048	401	*	4.727677173	4.643224477	4.807458366	-0.356481039	0.211834805	0.914266868
2320	17	8785800	8786200	401	*	3.129253829	2.906903496	3.32186734	-0.600185559	0.213604631	0.914266868
1238	12	12267882	12268282	401	*	3.129273591	2.906902532	3.321902647	-0.600221828	0.213604631	0.914266868
242	1	62341578	62341978	401	*	3.129307974	2.906921555	3.321948551	-0.60024871	0.213604631	0.914266868
4423	4	138235504	138235904	401	*	3.129285189	2.906901888	3.321923426	-0.600243251	0.213604631	0.914266868
85	1	20098385	20098785	401	*	3.129263848	2.906881688	3.32190123	-0.600241256	0.213604631	0.914266868
3378	2	218083792	218084192	401	*	3.129273535	2.906888933	3.321912749	-0.60024553	0.213604631	0.914266868
4831	6	3131141	3131541	401	*	3.129273535	2.906888933	3.321912749	-0.60024553	0.213604631	0.914266868
3676	21	45223337	45223737	401	*	3.129270366	2.906881915	3.321912467	-0.600252265	0.213604631	0.914266868
1495	12	131328293	131328693	401	*	3.12928525	2.906889021	3.321933184	-0.600265876	0.213604631	0.914266868
4097	3	132113940	132114340	401	*	3.129293133	2.906895281	3.321942283	-0.600268715	0.213604631	0.914266868
4508	5	1948787	1949187	401	*	3.129293133	2.906895281	3.321942283	-0.600268715	0.213604631	0.914266868
3312	2	178416390	178416790	401	*	3.129300219	2.906900925	3.321950452	-0.60027124	0.213604631	0.914266868
4081	3	126343866	126344266	401	*	3.129290634	2.906889066	3.321942572	-0.600275219	0.213604631	0.914266868
5873	9	105793366	105793766	401	*	3.129290634	2.906889066	3.321942572	-0.600275219	0.213604631	0.914266868
1556	13	44402868	44403268	401	*	3.129298014	2.906895143	3.32195093	-0.600277499	0.213604631	0.914266868
2846	19	33065026	33065426	401	*	3.129295702	2.90688911	3.321951408	-0.600284011	0.213604631	0.914266868
3437	2	240041085	240041485	401	*	3.129290755	2.906876288	3.321952367	-0.600297792	0.213604631	0.914266868
4477	4	169833104	169833504	401	*	2.319897984	2.902317294	1.327500768	1.34066993	0.214485616	0.914266868
1959	15	68014407	68014807	401	*	2.090373652	0.990444423	2.707164768	-1.84281638	0.214611193	0.914266868
446	1	194296873	194297273	401	*	2.101248741	1.010886452	2.715116585	-1.830775744	0.214708765	0.914266868
3357	2	206106701	206107101	401	*	2.101248741	1.010886452	2.715116585	-1.830775744	0.214708765	0.914266868
677	10	47452404	47452804	401	*	3.644002869	3.954358707	3.248048547	0.507142718	0.217476501	0.914266868
4401	4	119628926	119629326	401	*	3.20945337	3.000000022	3.392317413	-0.578323502	0.218094428	0.914266868
467	1	206900198	206900598	401	*	3.209453393	3.000000061	3.392317424	-0.578323474	0.218094428	0.914266868
4990	6	47443799	47444199	401	*	3.209453354	3.000000002	3.392317401	-0.57832351	0.218094428	0.914266868
3195	2	105440826	105441226	401	*	3.20945336	2.999999997	3.392317416	-0.578323531	0.218094428	0.914266868
5666	8	123015234	123015634	401	*	3.209453348	2.99999998	3.392317406	-0.578323537	0.218094428	0.914266868
5753	9	27097378	27097778	401	*	3.209453348	2.99999998	3.392317406	-0.578323537	0.218094428	0.914266868
3054	2	27069375	27069775	401	*	3.209453364	2.999999995	3.392317423	-0.578323539	0.218094428	0.914266868
6093	X	13610784	13611184	401	*	3.209453463	3.00000001	3.392317587	-0.578323689	0.218094428	0.914266868
4096	3	130033657	130034057	401	*	3.209453581	3.000000016	3.392317789	-0.578323884	0.218094428	0.914266868
5448	7	153415768	153416168	401	*	2.094562856	2.813731126	0.595435505	1.943790337	0.22043025	0.914266868
4656	5	114500534	114500934	401	*	2.461998128	1.991967907	2.815943	-0.994305939	0.221431312	0.914266868
2543	17	78278479	78278879	401	*	3.285389951	3.08746089	3.459411378	-0.558628591	0.222070764	0.914266868
6033	KI270438.1	1375	1775	401	*	3.285415733	3.087481951	3.459440809	-0.558636961	0.222070764	0.914266868
276	1	95089498	95089898	401	*	3.285386301	3.087451815	3.45941192	-0.558638208	0.222070764	0.914266868
4219	4	1094175	1094575	401	*	3.285382862	3.087443234	3.459412454	-0.558647322	0.222070764	0.914266868
2346	17	17704085	17704485	401	*	3.285363359	3.087423857	3.459392854	-0.558647099	0.222070764	0.914266868
937	11	8819071	8819471	401	*	3.285406226	3.087460733	3.45944035	-0.558657719	0.222070764	0.914266868
1953	15	67065612	67066012	401	*	3.285415338	3.087460653	3.459456567	-0.558674016	0.222070764	0.914266868
3180	2	96451703	96452103	401	*	3.28543058	3.087471702	3.459475048	-0.558681447	0.222070764	0.914266868
1411	12	109257509	109257909	401	*	3.28540597	3.087440784	3.459455313	-0.55869263	0.222070764	0.914266868
1058	11	66192271	66192671	401	*	3.285465495	3.087472687	3.459536182	-0.558741595	0.222070764	0.914266868
1816	14	100666158	100666558	401	*	3.247925317	3.584958248	2.807356252	0.575785951	0.222194366	0.914266868
4909	6	27757367	27757767	401	*	3.247925849	3.584958931	2.807356525	0.575786362	0.222194366	0.914266868
546	1	231053217	231053617	401	*	3.247927864	3.584960722	2.807358921	0.575785756	0.222194366	0.914266868
3440	2	241116674	241117074	401	*	3.247931724	3.584966078	2.807360218	0.575789816	0.222194366	0.914266868
