	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
1769	14	81292528	81292928	401	*	2.877483606	2.344725117	3.265693197	-0.000198478	0.297613444	0.999630628
2964	19	56106914	56107314	401	*	3.79262363	4.075164175	3.440932728	0.000281118	0.297893629	0.999630628
3777	22	37608540	37608940	401	*	4.789402957	4.537909239	5.00349514	-0.000391321	0.298063164	0.999630628
3015	2	12596870	12597270	401	*	2.736753117	3.148076942	2.159189407	0.000177729	0.298079785	0.999630628
2592	18	23607150	23607550	401	*	3.064916895	3.425078844	2.583814599	0.000211575	0.298146008	0.999630628
3664	21	42451024	42451424	401	*	2.992331633	2.476344659	3.371603961	-0.000205024	0.298417055	0.999630628
4825	6	1636668	1637068	401	*	3.619036132	3.234869452	3.9221196	-0.000263245	0.298765814	0.999630628
3757	22	30814980	30815380	401	*	3.000286403	2.484674829	3.379356856	-0.000204339	0.299032463	0.999630628
5547	8	30082835	30083235	401	*	5.316996001	5.109390168	5.498450824	-0.000460398	0.299212842	0.999630628
5891	9	113390815	113391215	401	*	3.674466651	3.302669777	3.969814289	-0.000270451	0.299492574	0.999630628
2218	16	68384787	68385187	401	*	3.422012446	3.750515006	2.995950484	0.000238408	0.299619797	0.999630628
2971	19	58305064	58305464	401	*	4.567401691	4.804940734	4.282891253	0.000349714	0.299831599	0.999630628
1971	15	72307576	72307976	401	*	3.2546851	2.791573813	3.604706866	-0.000221306	0.300149775	0.999630628
254	1	77979092	77979492	401	*	5.247563417	5.031603496	5.435365227	-0.000450465	0.300298521	0.999630628
5300	7	74398506	74398906	401	*	3.940149477	3.608434394	4.209671849	-0.000293835	0.300437414	0.999630628
1324	12	56117989	56118389	401	*	5.046908261	4.809921571	5.250402964	-0.000413316	0.301005446	0.999630628
4375	4	98744472	98744872	401	*	2.996034653	2.501192247	3.363809178	-0.000207206	0.301146721	0.999630628
2735	19	6131965	6132365	401	*	3.733906106	3.367426295	4.025895229	-0.000273368	0.301427602	0.999630628
1400	12	105112479	105112879	401	*	2.331747097	1.52561912	2.8458292	-0.000132535	0.301508799	0.999630628
210	1	50259805	50260205	401	*	2.665337356	3.077919677	2.085272712	0.000181049	0.30154276	0.999630628
4571	5	54387523	54387923	401	*	2.665337356	3.077919677	2.085272712	0.000181049	0.30154276	0.999630628
5551	8	30773218	30773618	401	*	2.665337356	3.077919677	2.085272712	0.000181049	0.30154276	0.999630628
3934	3	41751293	41751693	401	*	2.919341165	3.302669777	2.395779262	0.000199559	0.301727157	0.999630628
656	10	38152976	38153376	401	*	2.215859573	2.729438215	1.410987983	0.000135872	0.301945918	0.999630628
791	10	101036593	101036993	401	*	3.474571931	3.055726871	3.798779749	-0.000242075	0.302030917	0.999630628
5767	9	34172963	34173363	401	*	2.921584671	3.297950562	2.410987983	0.000201799	0.302034591	0.999630628
628	10	22530153	22530553	401	*	2.990983168	2.501192247	3.355972051	-0.00020761	0.302121331	0.999630628
5931	9	127802761	127803161	401	*	4.035653694	3.718884671	4.29523844	-0.000304261	0.302228996	0.999630628
4828	6	2642789	2643189	401	*	3.48139232	3.083414944	3.792986659	-0.00024838	0.302244408	0.999630628
2695	19	1422043	1422443	401	*	3.490080776	3.811578036	3.075761049	0.000244904	0.302581098	0.999630628
4649	5	108590526	108590926	401	*	2.932985108	3.307373605	2.426038046	0.000201585	0.30259815	0.999630628
2829	19	21020388	21020788	401	*	3.781792586	3.420744103	4.070330078	-0.000276913	0.303035085	0.999630628
4013	3	75619367	75619767	401	*	3.147003576	3.501192247	2.676541661	0.000216548	0.303283919	0.999630628
240	1	60791702	60792102	401	*	2.733261609	3.142822976	2.159189407	0.000174583	0.303392838	0.999630628
2337	17	16438632	16439032	401	*	5.44098842	5.246008262	5.612726985	-0.000484048	0.303501894	0.999630628
2188	16	54329561	54329961	401	*	2.666323786	3.088889359	2.066186258	0.000176159	0.303795292	0.999630628
3069	2	31263957	31264357	401	*	2.974925738	2.484674829	3.340168909	-0.000206407	0.303905329	0.999630628
685	10	49090696	49091096	401	*	3.137180253	3.492957177	2.663901077	0.000215473	0.304230524	0.999630628
4643	5	101318033	101318433	401	*	2.926884632	3.297950562	2.426038046	0.00020155	0.304406897	0.999630628
912	11	2459434	2459834	401	*	3.559951017	3.168903535	3.867291254	-0.00025134	0.30452262	0.999630628
2884	19	40978373	40978773	401	*	3.077788616	2.60461768	3.433504609	-0.000213347	0.30493151	0.999630628
348	1	154808288	154808688	401	*	2.918513458	3.293215859	2.410987983	0.00019998	0.305103085	0.999630628
1796	14	95432776	95433176	401	*	2.918513458	3.293215859	2.410987983	0.00019998	0.305103085	0.999630628
2476	17	57947408	57947808	401	*	2.281857903	1.52561912	2.775466496	-0.000138147	0.305513749	0.999630628
1222	12	6537521	6537921	401	*	3.59822203	3.21498014	3.900730873	-0.000256942	0.305530104	0.999630628
2858	19	35740537	35740937	401	*	5.075380224	4.847732799	5.271954031	-0.000418362	0.305687449	0.999630628
2284	17	551280	551680	401	*	2.994464538	2.467966111	3.379356856	-0.000196427	0.305789951	0.999630628
275	1	93974441	93974841	401	*	2.872853489	2.362914546	3.248863578	-0.000196369	0.30580598	0.999630628
2130	16	17325935	17326335	401	*	2.219511181	2.722411104	1.440932728	0.000135893	0.30602452	0.999630628
2597	18	26292404	26292804	401	*	2.219511181	2.722411104	1.440932728	0.000135893	0.30602452	0.999630628
4202	3	194881465	194881865	401	*	3.080748442	3.442288727	2.597173395	0.00020368	0.3061146	0.999630628
2836	19	28754107	28754507	401	*	3.084549313	2.596953825	3.448322797	-0.000208567	0.306230034	0.999630628
5253	7	47568642	47569042	401	*	4.529810671	4.264337596	4.75394248	-0.000358589	0.306874884	0.999630628
1204	12	885668	886068	401	*	3.070250994	2.596953825	3.426038046	-0.000211801	0.306887727	0.999630628
4146	3	156601360	156601760	401	*	2.062153782	2.619824325	1.141062236	0.000116454	0.307610588	0.999630628
867	10	125048007	125048407	401	*	3.787582608	4.066865947	3.440932728	0.000272352	0.307699509	0.999630628
2746	19	7679396	7679796	401	*	3.771747845	3.425078844	4.051043575	-0.00027796	0.307701021	0.999630628
3320	2	181678005	181678405	401	*	3.553112497	3.168903535	3.856222224	-0.0002506	0.307702327	0.999630628
2958	19	54697049	54697449	401	*	2.808013671	2.23979923	3.214603662	-0.000174565	0.307855576	0.999630628
2396	17	36514121	36514521	401	*	2.938243428	3.307373605	2.440932728	0.000198327	0.308634756	0.999630628
315	1	118831516	118831916	401	*	2.935207512	3.302669777	2.440932728	0.000198905	0.308813962	0.999630628
2047	15	98691601	98692001	401	*	3.3320935	3.6573659	2.911464873	0.000230245	0.309532558	0.999630628
5498	8	10948755	10949155	401	*	3.3320935	3.6573659	2.911464873	0.000230245	0.309532558	0.999630628
6217	X	136983110	136983510	401	*	2.677965417	3.077919677	2.1227044	0.000178227	0.310035482	0.999630628
2705	19	2427511	2427911	401	*	4.585358625	4.330798186	4.801667594	-0.000365739	0.310359024	0.999630628
1853	15	27901114	27901514	401	*	2.932165194	3.297950562	2.440932728	0.000198288	0.310460416	0.999630628
1630	13	110234122	110234522	401	*	2.910093428	3.288465566	2.395779262	0.000194168	0.310977336	0.999630628
1894	15	43298133	43298533	401	*	2.969000416	2.467966111	3.340168909	-0.000198161	0.311162595	0.999630628
3034	2	20446728	20447128	401	*	4.350306784	4.06130716	4.590963784	-0.000326662	0.311351035	0.999630628
3823	22	46127098	46127498	401	*	3.876641397	3.537909239	4.150770749	-0.000282434	0.311679735	0.999630628
1765	14	77825962	77826362	401	*	3.655790823	3.278917799	3.954326035	-0.000255757	0.311695808	0.999630628
3974	3	52085669	52086069	401	*	3.150833455	3.492957177	2.701495341	0.00021393	0.311749314	0.999630628
508	1	219906911	219907311	401	*	3.587236391	3.889292079	3.204723119	0.000244735	0.311936548	0.999630628
4672	5	126778248	126778648	401	*	4.642752997	4.392119063	4.856222224	-0.000369792	0.3121742	0.999630628
5462	7	158376503	158376903	401	*	1.781760949	0.476344659	2.455675204	-8.66E-05	0.312202954	0.999630628
1085	11	73308208	73308608	401	*	3.166751926	2.708253358	3.514141786	-0.000214162	0.312325548	0.999630628
4785	5	171538132	171538532	401	*	3.070996089	2.612241038	3.41853264	-0.000210044	0.312800695	0.999630628
440	1	186680131	186680531	401	*	3.980672583	3.6573659	4.244625317	-0.000285909	0.312884285	0.999630628
5770	9	34910055	34910455	401	*	2.402039403	1.278642513	3.025895229	-9.65E-05	0.313690417	0.999630628
2278	16	89201579	89201979	401	*	3.663643241	3.307373605	3.949126112	-0.000261082	0.313763684	0.999630628
23	1	5027290	5027690	401	*	3.160366504	2.715349598	3.4999877	-0.000216149	0.314170162	0.999630628
2561	18	107237	107637	401	*	3.595414309	3.22495907	3.889916409	-0.000252424	0.314261982	0.999630628
3262	2	147382407	147382807	401	*	2.663645643	3.094343079	2.046843906	0.000165646	0.314905747	0.999630628
1837	14	106166485	106166885	401	*	3.484829653	3.04450112	3.821722253	-0.00022232	0.314928347	0.999630628
6191	X	121407086	121407486	401	*	2.365897309	2.824761731	1.689072452	0.000148608	0.315054845	0.999630628
1456	12	121002377	121002777	401	*	3.0634228	2.60461768	3.410987983	-0.000208083	0.315291131	0.999630628
2140	16	22297140	22297540	401	*	5.175479349	4.958468528	5.364075011	-0.000417212	0.316508577	0.999630628
1623	13	102845758	102846158	401	*	3.82050432	3.488821946	4.090005131	-0.000276809	0.317004386	0.999630628
576	10	626154	626554	401	*	3.145589536	3.484674829	2.701495341	0.000210533	0.31734928	0.999630628
1552	13	42026424	42026824	401	*	3.161565653	2.693955298	3.514141786	-0.000207505	0.317386513	0.999630628
2149	16	27203504	27203904	401	*	4.934997917	4.706473831	5.132224701	-0.000397136	0.317918781	0.999630628
4155	3	160755195	160755595	401	*	4.841662766	4.610338971	5.040970275	-0.000387854	0.318436283	0.999630628
2748	19	8041579	8041979	401	*	3.237809142	2.804940734	3.570330949	-0.000218561	0.319277258	0.999630628
2040	15	92848593	92848993	401	*	3.34921389	3.672029362	2.932696215	0.000221576	0.319284708	0.999630628
4139	3	150546423	150546823	401	*	4.937625807	4.706473831	5.136805824	-0.000392041	0.319292943	0.999630628
4884	6	18155132	18155532	401	*	4.956223202	4.731290246	5.150770749	-0.00039992	0.319296951	0.999630628
1298	12	51425008	51425408	401	*	3.148720122	2.708253358	3.485693373	-0.000212831	0.319564777	0.999630628
4840	6	5003606	5004006	401	*	5.092683876	4.879758321	5.278187813	-0.000419237	0.319897808	0.999630628
2236	16	74727053	74727453	401	*	3.248760734	2.811578036	3.583814599	-0.00021611	0.320316529	0.999630628
1818	14	100767746	100768146	401	*	2.937426498	3.297950562	2.455675204	0.000191919	0.32058411	0.999630628
2179	16	49787306	49787706	401	*	3.146096702	2.701122041	3.485693373	-0.000210647	0.320842493	0.999630628
731	10	73944620	73945020	401	*	3.398424104	3.718884671	2.985829172	0.000227859	0.321177684	0.999630628
3597	20	61329168	61329568	401	*	3.885213403	4.148076942	3.56354157	0.000278955	0.32138911	0.999630628
5678	8	125767769	125768169	401	*	2.345637086	2.818184943	1.638282714	0.000141361	0.322292624	0.999630628
1349	12	65169341	65169741	401	*	3.403840035	3.715349598	3.006001284	0.000230795	0.322497441	0.999630628
971	11	20233152	20233552	401	*	2.344405004	2.804940734	1.663901077	0.000144172	0.322648257	0.999630628
5027	6	86360828	86361228	401	*	2.344405004	2.804940734	1.663901077	0.000144172	0.322648257	0.999630628
4544	5	28991015	28991415	401	*	2.777628894	3.163725005	2.248863578	0.000180933	0.323043213	0.999630628
2728	19	4723738	4724138	401	*	5.128489702	4.918793596	5.311538676	-0.000409707	0.323556214	0.999630628
6006	GL000216.2	166615	167016	402	*	2.369188648	2.818184943	1.713812171	0.000145775	0.323633416	0.999630628
1014	11	58653625	58654025	401	*	2.545400777	2.96898282	1.943195855	0.000155183	0.323707722	0.999630628
3711	22	20284846	20285246	401	*	3.764595768	3.429400599	4.036407591	-0.000264967	0.32379366	0.999630628
2301	17	6576617	6577017	401	*	3.238472554	2.818184943	3.56354157	-0.000217869	0.323817335	0.999630628
2625	18	48105928	48106328	401	*	2.509471772	1.907994676	2.932696215	-0.000159713	0.323898592	0.999630628
2868	19	38374416	38374816	401	*	4.646148664	4.381005729	4.870045293	-0.000340104	0.324043871	0.999630628
4496	4	188085211	188085611	401	*	2.378159105	2.831308673	1.713812171	0.000144222	0.324139808	0.999630628
1368	12	75775056	75775456	401	*	2.498280897	1.895553256	2.9221196	-0.000159623	0.324140671	0.999630628
2393	17	34493069	34493469	401	*	2.498280897	1.895553256	2.9221196	-0.000159623	0.324140671	0.999630628
6142	X	65470433	65470833	401	*	2.502389142	1.907994676	2.9221196	-0.000160432	0.324577398	0.999630628
1530	13	29384508	29384908	401	*	3.165557082	2.729438215	3.4999877	-0.000209126	0.324592552	0.999630628
3104	2	47584820	47585220	401	*	3.219016104	3.557784851	2.775466496	0.000210889	0.324737025	0.999630628
3864	3	11705184	11705584	401	*	3.153952695	2.722411104	3.485693373	-0.000210368	0.324816815	0.999630628
4240	4	4449428	4449828	401	*	2.362040237	1.708253358	2.810296606	-0.000147499	0.325020765	0.999630628
5637	8	96691669	96692069	401	*	2.362040237	1.708253358	2.810296606	-0.000147499	0.325020765	0.999630628
1162	11	119018416	119018816	401	*	4.10328093	3.808263202	4.348092118	-0.000300194	0.325503041	0.999630628
1408	12	108561225	108561625	401	*	3.313645445	2.895553256	3.637403254	-0.000220354	0.325602158	0.999630628
2622	18	46702609	46703009	401	*	2.77671573	3.153311844	2.265693197	0.000182206	0.325626475	0.999630628
3411	2	232942057	232942457	401	*	3.222659741	3.549867434	2.798779749	0.000214448	0.326336385	0.999630628
4787	5	172385228	172385628	401	*	3.234203612	2.818184943	3.556720089	-0.000216202	0.327099177	0.999630628
273	1	93345629	93346029	401	*	4.034283614	3.722411104	4.290575147	-0.000284056	0.327114511	0.999630628
1444	12	119630150	119630550	401	*	2.626527632	2.072403399	3.025895229	-0.000169489	0.327300179	0.999630628
3693	22	17067049	17067449	401	*	2.641464669	3.06130716	2.046843906	0.00016104	0.327572692	0.999630628
5504	8	12680132	12680532	401	*	2.768342344	3.15852782	2.231835314	0.00017646	0.327634647	0.999630628
215	1	51628884	51629284	401	*	2.495271569	1.907994676	2.911464873	-0.000159568	0.32764338	0.999630628
4871	6	14325194	14325594	401	*	2.366554717	1.722411104	2.810296606	-0.000146875	0.327828894	0.999630628
5674	8	124759595	124759995	401	*	2.366554717	1.722411104	2.810296606	-0.000146875	0.327828894	0.999630628
221	1	52679067	52679467	401	*	2.785948709	3.15852782	2.282328753	0.000181375	0.328058501	0.999630628
1182	11	126449597	126449997	401	*	3.615748778	3.907994676	3.248863578	0.000245818	0.328577701	0.999630628
1447	12	120086898	120087298	401	*	4.479656539	4.212474585	4.705004211	-0.000325193	0.328729748	0.999630628
1272	12	40382732	40383132	401	*	2.198434881	2.729438215	1.349166797	0.000118104	0.328883247	0.999630628
5791	9	65385592	65385992	401	*	2.76742328	3.148076942	2.248863578	0.000178733	0.328923251	0.999630628
2332	17	14362241	14362641	401	*	2.49416092	1.88300361	2.9221196	-0.000155363	0.328935912	0.999630628
2843	19	32129800	32130200	401	*	2.49416092	1.88300361	2.9221196	-0.000155363	0.328935912	0.999630628
2776	19	13245023	13245423	401	*	3.005428122	3.362914546	2.529106976	0.000194	0.329085023	0.999630628
5262	7	50644533	50644933	401	*	3.224958297	2.804940734	3.5498662	-0.000213574	0.329116668	0.999630628
1008	11	47939707	47940107	401	*	2.513548318	1.920329721	2.932696215	-0.000157312	0.32920512	0.999630628
4505	5	1566507	1566907	401	*	2.782574391	3.153311844	2.282328753	0.000180647	0.33000952	0.999630628
312	1	117655052	117655452	401	*	4.270830176	3.992539762	4.504021812	-0.000304987	0.330156196	0.999630628
407	1	175760668	175761068	401	*	3.324663174	2.914175382	3.643854541	-0.000218064	0.330190818	0.999630628
1171	11	121353172	121353572	401	*	2.347745685	2.798272754	1.689072452	0.000141986	0.33033175	0.999630628
4624	5	90417402	90417802	401	*	3.13890852	2.693955298	3.478492746	-0.000202412	0.330684112	0.999630628
5170	7	4716986	4717386	401	*	3.614362552	3.911088339	3.240374569	0.000240688	0.331119124	0.999630628
548	1	231739791	231740191	401	*	2.779115467	2.259351595	3.160414365	-0.000171016	0.331151819	0.999630628
709	10	69043906	69044306	401	*	3.20967263	3.549867434	2.763667057	0.00020501	0.331223996	0.999630628
3061	2	28450208	28450608	401	*	3.20967263	3.549867434	2.763667057	0.00020501	0.331223996	0.999630628
3073	2	32834498	32834898	401	*	3.012535704	3.358388643	2.556720089	0.000196324	0.331390213	0.999630628
558	1	236569115	236569515	401	*	2.494670286	2.914175382	1.900730873	0.000156252	0.331540085	0.999630628
2309	17	7614865	7615265	401	*	5.805724333	5.632170523	5.960623916	-0.000486958	0.331656127	0.999630628
809	10	105141485	105141885	401	*	2.623774514	2.083414944	3.015982547	-0.000168626	0.331810704	0.999630628
2569	18	5296013	5296413	401	*	4.304904301	4.030181453	4.535588009	-0.000314655	0.33185862	0.999630628
2497	17	65074355	65074755	401	*	3.328673025	2.914175382	3.650277109	-0.000215207	0.331934377	0.999630628
635	10	26482003	26482403	401	*	2.487002536	1.88300361	2.911464873	-0.000154479	0.332093017	0.999630628
3730	22	24155586	24155986	401	*	4.099948147	3.811578036	4.340168909	-0.000295228	0.332571833	0.999630628
1249	12	22089923	22090323	401	*	2.66336247	3.055726871	2.1227044	0.000165102	0.332672358	0.999630628
4270	4	11828986	11829386	401	*	2.483969565	1.895553256	2.900730873	-0.000156346	0.332682191	0.999630628
4573	5	55232508	55232908	401	*	2.613439123	2.072403399	3.006001284	-0.000168078	0.332767365	0.999630628
4971	6	41054848	41055248	401	*	2.613439123	2.072403399	3.006001284	-0.000168078	0.332767365	0.999630628
2496	17	64755135	64755535	401	*	2.487514435	2.914175382	1.879020268	0.000153657	0.332834866	0.999630628
5579	8	43062132	43062532	401	*	2.49938838	1.920329721	2.911464873	-0.000157161	0.332982821	0.999630628
5464	8	535570	535970	401	*	2.49053997	2.907994676	1.900730873	0.00015593	0.33310284	0.999630628
5496	8	10735484	10735884	401	*	2.49053997	2.907994676	1.900730873	0.00015593	0.33310284	0.999630628
1801	14	96733171	96733571	401	*	2.740825621	2.219978233	3.1227044	-0.000175443	0.333195868	0.999630628
1403	12	107417479	107417879	401	*	2.779192163	3.148076942	2.282328753	0.000178714	0.333608979	0.999630628
2713	19	3950826	3951226	401	*	4.046008517	4.290842668	3.750957405	0.000285935	0.333627086	0.999630628
3573	20	51480387	51480787	401	*	2.734794584	2.219978233	3.113437133	-0.000176326	0.333695697	0.999630628
