ID	proerythroblast	early_basophilic	late_basophilic	polychromatic	orthochromatic
BUB1B	12.747144	13.29834902	13.48700215	12.06193378	12.06193378
RYK	11.99859043	11.68328722	10.56096996	8.473029087	8.473029087
C7orf23	6.345774778	5.297680426	3.459431619	1.222392215	1.222392215
ZMYND19	11.44035012	11.10481691	9.893807068	8.033423002	8.033423002
LRRC43	0	0	0.736965623	0.415037463	0.415037463
SDAD1	11.76182836	11.71653355	10.91438513	8.269906038	8.269906038
CMTM1	7.309855566	6.398031017	5.260527425	3.624490475	3.624490475
HNRNPA1	11.57963037	11.62098359	11.10000522	9.71596199	9.71596199
WARS2	10.63843591	10.69116161	10.24079133	8.407975977	8.407975977
MRPS17	11.29442949	11.14635674	10.09671515	7.52094627	7.52094627
TMEM161A	11.32811389	11.26483372	10.72990365	8.25424113	8.25424113
HES1	8.45806492	7.033423002	4.700439718	1.584962501	1.584962501
TRIM35	11.29232163	11.40797566	10.99788513	8.238404739	8.238404739
DHRS4L2	8.692325016	8.604861935	8.367778601	6.073248911	6.073248911
NSF	11.28790453	11.24990334	10.85226966	8.807354922	8.807354922
DIAPH2	8.946418862	8.17990909	7.241585669	5.84966581	5.84966581
RFC5	12.49835061	12.793942	12.5592975	10.87830616	10.87830616
C9orf41	10.59245704	10.56858985	9.730753214	8.320424655	8.320424655
POLQ	12.70958638	13.23521651	13.33143063	12.49585503	12.49585503
INTS10	12.84365945	12.76687401	11.92283226	9.232021043	9.232021043
FAM92A3	4.415037274	4.297680793	3.058893631	0	0
RANGRF	9.645057995	9.397318033	8.519636253	5.260527425	5.260527425
SYNJ2BP	8.950312973	8.132714094	5.969626428	2.222392524	2.222392524
USP28	10.9689065	10.74847214	9.642051693	7.65582907	7.65582907
SH3YL1	8.474382095	8.336878288	7.473029493	5.64385619	5.64385619
ATAD3A	12.25365044	12.21158415	11.26990569	8.898853176	8.898853176
NOTCH2	13.48679355	12.95915667	11.97106461	9.530081084	9.530081084
ROCK1P1	5.044394119	5.604862157	5.718818339	2.662964937	2.662964937
LAS1L	12.78729043	12.89355428	12.36841561	10.06429413	10.06429413
PAPSS1	10.76901132	10.15650406	8.805206348	3.584962501	3.584962501
MTERFD1	11.22199003	11.40318942	10.71367262	8.499845887	8.499845887
SNRPB	14.41756709	14.51428256	14.06760242	12.15239038	12.15239038
TLN2	11.24693829	11.66829423	11.53268076	9.77148947	9.77148947
ZNF273	11.42031133	11.70289429	11.56494352	10.82548912	10.82548912
TMEM33	12.01889562	11.94043584	11.2137118	9.356818815	9.356818815
SIGMAR1	13.49181177	13.39758506	12.61148594	10.27496047	10.27496047
ACTL6A	13.006852	13.19213867	12.76051205	11.23302043	11.23302043
ZNF549	10.14168185	10.40514146	9.947393376	7.811642495	7.811642495
MECOM	9.088346486	8.00936229	7.260527237	5.129283017	5.129283017
C3orf65	0	1	1	2.938599518	2.938599518
KIAA1609	8.635415948	8.07503357	7.026061928	4.564784822	4.564784822
KAZALD1	8.623271736	8.494522416	7.163230013	4.437405534	4.437405534
C5orf41	9.087462841	9.348728154	10.02282968	12.39490931	12.39490931
CBY3	5.029747491	4.247927513	3.369233763	0	0
CERCAM	7.062496286	5.044394119	3.624490475	0.736965623	0.736965623
EXTL3	11.78803842	11.3459596	10.60146161	8.393747815	8.393747815
LOC729176	8.799821357	9.015879707	8.861086906	7.770388375	7.770388375
HCLS1	11.52763974	10.80654962	9.315904232	6.196397147	6.196397147
CCDC50	11.92270815	11.91463441	11.56446725	9.64084738	9.64084738
DCLRE1A	12.05720215	12.58112218	12.50729912	10.85278931	10.85278931
IPP	9.678893578	10.06429413	9.983944129	8.912889336	8.912889336
CCNE2	11.078373	11.74202853	11.56446725	10.76845977	10.76845977
PHF16	10.9272839	10.53138146	9.340591865	7.834997467	7.834997467
TCTN3	11.74651432	11.75279876	11.12088584	7.813781191	7.813781191
LOC338739	5.129283017	4.95419631	4.481126474	2	2
USP51	9.213509381	8.359017267	7.318919646	6.176588665	6.176588665
RBAK	11.19044202	11.09495716	10.32717873	8.625708843	8.625708843
ANKRD5	5.81591685	5.321928095	3.624490475	0	0
POP1	10.98868469	10.88340699	9.76708087	7.06967317	7.06967317
TARS2	11.74958999	11.83341709	11.37195792	9.429755499	9.429755499
RBMX	13.47290276	13.80079881	13.66166677	11.70592047	11.70592047
DNAJC11	13.252419	13.08674446	12.15513445	9.995767151	9.995767151
ECE1	12.79495738	12.84712255	12.69913863	9.959035901	9.959035901
DMC1	8.673603415	9.16908995	9.140403672	7.510434258	7.510434258
RHOBTB3	13.55582694	13.49076691	12.62021983	10.4203108	10.4203108
EARS2	11.65776504	11.568273	10.2581738	5.709658156	5.709658156
TRAIP	10.78026662	11.17430154	11.20375604	9.418555341	9.418555341
LRRC40	11.67786628	11.88848946	11.61148594	10.09934781	10.09934781
LOC100506071	6.677131875	6.363404672	5.209453366	4.029747049	4.029747049
KDSR	11.30947635	10.94544384	10.05573389	8.089229591	8.089229591
TMSB10	11.13357059	10.43114969	9.160711739	4.415037274	4.415037274
LCA5	11.00422047	10.86933705	9.810036067	6.973458595	6.973458595
TTC12	9.023292229	9.140403672	8.379378367	5.357552005	5.357552005
SNORA62	5.95419631	6.363404672	5.662965108	1.874469249	1.874469249
DCBLD2	10.68153096	10.75766752	10.37250271	8.466246576	8.466246576
ZNF836	6.902877935	6.386581111	5.727920455	0.736965623	0.736965623
SIX5	9.441560873	8.83710216	7.828665217	5.142957818	5.142957818
NICN1	9.606096652	9.176588815	8.285402219	5.073249125	5.073249125
DHFR	12.16762732	12.70188407	12.64715866	11.38694025	11.38694025
HCN2	4.142958226	4.273018246	3.624490475	4.369234042	4.369234042
TDRD1	4.604861861	5.058893545	3.115477273	0	0
ANKRD28	11.98144848	11.81844917	11.30454127	9.646858738	9.646858738
IPO8	12.60817788	12.65850896	12.26248631	10.56096996	10.56096996
COX6B2	7.714245518	7.667702695	6.327926776	2.415037409	2.415037409
ARHGDIG	4.718818065	4.11547694	1.584962501	0	0
LIPA	11.83368075	11.45840661	10.55522852	7.380822072	7.380822072
TMEM19	11.30092449	11.07659316	10.57206826	8.265224493	8.265224493
DDX1	14.52252023	14.59167837	13.900364	11.58949526	11.58949526
BMS1	12.6412238	12.47099765	11.6084087	9.202939977	9.202939977
RRAGD	11.60532533	10.84261198	9.407975765	5.544320619	5.544320619
DHX58	8.58245552	8.764871591	8.005624549	5.544320619	5.544320619
NUCKS1	14.83312085	15.08983651	15.18014227	14.22143608	14.22143608
ZNF486	7.958069513	8.279223799	8.22078121	5.64385619	5.64385619
CCDC14	12.66858964	13.12282799	13.0840332	11.80668374	11.80668374
XKR8	9.06698602	8.302258267	7.011227255	3.700439718	3.700439718
RAB4A	11.02629312	10.86624887	10.41609342	9.497186607	9.497186607
FBXO30	11.35608492	11.4153895	11.77396337	14.59909924	14.59909924
C5orf43	12.12702704	12.01495046	11.48750494	10.24950815	10.24950815
ZNF430	10.18363538	10.26990627	9.893807068	8.572384561	8.572384561
RPF2	11.18714605	11.28713519	10.44086917	6.554588852	6.554588852
MAPK12	8.249508391	6.965784285	4.95419631	0.736965623	0.736965623
NDUFS5	12.76369644	12.84470576	12.23501706	9.687083965	9.687083965
CYP4F24P	0	0	0	2.807354922	2.807354922
CNPY3	11.73047014	11.57222651	10.92580142	8.44156108	8.44156108
PACS1	11.86250835	11.18280835	9.531381461	6.142958022	6.142958022
PHC2	12.58300447	12.57080444	12.12939025	10.41785251	10.41785251
CLSTN1	10.90011206	10.89860139	10.39016896	8.396604781	8.396604781
SNX30	10.89077118	10.09407769	8.345774689	5.321928095	5.321928095
ALG9	11.45069577	11.58072965	11.25345338	9.680066383	9.680066383
TONSL	13.34091688	13.46756352	12.99982388	11.2025322	11.2025322
ACTA2	4.700439718	5.634206117	5.564784517	7.946419155	7.946419155
PIBF1	10.81938079	10.98323092	10.96482241	9.255815344	9.255815344
NUP93	13.28077077	13.53466764	13.15729435	11.15101654	11.15101654
IHH	0	2	2.321928095	2.736965666	2.736965666
CRIM1	7.651051691	5.82442852	4.481126474	2.321928095	2.321928095
ZNF256	9.446394164	9.38729942	8.997179481	7.101537676	7.101537676
KIAA1958	9.127564414	8.347252399	7.022367813	3.321928095	3.321928095
AGAP2	9.80842801	9.190647698	7.705056577	2.321928095	2.321928095
LOC284440	5.832890014	5.523561956	4.841302422	1.222392215	1.222392215
AGAP3	11.54866155	11.28713519	10.06249548	5.906890596	5.906890596
URI1	12.08103964	11.81898154	10.79414534	8.537865623	8.537865623
ZNF28	10.38622141	10.52649924	10.14040418	8.286942583	8.286942583
FANCB	10.11721062	10.5777432	10.45669631	9.319672121	9.319672121
MCPH1	11.72522437	11.80332392	11.41609395	10.00749407	10.00749407
FAM178A	12.62327178	12.92115903	12.44777211	11.08037319	11.08037319
KIAA1279	10.93098343	11.18982456	10.90964336	9.398031145	9.398031145
SNAPC1	10.09231713	9.841302202	8.928764997	6.06608919	6.06608919
LOC389247	4.604861861	2.736965666	3.058893631	2.222392524	2.222392524
DEM1	9.556506055	9.881113961	9.714817845	8.447083226	8.447083226
DPY19L2P1	8.722238195	8.666519792	8.537865623	6.156504418	6.156504418
XRCC4	9.316658733	9.60486212	9.657020589	8.736965707	8.736965707
TRIM37	12.26522443	12.23252076	11.34835914	8.97632554	8.97632554
NANOS1	9.876005313	9.808964175	9.073249071	7.055282436	7.055282436
IL27RA	9.603626345	8.889757344	8.00749435	3.841301918	3.841301918
LZTR1	10.92777796	10.96048492	10.68854144	7.969626543	7.969626543
C22orf40	8.997179481	9.124121312	8.956134211	7.22881869	7.22881869
GMNN	12.87331587	13.24069192	13.01953287	11.28308835	11.28308835
MDN1	14.82021238	14.86344439	14.20625127	11.16281111	11.16281111
TADA1	10.90588863	11.01657641	10.55074679	8.948367232	8.948367232
CCDC120	8.642653563	8.049848549	6.894817763	3.841301918	3.841301918
WWC2	11.62098359	11.88861655	11.96830679	8.967706693	8.967706693
ZNF358	9.220781452	8.451211112	7.526172909	4.922831981	4.922831981
SMC6	13.20747196	13.41089252	13.19716554	12.03640271	12.03640271
RASGEF1B	6.108524457	6.950313265	7.754887502	9.743712371	9.743712371
OSGIN2	10.95274125	10.83183529	10.32567986	9.145507552	9.145507552
TMEM5	9.579944363	9.449836393	8.390885611	5.574908937	5.574908937
STXBP4	9.35974956	9.281543634	8.731319031	6.351675497	6.351675497
VRK1	13.02178975	13.44854611	13.34554385	11.86289573	11.86289573
IAH1	11.23999644	11.22901885	10.68445672	8.665335917	8.665335917
ZNF16	9.032505056	9.167418146	8.82230537	7.00375176	7.00375176
SETDB2	11.16950729	11.14210706	10.50680344	8.416445834	8.416445834
IFT46	8.874469015	8.782452141	8.359017267	5.754887502	5.754887502
SKA3	11.68562484	12.06698622	11.86573327	11.09890915	11.09890915
TBC1D24	12.49926466	12.76570049	12.39954497	9.323430195	9.323430195
ANKRD16	9.410804721	9.105908509	8.07503357	3.273018544	3.273018544
SUV39H2	11.34448067	11.29232163	10.71224067	8.929751652	8.929751652
FDXACB1	9.336134513	9.296916207	8.420662189	5.84130217	5.84130217
HK2	10.94885413	9.827077961	7.564784365	2.584962501	2.584962501
IL12RB2	7.594946341	7.348728154	6.169925001	2.415037409	2.415037409
PRMT6	11.81924785	11.93184554	11.48683502	9.541096615	9.541096615
KL	3.502499916	3.662965392	2.321928095	0	0
TRAF3IP1	10.54528596	10.39696113	9.407267764	6.273018432	6.273018432
ESCO2	11.99081308	12.76141265	12.93853814	12.30435132	12.30435132
SLC2A13	9.304541387	9.367778819	8.744833837	5.297680426	5.297680426
ALYREF	13.58120058	13.71012517	13.197831	11.71610479	11.71610479
TMEM185B	10.76845977	10.3376219	9.157346935	5.235216589	5.235216589
TMEM63C	11.10765322	10.87344411	9.262877777	7.360481043	7.360481043
DNAJC15	11.2632692	11.48717027	11.18776465	9.626317386	9.626317386
PAX6	7.667702695	7.822305051	7.324930283	5.938599377	5.938599377
LRPPRC	15.3782498	15.33895674	14.57394299	12.40576187	12.40576187
TEX30	10.58339591	10.7361203	10.47505752	9.722238365	9.722238365
RABL5	9.623271919	9.594324604	8.959036046	6.437405368	6.437405368
WNT5B	7.451211112	5.129283017	3.22239237	0	0
ZNF649	9.821773982	9.974892063	9.6794801	7.988684687	7.988684687
ZNF518A	11.60640521	11.71881839	11.55218876	10.39088583	10.39088583
DSN1	12.39106445	12.56128795	12.44328884	11.34225972	11.34225972
STMN1	15.34495468	15.32450862	14.97398116	14.52235655	14.52235655
EP400NL	8.00936229	8.06608919	7.189824559	4.938599612	4.938599612
NIPAL3	12.18632072	12.42188941	12.12002172	9.657020589	9.657020589
ACTR1B	11.44897681	11.29442949	10.77752903	8.966745665	8.966745665
ICMT	13.49106015	13.69573615	13.28009406	11.26229044	11.26229044
PLCL2	9.132713837	7.612254438	7.672425342	13.40585014	13.40585014
CACNA1C	7.06608919	6.486499915	4.754887502	2.115477106	2.115477106
SDC4	12.59237925	12.19506456	10.5943246	8.82336724	8.82336724
CEP250	13.20406168	13.13949811	12.60748452	10.3053014	10.3053014
FAM213A	9.452584522	9.559695806	8.972501105	7.196397541	7.196397541
REPS1	9.533329732	9.781906031	9.538512362	8.005624549	8.005624549
TMEM14C	14.51869434	14.83058106	14.74726623	12.25886043	12.25886043
ZNF223	8.262094845	8.266786541	7.674780528	5.82442852	5.82442852
ACADM	12.87100674	13.07942928	12.81824922	11.31344994	11.31344994
ABCC10	11.14402087	10.92753132	10.30149619	7.333900438	7.333900438
ZWILCH	12.25039702	12.64588355	12.6188443	11.86470191	11.86470191
PGC	0	0.415037463	0	0	0
MTHFD1L	12.21249639	12.68679223	12.30378075	9.382263686	9.382263686
JAKMIP1	3	2.807354922	1.41503768	0	0
TSKS	6.894817763	6.750428301	5.95419631	4.564784822	4.564784822
PHB	13.18146288	12.97626571	11.96410004	8.212699187	8.212699187
KLHL23	5.544320619	4.824428266	3.22239237	1	1
PREP	11.93430529	12.01692421	11.52649924	9.135281672	9.135281672
MTERF	9.880603955	9.919856537	9.513727596	8.046214373	8.046214373
CD83	7.906890596	7.196397541	6.087462841	3.169925001	3.169925001
CREB3L4	10.28115691	10.10066234	9.596810876	7.163230013	7.163230013
LMNB2	14.36811968	14.50297659	14.26378268	12.65947574	12.65947574
RAD51C	10.61071759	10.87472551	10.69580856	9.682994584	9.682994584
APAF1	10.51537165	10.48314364	10.09099497	9.043483131	9.043483131
TRPV2	9.916874734	9.163230265	7.876516947	8.568589658	8.568589658
MAGOHB	10.02282968	10.21876543	9.99623761	8.513069451	8.513069451
METTL2A	10.92851838	11.00819539	10.57931594	8.876516947	8.876516947
HRASLS5	9.060695932	8.721099189	7.832890014	8.866248714	8.866248714
IGSF3	11.80036081	11.99211234	11.59541275	9.225609214	9.225609214
ENDOG	8.832890014	8.684164062	8.171593655	6.022367813	6.022367813
UPRT	10.65672249	10.70101789	10.04848687	7.564784365	7.564784365
NCBP2	12.32483676	12.30492167	11.53608545	9.517013236	9.517013236
HKR1	10.28578712	10.3604817	10.1382718	8.105035296	8.105035296
PLP2	11.3951769	11.00492268	10.28270273	8.77368881	8.77368881
RANBP6	12.02202097	12.22811731	11.74357219	10.19023582	10.19023582
PRKCQ	11.03663177	11.09825123	10.52094568	7.13613703	7.13613703
ZNF702P	7.513069846	7.497186807	6.533978624	3.321928095	3.321928095
ZNF561	10.87651695	10.83789043	10.41574177	8.936637939	8.936637939
SNHG3	12.0902226	11.92035286	10.27107429	7.153129421	7.153129421
KIAA0195	12.51775131	12.40505289	12.19260105	10.36923417	10.36923417
C17orf53	11.12691931	11.03388203	10.68153096	9.708509206	9.708509206
OR13A1	2.321928095	1.222392215	0.736965623	2	2
TADA2A	11.20640391	11.60177079	11.54625157	10.17534121	10.17534121
PER2	10.7087968	11.1959873	10.96048492	8.61225407	8.61225407
SSRP1	15.2233607	15.50925944	15.27733572	13.66603866	13.66603866
GPR3	1.41503768	3.169925001	4.54432031	4.19639695	4.19639695
SLC43A3	15.43697175	15.97102706	15.83214015	13.18755822	13.18755822
UXS1	11.08945048	11.08436528	10.50779464	8.541742101	8.541742101
DNAJC12	7.06967317	6.464885994	4.969626197	0	0
N4BP3	6.051662047	5.754887502	4.321928095	1	1
DUSP2	9.667111542	9.792248084	8.227214965	4.564784822	4.564784822
INPP4A	12.84686153	12.95897549	12.60825482	9.30833903	9.30833903
PIK3C2B	7.169925001	5.369233693	4.029747049	1.222392215	1.222392215
LOC100287036	0.736965623	0.415037463	0	3.273018544	3.273018544
TMEM62	10.16700033	10.42661385	10.28038453	7.818049736	7.818049736
ANKRD36BP1	9.118941073	9.177419538	8.820178962	7.849665935	7.849665935
EVL	9.651051691	9.41221691	8.440176923	5.115477356	5.115477356
PRELID2	9.611024797	10.03754695	10.00562455	8.54303182	8.54303182
LRRK1	7.406559629	7.206200713	5.604862157	2.115477106	2.115477106
MRPS33	10.96938652	10.97226185	10.36595822	7.702749648	7.702749648
PTGFRN	7.429057691	6.014950416	4.19639695	0	0
PLA2G4A	9.094517687	8.592457037	7.183221493	3.369233763	3.369233763
NPW	6.156504418	4.969626197	2.415037409	1.41503768	1.41503768
TICAM2	5.415037612	5	5.222392293	2.115477106	2.115477106
MRPL13	11.58871464	11.72664392	11.11872504	9.344295908	9.344295908
FKBP9	8.841302359	8.290018847	6.934673359	3.736965233	3.736965233
MMACHC	10.51537165	10.48683502	9.529430554	4.321928095	4.321928095
MTG1	11.12239642	11.01285706	10.18363538	8.204571144	8.204571144
SLC14A1	8.554588852	10.25227159	11.86199141	13.32848841	13.32848841
DCAF4	10.60733031	10.23920111	8.490516782	3.700439718	3.700439718
NOP2	12.74609438	12.62159404	11.45275603	7.539158811	7.539158811
RBMX2	10.05799172	10.04984855	9.636020411	8.089229591	8.089229591
RAI1	11.90501086	12.29155435	12.23441839	10.23800699	10.23800699
GPR21	0	0	1	0	0
ADCY7	14.76371396	14.75448722	14.11761632	11.72038664	11.72038664
ADAM1	8.060695932	8.475733431	7.46760555	5.459431619	5.459431619
GLOD4	12.46938744	12.46454575	11.92555444	10.58871464	10.58871464
FANCI	14.10506303	14.76495813	14.83974509	13.77011359	13.77011359
NSUN5	10.93761879	10.93835417	10.30149619	8.294620749	8.294620749
PALB2	11.53300504	11.38118223	10.61194694	8.294620749	8.294620749
CELSR3	9.196397295	8.515699838	7.567322595	5.029747491	5.029747491
FAM168A	9.187352073	9.159871337	8.840253298	6.94641857	6.94641857
IFT81	9.431845857	9.124121312	8.13442632	5.392317423	5.392317423
ARHGAP32	9.882643049	9.677132403	9.050755529	6.837101845	6.837101845
ERMP1	13.20018336	12.4488047	11.07458772	7.969626543	7.969626543
GTF2I	12.73117751	12.61892068	11.85564717	9.105908509	9.105908509
CD302	3.969626658	2.874469052	1.73696545	0	0
ZDHHC13	9.355351096	9.651051691	9.584962501	8.74707416	8.74707416
EXOSC10	13.53284291	13.67592066	13.30458947	12.11785962	12.11785962
NDUFC2	9.971064971	9.805206509	9.20864089	8.136136517	8.136136517
PGBD1	10.80628136	10.2938544	9.172427509	6.64385619	6.64385619
KLHL5	11.53024392	10.56541915	8.596189756	5.718818339	5.718818339
UBASH3A	9.955649908	9.077705786	7.14635687	2.321928095	2.321928095
ZNF302	9.762658923	9.569222772	9.20701432	7.948367232	7.948367232
ACBD5	10.93073734	11.00889567	10.55873926	8.916874585	8.916874585
GINS3	11.71953129	11.94593136	11.77656998	10.09671515	10.09671515
SNORA10	6.866249023	7.033423002	5.946419038	2.874469052	2.874469052
C16orf95	9.877028399	10.40797619	10.40230116	8.013089813	8.013089813
EXOSC5	11.12541347	11.03937627	9.893301531	5.014950193	5.014950193
MRPS24	9.032505056	8.82230537	7.855906874	5.369233693	5.369233693
THOP1	13.26199689	13.15955603	12.53681374	10.027906	10.027906
MNF1	11.53851246	11.79536314	11.43827206	8.946418862	8.946418862
ZNF311	6.662964538	6.398031017	6.037089392	5.574908937	5.574908937
IARS2	13.42175848	13.11184201	11.87126343	8.37359036	8.37359036
GM2A	11.67168834	10.96000193	9.753773826	6.058893761	6.058893761
SEH1L	13.13185696	13.15592502	12.29471637	9.727920455	9.727920455
GALNT12	5.772589592	3.969626658	2.321928095	0.415037463	0.415037463
ANO8	8.895827599	8.710806434	8.127564672	4.415037274	4.415037274
PCNAP1	6.491853096	6.977279923	6.619608595	4.662964823	4.662964823
KLHL26	9.915381518	10.09890981	9.603008153	7.567322595	7.567322595
DTD1	9.899860343	9.568589468	8.577428828	4.273018246	4.273018246
ZNF599	6.357552005	6.303780748	5.709658156	3.807354922	3.807354922
USP45	10.22480603	10.47235272	10.26834666	8.566054038	8.566054038
MRPL35	12.37919775	12.47201375	12.05166201	10.10765257	10.10765257
PAK1	13.53182858	13.86450828	13.83094395	11.66503962	11.66503962
C3orf23	10.25305916	10.04848687	9.388734794	7.417852515	7.417852515
RP9P	6.803055215	6.857980995	6.315904368	4.222392679	4.222392679
CLEC2D	5.906890596	6.087462841	5.513069688	4.874468954	4.874468954
SLC25A29	9.027905997	7.888743249	6.044394119	4.890771092	4.890771092
DISP1	7.037088953	6.351675497	5.523561956	2.874469052	2.874469052
MRPS34	12.8982864	12.84352853	11.95891516	8.856944308	8.856944308
DNMT3A	10.22158712	9.942514505	9.350939182	6.94641857	6.94641857
GTF2H2D	4.523561956	4.321928095	3.369233763	2.415037409	2.415037409
FAHD2A	10.00515714	10.23282022	9.763765598	7.634206262	7.634206262
