ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	entrezID
TRH	1.793607261	1.425124464	3.845081482	0.010417823	0.099470881	-2.984244519	7200
ABCA13	1.793607261	1.425124464	3.845081482	0.010417823	0.099470881	-2.984244519	154664
RPS4XP14	1.793607261	1.425124464	3.845081482	0.010417823	0.099470881	-2.984244519	729097
LINC02542	-1.793607261	1.425124464	-3.845081482	0.010417823	0.099470881	-2.984244519	102724168
LINC02696	-1.793607261	1.425124464	-3.845081482	0.010417823	0.099470881	-2.984244519	101928812
IL13RA1	1.436040765	3.117911164	3.845042618	0.010418259	0.099470881	-2.984290842	3597
LTB	-1.001250712	2.695612856	-3.836000568	0.010520204	0.099890971	-2.995074849	4050
FAM171B	2.421599329	3.420585205	3.82020306	0.010701035	0.100922581	-3.013945998	165215
NBL1	-1.665831048	3.770842588	-3.820097277	0.010702257	0.100922581	-3.014072493	4681
GRIK5	1.705159072	3.683197235	3.819954065	0.010703913	0.100922581	-3.014243747	2901
MIR3681HG	-1.074130807	4.275171777	-3.819766355	0.010706083	0.100922581	-3.014468218	100506457
PLPP4	-1.167279062	3.885936396	-3.818308983	0.010722951	0.100936898	-3.016211177	196051
NPAS2	1.593786571	2.520201619	3.814095554	0.010771887	0.101199314	-3.021252116	4862
GPC6	1.326471889	2.739508841	3.810902008	0.010809147	0.101337136	-3.025074688	10082
RNU4-2	2.062725569	3.754671118	3.804369999	0.010885812	0.101535538	-3.032898182	26834
MIR548AL	2.464105808	2.288694571	3.801968814	0.010914148	0.101616637	-3.035775771	100616215
VN1R42P	1.30300878	2.815455422	3.800677744	0.010929419	0.101680445	-3.037323361	100312794
LINC02128	-1.547952063	2.358938532	-3.797673466	0.010965047	0.101928131	-3.040925544	102724940
KY	1.935784974	1.496213321	3.792412488	0.011027754	0.102185863	-3.047236896	339855
PLAC4	1.515631487	3.060112609	3.785492204	0.011110857	0.102553998	-3.055545316	191585
LENG9	-1.727972758	4.294760257	-3.78506224	0.011116044	0.102567371	-3.05606177	94059
CCDC153	1.237470787	3.254365592	3.784656638	0.011120939	0.102578048	-3.056548986	283152
KLF7-IT1	2.515878697	4.353073421	3.781388782	0.011160468	0.102641526	-3.060475318	100874272
BEND6	1.164662947	3.348734146	3.780689586	0.011168947	0.102641526	-3.061315616	221336
MIR9-3HG	-1.260453238	2.353534953	-3.778634848	0.011193905	0.102738456	-3.063785445	254559
HAVCR2	-1.304834955	5.242913967	-3.769913101	0.011300547	0.103366104	-3.074276347	84868
SEPTIN2P1	-1.746488645	2.458206823	-3.765262668	0.011357878	0.103579772	-3.079874866	100873333
RPL4P3	-2.204903281	1.769118307	-3.76402316	0.011373214	0.103621823	-3.081367633	391135
HSPA2-AS1	1.056641667	2.904748506	3.760542322	0.011416408	0.103940823	-3.085560943	102723809
EPS8L3	-1.055316737	4.206382906	-3.757694181	0.011451888	0.104125663	-3.088993434	79574
TRBV30	-2.22802903	3.811600229	-3.755721877	0.01147653	0.104211605	-3.091371124	28557
TECTA	-1.103850908	5.03471694	-3.746036211	0.01159842	0.104901856	-3.10305622	7007
RNU1-28P	1.20978554	2.99486777	3.745250899	0.011608366	0.104922654	-3.104004275	26866
TSKU-AS1	-1.307967493	4.129754694	-3.743171466	0.011634751	0.105091901	-3.106515094	101928837
RN7SL472P	2.056641667	1.028320834	3.741790741	0.011652307	0.105109114	-3.10818262	106479395
SDHDP6	-1.659093308	2.465176852	-3.740962316	0.011662855	0.105138113	-3.109183264	29768
MIR320A	2.35664307	2.780773176	3.736336731	0.011721951	0.105358598	-3.114772381	407037
FRG2FP	1.086306099	3.833274623	3.736043514	0.011725708	0.105358598	-3.115126786	100128827
RPS10P5	-1.184180341	2.756041203	-3.734115172	0.011750453	0.105526619	-3.117457864	93144
GRID2IP	1.62208287	1.672695602	3.732790838	0.011767481	0.105526619	-3.119059116	392862
LDB2	-1.62208287	1.672695602	-3.732790838	0.011767481	0.105526619	-3.119059116	9079
WNT5A	1.62208287	1.672695602	3.732790838	0.011767481	0.105526619	-3.119059116	7474
GLP1R	1.73833763	3.440583988	3.725098869	0.011866937	0.106002808	-3.128364774	2740
LINC01637	-1.664407156	2.80116711	-3.717683861	0.011963712	0.106555086	-3.13734393	101928891
MID2	1.228166058	3.185498202	3.712576671	0.012030885	0.106960609	-3.143533331	11043
NRARP	1.009064137	5.166953406	3.711963059	0.012038984	0.106960609	-3.144277236	441478
RAD9B	-1.117878985	3.853662999	-3.70782332	0.012093787	0.107236352	-3.149297493	144715
TNFRSF11A	1.557852141	3.911840635	3.705900919	0.012119332	0.107344542	-3.151629676	8792
MIR425	1.40960623	2.233123949	3.703949199	0.012145329	0.107371127	-3.153998003	494337
CPEB1-AS1	-1.994503959	3.452692718	-3.702036397	0.012170869	0.107439141	-3.15631967	283692
CMTM8	1.766402673	2.657177368	3.701983797	0.012171572	0.107439141	-3.156383522	152189
HSPA8P5	1.013385152	4.415431963	3.695719288	0.012255646	0.107821959	-3.163991034	399988
CRYBG3	1.091634938	5.604619779	3.690658791	0.012324041	0.108218879	-3.17014078	131544
MMP15	-3.133336567	3.484964117	-3.689044195	0.012345953	0.108341955	-3.172103731	4324
MYRFL	-1.2366941	4.261433186	-3.687177917	0.012371336	0.108464564	-3.17437316	196446
CPB2-AS1	1.088287147	5.008249381	3.687145102	0.012371783	0.108464564	-3.174413068	100509894
ENTHD1	-2.566813239	2.057382651	-3.68575539	0.012390723	0.108497623	-3.176103337	150350
RNVU1-29	1.582141974	4.909888311	3.677528476	0.012503519	0.109096681	-3.186115517	115409989
WDR11-AS1	-1.181440172	2.11904092	-3.67640821	0.012518968	0.109196757	-3.18747968	NA
CD4	-1.81114547	3.615333741	-3.673084865	0.012564925	0.109470492	-3.191527685	920
GAS6-AS1	-1.110096753	6.421521351	-3.669305658	0.012617418	0.109572804	-3.196132994	650669
ZNF532	-1.121546483	5.098856484	-3.669045814	0.012621036	0.109572804	-3.196449717	55205
PTP4A1P4	-1.440642698	0.720321349	-3.66345012	0.01269924	0.109999947	-3.203272784	100129564
SMIM40	1.440642698	0.720321349	3.66345012	0.01269924	0.109999947	-3.203272784	113523636
KRT5	1.440642698	0.720321349	3.66345012	0.01269924	0.109999947	-3.203272784	3852
RN7SL382P	-1.440642698	0.720321349	-3.66345012	0.01269924	0.109999947	-3.203272784	106481027
PAGE4	1.274432155	2.467833776	3.661393882	0.012728114	0.110041644	-3.205781237	9506
MEFV	1.122761244	3.489592237	3.659331662	0.012757147	0.110138705	-3.208297631	4210
FAM217A	1.198978381	2.568452722	3.65777083	0.012779171	0.110216114	-3.210202643	222826
HTD2	1.302296865	1.317815099	3.656956223	0.012790682	0.110216114	-3.211197026	109703458
SETP12	1.302296865	1.317815099	3.656956223	0.012790682	0.110216114	-3.211197026	100419158
MAP2	1.522629662	4.728396175	3.656022232	0.012803895	0.110216114	-3.212337264	4133
H4C14	2.187131343	3.785837537	3.654911162	0.012819633	0.110311554	-3.213693856	8370
FTCD	-1.171744804	5.170834903	-3.650851884	0.012877317	0.110599828	-3.218651737	10841
NYNRIN	-1.402718326	5.029973142	-3.64569714	0.01295099	0.111024091	-3.224951184	57523
ZNF608	-1.043099237	6.062786304	-3.644398616	0.012969624	0.111079726	-3.226538703	57507
GS1-24F4.2	-1.649095061	2.742843365	-3.642668686	0.012994495	0.111101071	-3.228654038	100652791
GSTT2	2.22727468	2.415934205	3.642320166	0.012999512	0.111101071	-3.229080257	2953
LINC00243	1.080104776	3.088004451	3.638562942	0.013053739	0.111292379	-3.233676297	401247
CACNA1I	-1.343249114	4.63301473	-3.638175606	0.013059344	0.111292379	-3.234150228	8911
LINC02211	1.330355625	3.885770512	3.636412114	0.013084896	0.111440918	-3.236308267	105374693
LINC02801	-1.848106839	1.452374253	-3.63571156	0.013095063	0.111492899	-3.237165685	101927844
PLEKHH1	1.030382629	4.658675499	3.621677554	0.01330061	0.112753176	-3.254357758	57475
DUXB	-2.976067034	2.952139325	-3.61319964	0.013426541	0.113295725	-3.264757856	100033411
ZFY-AS1	-1.699811828	2.818869446	-3.612225448	0.013441097	0.11338369	-3.265953619	107987337
CXCR3	-1.50926726	3.536065599	-3.609132729	0.013487427	0.1137046	-3.269750696	2833
CES3	-2.01963123	1.871469782	-3.608205897	0.013501346	0.113731779	-3.270888893	23491
P2RX5	-1.986452672	3.439843004	-3.607061602	0.013518553	0.113788271	-3.272294323	5026
CXCR4	3.601083508	2.953685627	3.606945351	0.013520303	0.113788271	-3.272437113	7852
SNORA3B	1.238081839	2.147361753	3.606817212	0.013522231	0.113788271	-3.272594509	677826
GJA5	1.052317951	3.356776674	3.605827644	0.013537137	0.113843875	-3.273810098	2702
PCOLCE2	-1.185431053	2.649357193	-3.605105661	0.013548023	0.11390052	-3.274697078	26577
TBC1D3C	1.968963532	1.846135933	3.602872684	0.013581755	0.11407926	-3.277440858	414060
ZFYVE28	-1.830617699	3.596773556	-3.59976147	0.013628912	0.114195718	-3.281265028	57732
LINC02795	-1.672640636	2.276963016	-3.590782852	0.013766039	0.114853718	-3.292309316	105378824
CALML3-AS1	-1.482645327	3.507725336	-3.585593685	0.013845999	0.115205598	-3.298697852	100132159
LINC02421	1.719180426	3.728700317	3.582249807	0.013897802	0.11542663	-3.30281674	101927901
ZNF132-DT	1.490127306	3.757121524	3.572419342	0.014051362	0.116129525	-3.314935316	118827803
IFIT1	-1.416188484	5.836984528	-3.570117398	0.014087595	0.11632119	-3.317775146	3434
IL5RA	-1.861654167	0.930827083	-3.569946505	0.01409029	0.11632119	-3.317986002	3568
MTATP6P26	-1.659093308	1.162879987	-3.568794899	0.01410846	0.116401155	-3.319407026	107075301
PGPEP1L	3.145570514	2.572785257	3.566026491	0.014152248	0.116622171	-3.322823913	145814
LINC01344	-1.424635527	3.371411071	-3.560367505	0.014242233	0.117082416	-3.329812042	400799
MIR933	1.440642698	2.550939048	3.558867296	0.014266196	0.117244287	-3.331665412	100126350
SMIM43	2.509940316	2.028946189	3.557869446	0.01428216	0.11727012	-3.33289835	132332
TSACC	1.771856305	3.13755732	3.555862209	0.014314333	0.117358711	-3.335378931	128229
RNU1-2	1.330355625	3.640115314	3.555072878	0.014327007	0.117360991	-3.336354565	26870
PPIAP41	1.282665636	2.879414657	3.554821143	0.014331052	0.117360991	-3.336665737	111082977
MMP9	1.686297896	1.371469782	3.546176924	0.014470725	0.118181891	-3.347356634	4318
BCAN	1.479021269	3.803608239	3.545398661	0.014483375	0.11825001	-3.348319711	63827
ZNF295-AS1	1.245655198	2.860909438	3.5411149	0.014553227	0.11864124	-3.353622356	150142
LRRC32	1.696494003	2.645686142	3.538199018	0.014600991	0.118891923	-3.357233337	2615
PDK2	-1.017707284	4.846453343	-3.535161933	0.014650927	0.11908652	-3.360995757	5164
HOXB9	-1.156116528	5.913646384	-3.53305489	0.014685685	0.119298363	-3.363606825	3219
CYP4F3	-1.372556255	4.649572851	-3.530877054	0.014721707	0.119486801	-3.366306312	4051
ARSG	-1.036762998	5.392093537	-3.527781896	0.014773074	0.119689377	-3.370144056	22901
MIR1244-3	-1.389975	1.361654167	-3.525491595	0.014811213	0.119786176	-3.37298476	100422872
HM13-IT1	1.043094339	2.049868003	3.522273357	0.014864992	0.119973598	-3.376977716	106480432
CNR2	-2.111300246	2.357946988	-3.518704487	0.014924886	0.120280118	-3.381407507	1269
RAB28P5	-1.81981054	1.576571936	-3.512276044	0.015033457	0.12089725	-3.389391449	100128416
MOCOS	-1.154154467	3.990674344	-3.510190678	0.015068867	0.121049411	-3.391982728	55034
MIR103A1	1.288749537	2.172695602	3.509094456	0.015087519	0.121088187	-3.393345153	406895
TMEM144	-1.382742729	5.279661895	-3.498436049	0.015270227	0.121922322	-3.406601072	55314
LINC01465	1.622349647	4.450795902	3.497353626	0.01528892	0.121975318	-3.407948226	283416
TMEM35A	2.483737037	2.298510186	3.487688657	0.015456979	0.122610351	-3.419984635	59353
SHBG	2.21461873	1.773976032	3.482331083	0.015551032	0.123008506	-3.426662694	6462
PRMT5-AS1	1.652031531	3.225906547	3.480229959	0.015588093	0.123200707	-3.429282836	100505758
RBMS2P1	-1.830617699	1.971950517	-3.479519532	0.015600646	0.123219242	-3.430168899	643427
TMPRSS5	-1.023728365	4.329792534	-3.474949986	0.015681662	0.123548804	-3.435869926	80975
FCER2	-2.514773505	2.559683618	-3.469591965	0.015777259	0.12396774	-3.442558568	2208
PCBP2-OT1	1.615998969	2.248642183	3.469185945	0.01578453	0.12396774	-3.443065592	102157401
VEZF1P1	1.107309365	2.081975516	3.467431593	0.015815989	0.124143751	-3.445256642	647319
HLA-W	-1.268725577	3.451433159	-3.462201047	0.015910202	0.124656528	-3.451791868	352966
LINC02012	-1.810986469	3.069444267	-3.457554775	0.015994419	0.125079182	-3.457600439	100129516
PPIL6	-1.389975	2.663951032	-3.454981029	0.016041285	0.125161316	-3.460819384	285755
GOLGA2P8	1.830617699	1.581975516	3.454499007	0.016050079	0.125161316	-3.461422349	728477
LILRA2	-2.451930516	1.999941289	-3.452181644	0.016092435	0.12528921	-3.464321631	11027
PNMA6A	-2.730928653	2.91341639	-3.448914176	0.016152369	0.125634115	-3.468410934	84968
LPCAT1	1.31155091	4.278716307	3.448158211	0.016166271	0.125637346	-3.469357262	79888
LINC00173	-1.150010974	2.951433159	-3.447047225	0.016186726	0.125758764	-3.47074816	100287569
MICE	-1.483737037	3.465176852	-3.436379231	0.016384626	0.126722246	-3.484113106	4280
DPYSL4	1.81981054	1.966546937	3.435758242	0.016396229	0.126740544	-3.484891596	10570
PCBP3	1.773976032	1.943629683	3.431165354	0.016482334	0.127092718	-3.490651115	54039
LDHD	-1.487885401	4.966756643	-3.430606791	0.01649284	0.127092718	-3.491351766	197257
MIR3193	1.881285397	1.802296865	3.430356728	0.016497546	0.127092718	-3.491665456	100422904
EDARADD	-1.500505192	4.846156723	-3.425396126	0.01659121	0.127433425	-3.497890113	128178
MIRLET7BHG	1.274000566	2.875082122	3.424649894	0.016605352	0.127459428	-3.498826808	400931
CHAD	-1.095507586	3.757539333	-3.423540322	0.016626404	0.127514015	-3.500219729	1101
CRB1	-2.319786005	2.549868003	-3.418257517	0.016727046	0.127822611	-3.506854034	23418
GPR1-AS	-1.459070177	4.031831954	-3.417828835	0.016735243	0.127848499	-3.507392563	NA
PTGES	-1.238081839	2.921337785	-3.41406962	0.016807315	0.128220611	-3.512116191	9536
NRXN3	-1.9419902	3.709101474	-3.411246921	0.016861661	0.128599454	-3.515664387	9369
RN7SKP281	-1.00697528	3.787403987	-3.403564102	0.017010578	0.129373335	-3.525327685	106480369
C3orf80	-1.274000566	2.629426924	-3.39649802	0.017148842	0.129779754	-3.534222774	401097
SLC25A30	1.185187934	5.528915359	3.392994028	0.017217873	0.130051099	-3.538636414	253512
SDCBP2	1.156495094	3.919036818	3.390633697	0.017264547	0.130276837	-3.54161049	27111
RN7SL49P	1.705159072	2.845006177	3.386742743	0.017341799	0.130591745	-3.546514934	106480935
TNFRSF18	-2.099736006	1.71653467	-3.384914304	0.017378235	0.13072263	-3.548820383	8784
SOX17	1.918295834	0.959147917	3.380064831	0.017475288	0.13112917	-3.554937324	64321
RAX	1.918295834	0.959147917	3.380064831	0.017475288	0.13112917	-3.554937324	30062
TBXAS1	1.576248362	3.802922221	3.379241445	0.017491826	0.13120698	-3.555976245	6916
XKR5	-1.074130807	2.455361238	-3.375971878	0.017557672	0.13142955	-3.560102638	389610
LMOD1	-1.086191586	4.20433119	-3.372678053	0.017624287	0.131618212	-3.564261191	25802
GPR182	1.124847574	2.800505626	3.372554244	0.017626797	0.131618212	-3.564417533	11318
GJA1	1.124847574	2.800505626	3.372554244	0.017626797	0.131618212	-3.564417533	2697
SLC31A2	-1.464105808	1.39871957	-3.371912292	0.017639815	0.131679585	-3.565228209	1318
LINC01814	-1.258028415	4.957628187	-3.370492572	0.017668643	0.131734859	-3.56702128	101929567
AKR7A3	2.107309365	1.581975516	3.370365662	0.017671222	0.131734859	-3.567181579	22977
CRMP1	1.485504712	3.101690888	3.345849768	0.01817752	0.133903164	-3.598190261	1400
SPATA6	1.709761006	1.91152217	3.338356516	0.01833549	0.134638526	-3.607685035	54558
EGFL6	-1.709761006	1.91152217	-3.338356516	0.01833549	0.134638526	-3.607685035	25975
COLEC12	1.709761006	1.91152217	3.338356516	0.01833549	0.134638526	-3.607685035	81035
TBKBP1	-1.281293599	4.320743373	-3.335928834	0.018386998	0.134836345	-3.610762877	9755
SOX7	1.593786571	2.73267826	3.332737081	0.018454963	0.135230218	-3.614810682	83595
UPK1A	1.830617699	1.915308849	3.328543535	0.018544688	0.135666433	-3.620131152	11045
NEFHP1	1.653119339	1.883201336	3.321243424	0.018702046	0.136351908	-3.629398909	339396
NRG4	-1.578988531	1.317815099	-3.320512174	0.018717891	0.136351908	-3.63032767	145957
FFAR3	-1.578988531	1.317815099	-3.320512174	0.018717891	0.136351908	-3.63032767	2865
PCP4L1	1.578988531	1.317815099	3.320512174	0.018717891	0.136351908	-3.63032767	654790
PGAM1P8	-1.193579305	4.207752991	-3.31996566	0.018729742	0.136368392	-3.631021847	440043
CPHL1P	-1.40960623	2.428111449	-3.319491492	0.018740032	0.136368392	-3.631624164	389160
ETNK1-DT	1.797439141	2.093707071	3.31465011	0.018845451	0.136925173	-3.637775793	105369691
ANO1	-2.541868162	2.980695087	-3.311499387	0.018914413	0.137092026	-3.641780974	55107
PTMAP1	1.724559045	2.862279523	3.310392745	0.018938702	0.137144896	-3.643188062	5758
ACRV1	1.006245521	4.075395914	3.309801422	0.018951694	0.137144896	-3.643939995	56
GPR132	-1.686297896	2.428111449	-3.309256046	0.018963686	0.137151953	-3.644633544	29933
ANGPTL6	-1.163951032	3.217605715	-3.309161629	0.018965763	0.137151953	-3.644753617	83854
GNA15-DT	-1.362130308	4.224184027	-3.304962276	0.019058396	0.137479272	-3.650095343	100996351
FAM110B	-1.291177333	3.355349672	-3.302367715	0.019115881	0.137616818	-3.653396947	90362
SLC26A8	-1.716130613	2.493695505	-3.301407322	0.019137208	0.137625601	-3.654619295	116369
RPL39P16	1.268026597	2.62643994	3.301355014	0.019138371	0.137625601	-3.654685874	100271023
PMEL	1.255178249	3.670683463	3.294770121	0.019285329	0.138118003	-3.663070355	6490
KLK3	2.348131373	1.948041718	3.290472707	0.019381916	0.138479717	-3.668545462	354
GRIN3B	1.291489706	4.000659108	3.284525108	0.019516483	0.138824943	-3.676127214	116444
HLA-H	1.263804459	3.575143141	3.279275377	0.019636127	0.139305836	-3.682823423	3136
DND1P1	-1.515631487	3.657962316	-3.270868265	0.019829438	0.139993627	-3.69355491	644157
RBFOX1	1.578988531	1.651148433	3.265622233	0.019951138	0.140167796	-3.700256286	54715
COBLP1	-2.516145542	2.365382136	-3.265015214	0.019965274	0.140227049	-3.701031948	392529
YBX1P4	1.588904313	1.851093823	3.263855565	0.01999231	0.140237467	-3.702513913	100131012
IRX2	1.588904313	1.851093823	3.263855565	0.01999231	0.140237467	-3.702513913	153572
SNORA77	-2.181440172	1.61904092	-3.262249168	0.020029828	0.140437306	-3.7045671	677843
LRMDA	-2.430773878	1.882053605	-3.26215233	0.020032093	0.140437306	-3.704690883	83938
ROBO2	-1.116133435	2.143029218	-3.2588501	0.020109475	0.140627959	-3.708912726	6092
HS3ST3B1	1.231993357	3.395946679	3.257638003	0.020137962	0.140709738	-3.710462746	9953
RNA5-8SN5	1.1949875	3.623098949	3.257354193	0.020144639	0.140709738	-3.710825708	100008587
TTC3P1	1.08214424	4.126034621	3.254561252	0.020210476	0.140990322	-3.714398174	286495
C7orf31	-1.187595475	4.954403164	-3.251038024	0.020293869	0.141377015	-3.718906276	136895
LINC01775	-1.964130342	2.284362036	-3.249404785	0.020332657	0.141523628	-3.720996641	101928602
SPSB1	1.095134073	3.257328042	3.247845345	0.02036977	0.141654043	-3.722992893	80176
RPL23AP87	-1.047157475	3.312352809	-3.246208833	0.020408798	0.141724828	-3.72508816	388574
IRF4	3.124227905	3.757101453	3.244428469	0.020451351	0.141897731	-3.727368022	3662
VN1R83P	-2.113283334	1.584962501	-3.243888204	0.020464284	0.14195157	-3.728059948	100312828
PRR20G	1.886599245	1.999941289	3.243380973	0.020476434	0.141999956	-3.728709604	100419008
CYP4F60P	-1.968963532	1.651148433	-3.241549045	0.020520383	0.142125146	-3.731056207	107126294
SHC3	-2.54335013	2.735780873	-3.236693055	0.02063739	0.142611589	-3.737278685	53358
RPS4XP2	-1.887259366	2.276963016	-3.227195797	0.020868384	0.143665162	-3.749457746	92507
ARMCX7P	1.056641667	1.1949875	3.225944744	0.020899027	0.143803961	-3.751062978	653354
COL21A1	-1.879143307	2.329546654	-3.224632725	0.020931216	0.143917378	-3.752746662	81578
SCRT2	-2.399890782	1.973921422	-3.223825303	0.020951053	0.143945382	-3.753782925	85508
CADPS2	1.014356241	3.490939692	3.222144813	0.020992407	0.144026583	-3.755939983	93664
C10orf143	1.01120476	5.623960962	3.222065963	0.02099435	0.144026583	-3.756041204	387723
C6orf226	1.284147604	3.625835374	3.222065407	0.020994364	0.144026583	-3.756041916	441150
SHISA2	2.386623779	1.721632723	3.221533256	0.021007479	0.144036216	-3.756725065	387914
ESX1	2.386623779	1.721632723	3.221533256	0.021007479	0.144036216	-3.756725065	80712
TXNDC2	-1.261049374	5.647537675	-3.220550769	0.021031718	0.144066743	-3.757986432	84203
NID1	1.284451372	5.751877473	3.21982952	0.021049532	0.144101643	-3.758912491	4811
OTP	2.130772474	1.39871957	3.219706691	0.021052567	0.144101643	-3.759070206	23440
DNAI2	-1.464105808	3.229337269	-3.216784915	0.021124913	0.144359145	-3.762822432	64446
COL26A1	1.783891813	2.086933407	3.215761628	0.021150317	0.144482409	-3.764136838	136227
FAM238B	-2.844443244	2.422221622	-3.215127014	0.021166088	0.144530036	-3.764952067	731789
RSPH9	1.024887002	3.984005246	3.21433054	0.0211859	0.144553798	-3.765975297	221421
RN7SL738P	1.352964563	1.538136448	3.207139828	0.021365708	0.145374758	-3.775217073	106480695
ARHGEF3	1.178781265	4.526113945	3.204642245	0.021428559	0.145657933	-3.778428683	50650
SLIT2	1.661833477	3.963831302	3.203490481	0.021457611	0.145783192	-3.779910004	9353
PPP1R21-DT	1.862904879	1.931452439	3.203228796	0.021464218	0.145791984	-3.780246589	118568827
MIR7845	2.337696666	3.22549	3.201206172	0.021515362	0.146102378	-3.782848452	102465835
FCER1A	-1.992426641	1.524534154	-3.198976852	0.021571889	0.146306032	-3.785716835	2205
KCNS2	1.992426641	1.524534154	3.198976852	0.021571889	0.146306032	-3.785716835	3788
RNVU1-18	1.333333333	2	3.183350898	0.021972772	0.147928072	-3.805840761	26863
LINC01499	1.333333333	1	3.183350898	0.021972772	0.147928072	-3.805840761	102723644
IPO7P2	-1.333333333	1	-3.183350898	0.021972772	0.147928072	-3.805840761	100128337
CBX1P4	-1.635630199	1.874456766	-3.182577418	0.021992829	0.147952421	-3.806837731	100130461
TEAD3	-1.096253744	4.732189792	-3.173143219	0.022239119	0.149062937	-3.819004232	7005
ENTPD3	-1.095134073	4.179172958	-3.168219345	0.022368878	0.14964027	-3.825358806	956
HSPE1P3	-2.20096147	1.874456766	-3.167573473	0.022385961	0.149709763	-3.826192581	100507046
LINC00937	-1.072044477	4.186450477	-3.166272128	0.022420425	0.149737801	-3.827872692	389634
LINC02026	1.797439141	1.427040404	3.166091648	0.02242521	0.149737801	-3.828105721	647323
TSLP	-1.797439141	1.427040404	-3.166091648	0.02242521	0.149737801	-3.828105721	85480
FAM86B1	-1.686297896	1.899790615	-3.164498905	0.022467481	0.149920311	-3.830162385	85002
CDCP1	1.383238218	5.274699422	3.159375925	0.022604047	0.150297469	-3.836779801	64866
GAL3ST2	-1.943240912	1.971620456	-3.158530769	0.022626665	0.150374987	-3.837871829	64090
NIPAL1	-1.256347844	3.717102769	-3.150335129	0.022847307	0.150981955	-3.848466283	152519
TBC1D3F	1.538195377	6.426308808	3.149646974	0.022865942	0.150981955	-3.849356255	84218
PDE9A	-1.17370534	3.537435684	-3.149549978	0.02286857	0.150981955	-3.849481701	5152
CHIC1	-1.367112639	5.89060169	-3.148969143	0.022884314	0.150981955	-3.850232936	53344
FAM90A1	-1.686297896	1.704803115	-3.148812616	0.022888559	0.150981955	-3.85043539	55138
INSYN1	1.723308334	1.389975	3.146735789	0.022944962	0.151027274	-3.853121893	388135
CCDC85A	1.723308334	1.389975	3.146735789	0.022944962	0.151027274	-3.853121893	114800
UMODL1	1.514773505	1.81402842	3.14368472	0.023028105	0.151320456	-3.857069656	89766
TBL1YP1	-1.635630199	1.151148433	-3.14025791	0.023121886	0.151539805	-3.861505029	286555
RNU6-807P	1.635630199	1.151148433	3.14025791	0.023121886	0.151539805	-3.861505029	106479923
FMN2	-1.440642698	1.053654682	-3.140245291	0.023122232	0.151539805	-3.861521365	56776
STEAP2	1.440642698	1.053654682	3.140245291	0.023122232	0.151539805	-3.861521365	261729
ROS1	-1.163951032	1.248642183	-3.135320683	0.023257748	0.151956158	-3.867898031	6098
TUBA4B	1.163951032	1.248642183	3.135320683	0.023257748	0.151956158	-3.867898031	80086
ITGB2-AS1	-1.163951032	1.248642183	-3.135320683	0.023257748	0.151956158	-3.867898031	100505746
TRABD2B	1.163951032	1.248642183	3.135320683	0.023257748	0.151956158	-3.867898031	388630
RNU6-548P	1.918295834	1.487468751	3.127357936	0.023478737	0.15292666	-3.878215278	106481354
IGLV2-18	-2.01479804	1.00739902	-3.114509927	0.023840234	0.15425604	-3.894879487	28814
RNU6-8	2.130772474	1.593707071	3.112534106	0.023896372	0.154473582	-3.897444051	101954278
ZNF878	1.070188995	2.773176337	3.108554118	0.0240099	0.154951943	-3.902611487	729747
PKD1P1	1.160580593	4.304849342	3.107597315	0.024037281	0.155032134	-3.903854057	339044
RNU5D-1	1.298541923	4.536530328	3.106896801	0.02405735	0.155032134	-3.904763865	26830
TPH2	2.043094339	2.323844035	3.104085042	0.024138091	0.155198568	-3.908416331	121278
TEN1-CDK3	1.014613114	4.760602618	3.103520952	0.024154326	0.155221834	-3.909149203	100529145
CACHD1	-1.247638287	3.704082921	-3.102566551	0.024181821	0.155221834	-3.910389263	57685
NTN1	-1.45585692	3.563860007	-3.101085338	0.024224561	0.155417138	-3.912314043	9423
TNF	2.097593916	1.82277299	3.100531433	0.024240565	0.155417138	-3.913033893	7124
ALDH1A2	-1.794087919	3.199340825	-3.096499173	0.024357426	0.155875829	-3.918275349	8854
RNU4ATAC	1.149152992	3.654840274	3.096358038	0.024361528	0.155875829	-3.918458845	100151683
IPO7P1	1.153143873	2.878868802	3.095665263	0.024381672	0.155897493	-3.919359589	100129708
CADM3-AS1	-1.57329736	4.613242101	-3.09293398	0.024461271	0.156139039	-3.922911384	100131825
CLIP3	1.029578874	5.798705784	3.086122923	0.024661025	0.157085236	-3.931772663	25999
TMEM249	1.935784974	1.30122582	3.084940315	0.024695893	0.157135098	-3.933311846	340393
PANX2	1.133310202	3.7872478	3.083320668	0.024743734	0.157290086	-3.935420126	56666
SNHG25	1.155952273	4.679616693	3.080974606	0.024813214	0.157590086	-3.938474556	105376843
OR11H7	2.16926488	1.612953274	3.079678709	0.024851686	0.157590086	-3.940162031	390441
GFY	2.16926488	1.612953274	3.079678709	0.024851686	0.157590086	-3.940162031	100507003
NHSL1	1.329982112	2.657417697	3.079517249	0.024856484	0.157590086	-3.940372294	57224
ZBED3-AS1	1.096031049	4.770829467	3.07765516	0.024911892	0.157720559	-3.942797451	728723
KCNN1	-1.498618342	3.139284172	-3.077518896	0.024915951	0.157720559	-3.942974936	3780
DGAT2	-1.230857158	4.62265326	-3.072951896	0.02505245	0.15821963	-3.948924835	84649
ALK	1.635630199	1.346135933	3.069416135	0.025158696	0.158671519	-3.953533017	238
