ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezID
SPRN	4.366941997	-3.96872396	1.391098621	-2.852942201	0.00433165	0.01503379	503542
KIAA1549L	1.274029492	-4.538415802	1.591312615	-2.851995113	0.004344577	0.015063142	25758
IFITM3P5	13.4974937	-2.07044033	0.726128688	-2.851340767	0.004353529	0.01508507	100101246
NOTCH1	16.35871277	-1.340645454	0.470316717	-2.850516268	0.004364832	0.015118069	4851
SEMA6B	12.65639231	-1.84219477	0.646304852	-2.850349592	0.00436712	0.015122911	10501
CCDC88C	830.0522087	-1.088432599	0.382069127	-2.84878448	0.00438866	0.015191308	440193
RPS3AP21	6.231221388	-1.962749606	0.689266714	-2.847590875	0.004405152	0.015235977	402287
RN7SL381P	22.42191662	-1.674969132	0.58846292	-2.846346089	0.00442241	0.015289444	106479362
LRP3	9.571864355	-1.597131806	0.561652845	-2.843628092	0.004460308	0.015401184	4037
CHRNA2	4.042803178	-3.241999488	1.140282796	-2.843153909	0.004466949	0.015415195	1135
GPR37L1	5.317862164	-2.46425288	0.866942286	-2.842464741	0.004476618	0.015442288	9283
KCNK7	12.90327094	-2.411587988	0.848455241	-2.842327883	0.004478541	0.015442648	10089
TNNC2	11.91951285	-1.991817532	0.701122175	-2.840899349	0.004498651	0.015499408	7125
TRDC	2.621337092	-2.819156321	0.992630071	-2.840087564	0.004510115	0.015527775	28526
CACNB3	30.77342197	-1.60716253	0.566201431	-2.83849959	0.004532618	0.015587984	784
LIME1	38.77566069	-1.519839292	0.535608896	-2.837591574	0.004545531	0.015627236	54923
C17orf67	21.2846277	-1.074456783	0.378817986	-2.836340467	0.004563377	0.01568107	339210
S100P	8.852683163	-1.943695766	0.685429797	-2.835732813	0.004572068	0.015704581	6286
LINC00565	2.890591747	-3.934306597	1.387829786	-2.834862486	0.004584541	0.015743969	NA
SPNS1	7.821392733	-2.016231542	0.711242082	-2.834803499	0.004585388	0.015743969	83985
KDF1	1.536546213	-4.502774195	1.589826013	-2.832243377	0.004622265	0.015854467	126695
SPDYE17	2.112841394	-3.726377791	1.316384089	-2.830767876	0.004643641	0.015911822	102723849
NECTIN1-AS1	2.35298161	-3.999392558	1.413033221	-2.830359894	0.004649567	0.015928916	105369525
SH3TC1	18.73580592	-1.537906555	0.543532288	-2.829466783	0.004662564	0.015963785	54436
IGFL1P1	17.62970686	-1.614047729	0.570701615	-2.828181463	0.004681326	0.016021566	727703
TSPAN10	5.654400705	-1.764978478	0.62422917	-2.827452743	0.004691994	0.016054841	83882
INSRR	2.795457225	-2.87917229	1.018702038	-2.826314451	0.004708702	0.016102281	3645
MIR646HG	9.339715009	-1.725458247	0.610578134	-2.825941761	0.004714183	0.01611454	284757
FOXD4	3.456168421	-3.214146657	1.138096914	-2.824141438	0.004740746	0.016185798	2298
CEL	7.710858274	-1.729629358	0.612649554	-2.823195328	0.004754759	0.016223358	1056
SZT2	843.0717853	-1.152484401	0.408276763	-2.822801849	0.004760598	0.016232943	23334
IL12RB2	20.12136688	-1.086475578	0.385004387	-2.821982332	0.004772781	0.016262489	3595
HAGHL	95.06611243	-1.055124677	0.374077711	-2.820602903	0.00479335	0.016326026	84264
PITX1-AS1	9.914906839	-1.346810443	0.477649359	-2.819663458	0.004807404	0.016364052	100996485
ADAP1	6.839588467	-2.376973052	0.84334966	-2.818490554	0.004825003	0.016410806	11033
MYO18A	4547.796833	-1.040159955	0.369230755	-2.81709999	0.004845944	0.016465547	399687
TSC2	577.2449828	-1.162843646	0.412943138	-2.815989753	0.004862722	0.016502753	7249
PSMA6P1	22.99632257	-1.015241742	0.360750077	-2.814252322	0.004889084	0.016562441	64596
PIFO	2.727139316	-3.119788103	1.110863166	-2.808435997	0.004978278	0.016820994	128344
POLR2J2	16.99011774	-1.365007437	0.48657112	-2.805360572	0.005026032	0.016955373	246721
ARHGAP33	82.76697995	-1.262700102	0.450873126	-2.800566341	0.005101302	0.017161588	115703
TSPOAP1-AS1	60.66788707	-1.311425401	0.468564467	-2.798815301	0.005129047	0.017224229	100506779
CAHM	11.02659386	-1.542603657	0.551594553	-2.79662598	0.005163927	0.017320822	100526820
CHST7	5.784723276	-1.827309255	0.653655458	-2.795523594	0.005181572	0.01736629	56548
ANO7	10.27701991	-2.395285677	0.857098857	-2.794643414	0.005195699	0.017403338	50636
NAPA-AS1	17.25445911	-2.112247007	0.755816067	-2.794657455	0.005195473	0.017403338	100505681
CA15P1	2.811012331	-4.664304493	1.669259895	-2.794235042	0.005202265	0.0174116	100996435
HELZ2	63.17732176	-1.147330942	0.410752583	-2.793240966	0.00521828	0.01745145	85441
CFAP54	9.647195929	-1.512691659	0.541580754	-2.793104531	0.005220482	0.017455376	144535
HCN3	234.3011246	-1.122232486	0.401939197	-2.7920454	0.005237601	0.017509169	57657
LHX4	3.914634865	-1.865705298	0.668911845	-2.789164687	0.005284419	0.017644848	89884
DDX11L17	1.875167808	-4.625685232	1.659106205	-2.788058545	0.005302496	0.017694776	102725121
TLDC2	6.189622256	-2.066732713	0.742286881	-2.784277569	0.00536471	0.017877808	140711
KCTD17	17.37977343	-1.553483374	0.557991151	-2.784064536	0.005368235	0.017886046	79734
IL18BP	132.5785186	-1.253961965	0.450566441	-2.783078924	0.005384571	0.017931569	10068
CELP	3.360443698	-3.886283287	1.396526218	-2.782821573	0.005388843	0.017940635	1057
TMEM255B	28.58533097	-1.515203657	0.544817252	-2.781122754	0.005417125	0.018010085	348013
ITPKB-IT1	4.347880644	-2.8311431	1.01878989	-2.778927362	0.005453872	0.018118074	100506443
QRICH2	35.32649424	-1.343944655	0.483641876	-2.778801263	0.005455989	0.018121565	84074
RN7SL473P	1.589077148	-4.04003794	1.454824999	-2.776992382	0.005486446	0.018208486	106479396
SMG6	698.4711321	-1.102324218	0.397075557	-2.776106957	0.005501411	0.018254583	23293
CSMD2	2.271313823	-4.317680311	1.556272424	-2.774373076	0.005530821	0.018334267	114784
LPAR2	8.65641785	-1.630021797	0.587681393	-2.77364881	0.005543148	0.018367963	9170
STAG3L5P	237.2527383	-1.210168906	0.436583583	-2.77190658	0.005572903	0.018442508	101735302
PRKAG2	21.63732748	-1.289146184	0.465163895	-2.77138058	0.005581914	0.018467603	51422
AOC3	7.43474853	-1.788726767	0.645722162	-2.770118282	0.005603594	0.018524899	8639
MPL	21.28220197	-1.429632034	0.517462159	-2.762776002	0.005731208	0.018880647	4352
TPT1-AS1	35.93930016	-1.119122109	0.405385554	-2.760636378	0.005768887	0.018990044	100190939
UBN1	1883.175802	-1.157201056	0.419259745	-2.760105326	0.005778273	0.019007643	29855
COL18A1	1415.271988	-1.07563381	0.389696043	-2.760186634	0.005776835	0.019007643	80781
ZNF628	37.98084715	-1.372002948	0.497260178	-2.759124918	0.005795638	0.019059637	89887
INE1	34.98136113	-1.33005008	0.482279666	-2.757839847	0.00581847	0.019123618	8552
CXCL17	3.473162338	-3.473445556	1.260179893	-2.756309298	0.005845769	0.019194776	284340
THBS4	10.19052131	-1.51804904	0.551450903	-2.75282719	0.005908307	0.019358965	7060
ITPKB	234.3783216	-1.206255036	0.438307012	-2.752077889	0.005921843	0.019392097	3707
PSMB8-AS1	4.983706634	-2.465772903	0.896130451	-2.751578077	0.005930888	0.019417972	100507463
WDR62	464.0329793	-1.090785929	0.396734238	-2.749412135	0.005970227	0.019541383	284403
MAPK8IP1	5.970771825	-2.264879142	0.824409871	-2.747273198	0.006009306	0.019651991	9479
VDR	16.23659271	-1.010319744	0.367771655	-2.747138691	0.006011771	0.019656269	7421
RCN3	72.45478529	-1.098457963	0.400444406	-2.743097283	0.006086265	0.019856111	57333
COMMD3	38.28562436	-1.272703646	0.464053165	-2.742581544	0.006095831	0.019881374	23412
FCGR3B	5.166636837	-1.899679669	0.693386019	-2.73971441	0.006149259	0.020036395	2215
SIGLEC10	52.5682879	-1.008075347	0.368366175	-2.736612142	0.006207543	0.020187587	89790
DRD4	5.303911429	-3.366104036	1.231394112	-2.733571651	0.006265149	0.020351552	1815
DCTN1-AS1	33.07990186	-1.349210758	0.493599481	-2.733412026	0.006268187	0.020357527	100189589
MXRA8	56.15291899	-1.381065169	0.50530503	-2.733131645	0.006273525	0.020370971	54587
RPL36AP45	12.60422028	-1.513566385	0.554405834	-2.73006937	0.0063321	0.020537619	441727
SLC16A4	13.21552276	-1.656253204	0.607077213	-2.728241428	0.006367299	0.020632088	9122
AVPR2	15.26799059	-2.011342935	0.737336688	-2.727848714	0.006374884	0.020652727	554
PEAK3	13.34300197	-2.398610511	0.879391161	-2.727580874	0.006380062	0.020661621	374872
TMEM123-DT	9.971059357	-1.287220903	0.471969845	-2.727337177	0.006384776	0.020672948	101928424
KCNA1	1.488381738	-5.086168324	1.864993862	-2.727176977	0.006387877	0.020675107	3736
LHB	5.970684909	-2.950969731	1.082203615	-2.726815629	0.006394876	0.020685938	3972
ASIP	2.488271335	-3.727021924	1.366925585	-2.726572656	0.006399586	0.020695157	434
PHLDA2	5.888171991	-1.835673327	0.673344849	-2.726200892	0.006406799	0.020710677	7262
HTR7P1	19.9792398	-1.200826966	0.440481332	-2.726169942	0.0064074	0.020710677	93164
DDX11L16	1.880036574	-4.507926634	1.654491934	-2.724659178	0.006436789	0.020789851	727856
AP5B1	122.9618454	-1.001848563	0.367690002	-2.724709834	0.006435802	0.020789851	91056
TFAP2E-AS1	5.265677671	-2.184668117	0.801834217	-2.724588288	0.006438171	0.020790362	105378645
CBR3-AS1	1.308873367	-4.521554387	1.659756139	-2.724228144	0.006445197	0.020805139	100506428
FAM111A-DT	17.39199795	-1.069555742	0.39269169	-2.723652599	0.006456438	0.020837467	101927204
NFATC4	19.90313266	-1.567643601	0.575797252	-2.722561796	0.006477792	0.020898444	4776
PDE9A	17.27817681	-1.397141311	0.514013151	-2.718104214	0.006565715	0.021153981	5152
ANKRD52	511.7178237	-1.029579913	0.378848085	-2.717659012	0.006574556	0.021178446	283373
RPS23P6	1.583455941	-4.478329166	1.647911473	-2.717578729	0.006576151	0.021179569	100271367
SUN2	743.9877096	-1.057004204	0.388964018	-2.717485823	0.006577997	0.021181501	25777
VSIG2	5.065678419	-1.966473953	0.723775642	-2.716966196	0.006588334	0.021198712	23584
LINC00106	131.1195541	-1.487270597	0.547922243	-2.714382588	0.006639943	0.021344559	751580
SRRM1P3	2.163260477	-3.590628143	1.323628618	-2.712715707	0.006673433	0.021427888	100130190
LINC02573	4.320148803	-3.359508311	1.23853946	-2.712475799	0.006678266	0.02143297	111216285
KMT2B	1117.088332	-1.166630818	0.430490462	-2.710003868	0.006728242	0.021563122	9757
SEMA4G	37.4517956	-1.141566228	0.421514281	-2.708250417	0.006763897	0.021652881	57715
ABHD17AP1	8.21492718	-1.949351909	0.720184119	-2.706741039	0.006794724	0.021743372	728917
CORO7	31.19305203	-1.223732208	0.452210948	-2.706109203	0.006807666	0.021776583	79585
TMEM262	4.979757521	-2.131253742	0.787632198	-2.705899716	0.006811961	0.021786222	100130348
GOLGA2P11	7.897477729	-2.830157813	1.046237742	-2.705080978	0.006828774	0.021834926	255180
SHISA7	89.29546444	-1.311107003	0.484772954	-2.704579521	0.00683909	0.021860639	729956
EIF5AP3	2.986983845	-3.212460602	1.187963727	-2.704173982	0.006847443	0.021883221	1987
NLRC3	17.18774727	-1.322186437	0.489092819	-2.703344614	0.006864554	0.021929654	197358
CEP295NL	6.010557992	-3.122353331	1.155139151	-2.703010567	0.006871456	0.021939329	100653515
CLIP1-AS1	1.93250047	-3.231724759	1.196245056	-2.701557463	0.006901555	0.022011262	100507066
NTS	10.72747863	-1.364333415	0.505022485	-2.701530044	0.006902124	0.022011262	4922
CYP21A2	3.539788329	-2.819535596	1.043770462	-2.701298514	0.006906932	0.02201949	1589
PIK3R2	20.54467094	-1.577101897	0.583878522	-2.7010788	0.006911496	0.022029908	5296
RBP5	53.11099367	-1.152553165	0.426769428	-2.700646037	0.006920495	0.022050316	83758
PAK6	8.661870712	-2.234051697	0.827314833	-2.700364611	0.006926352	0.022060704	56924
SYMPK	1306.529428	-1.077337879	0.399080031	-2.699553459	0.00694326	0.022097985	8189
F8A1	8.172665163	-1.464238846	0.542879721	-2.697169906	0.006993158	0.022231804	8263
CCDC183-AS1	27.30155047	-1.373339139	0.50933246	-2.6963511	0.007010373	0.022278195	100131193
UPK1A-AS1	3.298053273	-3.051026193	1.131637221	-2.696116862	0.007015305	0.022289698	100862728
SBSPON	3.706276909	-3.038160738	1.127761728	-2.693973969	0.007060568	0.022406697	157869
POU5F1	11.5741795	-1.665064703	0.618194491	-2.693431805	0.007072061	0.022423898	5460
LIPE	41.05622326	-1.306559901	0.485858182	-2.689179581	0.007162787	0.022665039	3991
H4C1	4.064296813	-3.034545116	1.129006465	-2.687801364	0.007192417	0.02273762	8359
EFNB1	23.49950938	-1.128367434	0.419919943	-2.68710132	0.007207509	0.022776853	1947
HTRA3	15.24586903	-1.779291191	0.662189864	-2.68698041	0.007210118	0.022780862	94031
PGM5P4-AS1	7.052343651	-3.227941984	1.201465327	-2.686670945	0.007216801	0.022797737	103344932
CCDC78	69.86059044	-1.096205042	0.408064015	-2.686355575	0.007223617	0.022806547	124093
POLN	3.482642242	-3.503026657	1.304141803	-2.686078038	0.00722962	0.022821259	353497
RASD1	9.274726223	-1.585300026	0.590606107	-2.684191727	0.00727054	0.02292487	51655
TAP2	17.19914928	-1.013671266	0.377780821	-2.683225854	0.007291573	0.022971555	6891
LINC00235	14.43189503	-1.913007454	0.713027475	-2.682936523	0.007297884	0.022976974	64493
GGACT	21.88917825	-1.006285975	0.375170709	-2.682208261	0.007313791	0.023018525	87769
SOX10	7.511035351	-2.091071776	0.779710267	-2.681857436	0.007321465	0.02303841	6663
LINC01226	6.763412493	-2.00276594	0.74708332	-2.680779887	0.007345081	0.023091337	284551
RADIL	3.842324768	-3.141439734	1.172166738	-2.680028047	0.007361599	0.023138984	55698
MTND3P25	10.36756371	-1.875580996	0.700310165	-2.678214723	0.007401575	0.023246097	107075297
IL2RB	2.841542813	-2.889890871	1.079178603	-2.677861537	0.007409384	0.023263357	3560
MAFG-DT	10.90603255	-1.656349458	0.618666847	-2.677288213	0.007422076	0.0232989	NA
RPS7P10	10.30736359	-1.246401816	0.465563989	-2.677186909	0.007424321	0.023301641	100128060
ANGPT4	2.419697031	-3.673465736	1.372821393	-2.675851174	0.007453974	0.023377434	51378
PALM3	8.426901637	-1.823656533	0.681722333	-2.675072305	0.007471313	0.023423167	342979
PINLYP	13.21599882	-1.400114461	0.523515906	-2.674444928	0.007485307	0.02345838	390940
MAP3K11	434.7738212	-1.073765129	0.401770404	-2.672583937	0.007526954	0.023567163	4296
PIH1D2	13.97054962	-1.185243012	0.443897953	-2.670079925	0.007583319	0.023708688	120379
LEF1-AS1	7.104892684	-1.897386969	0.710753858	-2.669541567	0.007595487	0.023728578	641518
RNU6-1284P	1.319379239	-4.166529677	1.56099241	-2.669154346	0.00760425	0.02374354	106480126
APC2	23.52816462	-1.537082759	0.575912617	-2.668951355	0.007608847	0.023753528	10297
RNA5SP78	5.624671972	-1.775122532	0.665389028	-2.667796516	0.007635048	0.023809074	100873312
FLT3LG	5.277419477	-2.28898855	0.857973138	-2.667902348	0.007632644	0.023809074	2323
LSR	35.49265942	-1.399263711	0.52449913	-2.667809402	0.007634756	0.023809074	51599
PLAAT4	4.3593647	-2.231533011	0.836923946	-2.666351014	0.007667959	0.023889776	5920
RPSAP22	8.644935224	-1.520427671	0.570332271	-2.665862948	0.007679099	0.023910486	100270874
LDB3	4.368579839	-2.338213929	0.877100649	-2.665844486	0.007679521	0.023910486	11155
MIR553	1.441900815	-4.123839816	1.547229146	-2.665306447	0.00769182	0.023924629	693138
SENP3	445.3716304	-1.202128532	0.451220797	-2.664169161	0.007717874	0.023996882	26168
SPPL2B	506.9126079	-1.270838825	0.47704564	-2.663977443	0.007722274	0.024001806	56928
DOT1L	626.2451964	-1.11678706	0.419353035	-2.663119061	0.007742002	0.024054291	84444
DBNDD1	4.497009409	-2.4794061	0.931449559	-2.661879086	0.007770579	0.024121023	79007
AGAP2-AS1	3.466711077	-2.511876531	0.944180032	-2.66037879	0.007805282	0.024218097	100130776
TCF15	16.51952032	-1.489343667	0.560615637	-2.656621703	0.007892796	0.024451259	6939
NPM1P30	3.094508278	-2.947383641	1.110177687	-2.65487559	0.007933766	0.024564745	101928904
FGD1	3.84048211	-3.383962322	1.274783706	-2.654538417	0.0079417	0.024584828	2245
ACVR2B	40.17739079	-1.086641188	0.409385092	-2.65432525	0.007946719	0.024591404	93
GPR179	3.94248641	-2.555087126	0.962596356	-2.654370246	0.007945659	0.024591404	440435
FAM71F2	9.482579137	-1.475690718	0.556357181	-2.652416056	0.0079918	0.024694923	NA
C12orf57	22.15365154	-1.881296402	0.709272405	-2.652431406	0.007991436	0.024694923	113246
FAR1-IT1	19.57090852	-1.232422066	0.464816333	-2.651417302	0.008015474	0.02475007	106478978
PKP4-AS1	20.26423929	-1.195186982	0.450857735	-2.650918215	0.008027328	0.024777665	100129029
FAM27B	64.69860855	-1.077709259	0.406650109	-2.650212641	0.008044112	0.024824964	100133121
IGFBP2	13.38293563	-1.825552549	0.688849196	-2.650148332	0.008045644	0.02482518	3485
FTLP6	1.852533064	-3.054862799	1.152781218	-2.649993556	0.008049331	0.024832046	100462788
TMPOP2	9.1263984	-1.561435985	0.589279241	-2.649738656	0.008055406	0.024846276	100533619
RELL2	13.96804831	-1.329531068	0.501958424	-2.648687628	0.008080498	0.024919147	285613
BCAN	19.89115993	-1.660958876	0.627637507	-2.646366503	0.008136161	0.0250726	63827
OSCP1	17.56044406	-1.15156183	0.435244829	-2.645779465	0.008150293	0.025107041	127700
ANO9	19.28783256	-1.85206858	0.70049564	-2.643940196	0.008194713	0.025228494	338440
DCTN6-DT	3.041862519	-2.547323094	0.963898643	-2.642729205	0.008224078	0.02529306	118597835
VAC14-AS1	13.03838396	-1.525517547	0.57733387	-2.642348955	0.008233318	0.025312312	100130894
RN7SL5P	3.287551722	-3.513383114	1.330215615	-2.641213254	0.00826097	0.025374367	6031
MYLK2	5.270779573	-1.917789535	0.727018605	-2.637882334	0.008342552	0.02560181	85366
ELAPOR1	2.626916142	-2.653934081	1.006236305	-2.637485915	0.008352309	0.025622496	57535
SLC2A5	10.82569308	-1.670927812	0.633776108	-2.636463871	0.008377512	0.025695171	6518
CAPN15	287.7202162	-1.08525573	0.411702326	-2.636020398	0.008388469	0.025705573	6650
KAZALD1	75.38511153	-1.045695179	0.396893386	-2.634700441	0.008421157	0.025782489	81621
UVSSA	243.8776584	-1.086596448	0.412452244	-2.634478208	0.008426671	0.025794724	57654
H2AC4	10.23697337	-2.131312218	0.809444184	-2.633056435	0.008462029	0.025888961	8335
MIR4314	2.352074168	-4.776703517	1.81578181	-2.630659417	0.008521939	0.026048799	100422983
TM7SF2	110.0854909	-1.041512603	0.396231206	-2.628547644	0.008575034	0.026182828	7108
RPL34P34	3.058634098	-3.495789894	1.330233094	-2.627952882	0.008590041	0.026214516	342994
TUBGCP6	460.1509299	-1.009834956	0.384468511	-2.626573899	0.008624926	0.026311523	85378
MADD-AS1	15.2647128	-1.854440093	0.706074258	-2.626409435	0.008629095	0.026319515	101928943
DRICH1	6.582625445	-1.776612729	0.676533203	-2.626054007	0.008638111	0.026337557	51233
RNF207	5.73074996	-1.728443861	0.658506884	-2.624792394	0.008670181	0.026421114	388591
NPM2	21.44301499	-1.149006933	0.438007801	-2.623256777	0.008709361	0.026521478	10361
ADORA2A	4.097957799	-2.347519574	0.89532928	-2.621962252	0.008742511	0.026599555	135
H3C13	4.290351124	-2.143892713	0.818327219	-2.619847737	0.008796903	0.026744916	653604
FLNA	5219.735599	-1.063626639	0.406102944	-2.619105958	0.008816056	0.026783972	2316
FAM53B-AS1	6.679168643	-2.034243125	0.777495651	-2.616404505	0.008886122	0.026978788	101927944
BAIAP3	10.8461291	-2.149688349	0.821686394	-2.616190758	0.008891687	0.026989587	8938
MIB2	301.5855104	-1.140133928	0.435875331	-2.615734015	0.008903589	0.027006435	142678
C3AR1	10.65457211	-1.381034683	0.527984434	-2.615673105	0.008905177	0.027006435	719
RAB11FIP4	8.679959448	-1.371834072	0.524568143	-2.615168478	0.008918345	0.027036718	84440
ZNF775-AS1	7.868311327	-1.730653343	0.661887717	-2.614723463	0.008929972	0.027062308	105375564
HIP1R	459.8379423	-1.077647752	0.412344187	-2.613466582	0.008962885	0.027152363	9026
PVALB	1.993764866	-3.413344275	1.306361232	-2.612864031	0.008978702	0.027181774	5816
MYO15B	553.4693437	-1.225043508	0.469291908	-2.610408336	0.00904342	0.027341952	80022
SMTNL1	6.881391	-1.746983447	0.669580826	-2.6090703	0.009078859	0.027430328	219537
EXOSC10-AS1	2.441905079	-3.288153735	1.262854777	-2.603746524	0.009221093	0.027766243	105376736
MIR320B2	4.949923393	-1.962006124	0.753840377	-2.602681131	0.009249794	0.027838551	100313769
SLC4A2	744.0320813	-1.223529039	0.470252394	-2.601856053	0.009272076	0.027895042	6522
SSTR2	3.878036735	-2.494012825	0.961621612	-2.593549058	0.009499099	0.0285124	6752
EP400	1147.737875	-1.060821483	0.409551018	-2.590205946	0.009591853	0.028775559	57634
SNX25P1	10.19517275	-1.618424217	0.625154253	-2.58883981	0.009629988	0.028866172	100419028
SPC24	2811.056156	-1.047471043	0.404605728	-2.58886855	0.009629184	0.028866172	147841
FKBP2	19.63327946	-1.016693936	0.392771343	-2.58851353	0.009639116	0.028886742	2286
TRAPPC5	19.23388424	-1.223336139	0.474700961	-2.577066913	0.009964266	0.029709181	126003
BCRP3	6.900706309	-2.280171402	0.886028687	-2.573473564	0.010068334	0.029993148	644165
RPS24P8	17.11043917	-1.221624025	0.475084321	-2.571383585	0.010129306	0.030148351	100216336
HIGD2A	24.53555562	-1.07150832	0.416741365	-2.57115902	0.010135877	0.030162624	192286
DNASE1L2	7.113892158	-2.121657339	0.827085672	-2.565220762	0.010311018	0.030598058	1775
ACAP3	491.3398294	-1.263428638	0.492628941	-2.564665885	0.01032752	0.030636325	116983
PABPC1P1	7.96693969	-2.212741363	0.863021916	-2.563945736	0.010348972	0.030689246	26980
SP7	4.260047613	-2.609564881	1.018195026	-2.562932261	0.01037923	0.030762863	121340
GTF2H4	5.03246318	-2.252646314	0.880424893	-2.558589986	0.010509762	0.031111751	2968
CD79B	9.168985045	-1.424652265	0.556982194	-2.557805763	0.010533491	0.031165705	974
ATP4B	2.959815704	-2.854224097	1.116063583	-2.557402768	0.010545704	0.031196406	496
SPAG8	14.09316024	-1.610080809	0.629649609	-2.557106026	0.010554704	0.031212162	26206
CSNK1G2-AS1	5.34316638	-2.639531433	1.032294129	-2.556956743	0.010559235	0.031220125	255193
PPM1F-AS1	55.83755812	-1.197806306	0.468524263	-2.556551287	0.010571549	0.031245657	100286925
MEIOC	4.01127382	-2.463596663	0.963722855	-2.55633313	0.010578179	0.031254381	284071
KCNJ12	5.808139515	-2.248009464	0.879931502	-2.554755068	0.010626254	0.031380051	3768
KCNS1	5.446400203	-2.096749593	0.821230715	-2.553179703	0.010674441	0.031500447	3787
HCK	25.95269437	-1.169053636	0.45800392	-2.552497013	0.010695383	0.031551286	3055
SNORA9B	3.207431594	-2.497703987	0.978913585	-2.551506103	0.010725845	0.031630164	109616977
SUSD2	4.09138446	-2.085336539	0.818534522	-2.547646413	0.010845233	0.031932352	56241
PCBP3	4.430471477	-2.060008784	0.808645076	-2.547482011	0.010850345	0.031941866	54039
BAMBI	12.67223933	-1.040239351	0.408394581	-2.547142881	0.010860895	0.031967386	25805
CRHR2	6.326956472	-2.533003211	0.994982971	-2.54577544	0.010903531	0.0320651	1395
NACA4P	8.438987817	-1.318618727	0.518246491	-2.544385251	0.010947027	0.032176306	83955
PAGE2	1.962377334	-3.554006439	1.397639051	-2.542864294	0.010994792	0.032294351	203569
CEND1	2.297483697	-3.57169732	1.404697846	-2.542680144	0.011000588	0.032305789	51286
CSTA	6.722109065	-2.008465732	0.790212464	-2.541678123	0.011032172	0.032387345	1475
ZNF560	1.924143247	-2.934358831	1.15479165	-2.541028792	0.011052682	0.032441951	147741
BICRA	50.7266888	-1.248609313	0.491609131	-2.539841581	0.011090269	0.032529796	29998
GOLGA2P10	98.14033382	-1.255665338	0.494425636	-2.539644482	0.01109652	0.032542514	80154
FTH1P2	31.72473573	-1.039787787	0.409767338	-2.537507732	0.01116449	0.032696694	2497
SLC2A1-AS1	102.8159428	-1.006588223	0.396724737	-2.537245927	0.011172844	0.032715519	NA
FIGN	1.421021324	-3.944877815	1.555176574	-2.536610878	0.011193129	0.032769269	55137
MIR6859-1	63.10809174	-1.41620089	0.558401554	-2.536169322	0.011207253	0.032789992	102466751
C1QTNF3	12.03229883	-1.133549187	0.446967617	-2.53608795	0.011209858	0.032789992	114899
GNB1L	24.48672511	-1.254832628	0.494765304	-2.536217916	0.011205698	0.032789992	54584
ANXA8L1	5.838550725	-2.347700541	0.925741826	-2.536020817	0.011212007	0.032790633	728113
LBX2	6.947106214	-1.599182379	0.631138071	-2.533807502	0.01128307	0.032975756	85474
C1RL-AS1	252.021363	-1.064212488	0.420241403	-2.532383718	0.011328994	0.033081877	283314
WIPF3	4.4633347	-2.309545093	0.91215471	-2.531966419	0.011342485	0.033115223	644150
CPB2	2.404064584	-3.125677241	1.234859312	-2.531201094	0.011367266	0.033172006	1361
ZNF775	90.50171208	-1.043509603	0.412329181	-2.530768257	0.011381302	0.033205725	285971
CFAP92	16.26307164	-1.58244261	0.625343099	-2.530519028	0.011389391	0.033217916	57501
GGTA1	16.62414683	-1.24448064	0.491778555	-2.530571187	0.011387697	0.033217916	2681
SH3GL1P1	15.68524294	-1.666895146	0.658858361	-2.529974946	0.011407067	0.033240937	6458
H2BC17	2.351759242	-2.863151894	1.132275661	-2.528670351	0.011449551	0.033336147	8348
RASA4B	4.784825551	-3.160101724	1.250700504	-2.526665429	0.011515114	0.033498335	100271927
RPS3P6	3.565555737	-2.097645347	0.83042092	-2.526002533	0.011536865	0.03355012	645000
CPNE2	15.10502625	-1.38946768	0.550281883	-2.525010767	0.011569474	0.03363281	221184
RABGAP1L-DT	15.53834934	-1.105593052	0.438027485	-2.524026664	0.011601913	0.033704668	102724601
PROZ	3.373152314	-2.086843838	0.827170623	-2.522869867	0.011640147	0.033792627	8858
PIGZ	17.80898178	-1.147243003	0.455906017	-2.516402417	0.011855973	0.034296121	80235
DSP	6.695523779	-1.988717385	0.790495548	-2.515785687	0.011876738	0.034339937	1832
ARHGEF10L	3.721660838	-2.546367143	1.012442963	-2.515072194	0.011900801	0.034390664	55160
LDC1P	2.624566285	-3.237950728	1.288713538	-2.512544979	0.011986382	0.034567417	149086
PYGM	6.022255839	-1.668809803	0.66442034	-2.511677778	0.012015875	0.034628956	5837
IL9RP3	13.68047595	-1.307973463	0.521067785	-2.510179099	0.012066994	0.03475859	729486
PKD1P6	104.4251508	-1.350070545	0.538089045	-2.509009538	0.012107022	0.034862066	353511
JMJD1C-AS1	6.286131035	-1.810022803	0.721589357	-2.508383453	0.012128497	0.034917986	84989
LINC01389	3.037229173	-2.844721893	1.134295527	-2.50791952	0.012144432	0.03495794	102724077
CEBPD	25.59028628	-1.163547494	0.464407648	-2.505444297	0.012229766	0.035185689	1052
A1BG	2.847515273	-3.657354418	1.459816385	-2.505352355	0.012232946	0.035188879	1
MTMR9LP	8.842518383	-1.796403973	0.717239966	-2.50460663	0.012258765	0.03525022	339483
NXT1-AS1	2.713945677	-3.019165371	1.205497776	-2.50449684	0.01226257	0.03525022	105372572
RPL36AP21	4.987901825	-1.969041128	0.786786866	-2.502635992	0.012327226	0.035370248	100271332
ERVFRD-1	7.282814055	-1.804863386	0.721300318	-2.502235672	0.012341174	0.035397157	405754
